l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801890.SI,801072.SI,通用设备,000039.SZ,中集集团,19940408,,Y
801890.SI,801072.SI,通用设备,600806.SH,退市昆机(退市),19940103,,Y
801890.SI,801072.SI,通用设备,002175.SZ,东方智造,20220729,,Y
801890.SI,801072.SI,通用设备,688583.SH,思看科技,20241227,,Y
801890.SI,801072.SI,通用设备,000595.SZ,*ST宝实,19960419,,Y
801890.SI,801072.SI,通用设备,000530.SZ,冰山冷热,19931208,,Y
801890.SI,801072.SI,通用设备,000410.SZ,沈阳机床,19960718,,Y
801890.SI,801072.SI,通用设备,000777.SZ,中核科技,19970710,,Y
801890.SI,801072.SI,通用设备,000811.SZ,冰轮环境,19980528,,Y
801890.SI,801072.SI,通用设备,000837.SZ,秦川机床,19980928,,Y
801890.SI,801072.SI,通用设备,600172.SH,黄河旋风,19981126,,Y
801890.SI,801072.SI,通用设备,600558.SH,大西洋,20010226,,Y
801890.SI,801072.SI,通用设备,600592.SH,龙溪股份,20020805,,Y
801890.SI,801072.SI,通用设备,301377.SZ,鼎泰高科,20221104,,Y
801890.SI,801072.SI,通用设备,600992.SH,贵绳股份,20040511,,Y
801890.SI,801072.SI,通用设备,002026.SZ,山东威达,20040726,,Y
801890.SI,801072.SI,通用设备,603279.SH,景津装备,20250410,,Y
801890.SI,801072.SI,通用设备,002158.SZ,汉钟精机,20070816,,Y
801890.SI,801072.SI,通用设备,002164.SZ,宁波东力,20070822,,Y
801890.SI,801072.SI,通用设备,601002.SH,晋亿实业,20070125,,Y
801890.SI,801072.SI,通用设备,002342.SZ,巨力索具,20100106,,Y
801890.SI,801072.SI,通用设备,301137.SZ,哈焊华通,20220304,,Y
801890.SI,801072.SI,通用设备,002444.SZ,巨星科技,20100712,,Y
801890.SI,801072.SI,通用设备,002514.SZ,宝馨科技,20101122,,Y
801890.SI,801072.SI,通用设备,300066.SZ,三川智慧,20100318,,Y
801890.SI,801072.SI,通用设备,300064.SZ,金刚退(退市),20100318,,Y
801890.SI,801072.SI,通用设备,300145.SZ,南方泵业,20101129,,Y
801890.SI,801072.SI,通用设备,688333.SH,铂力特,20220729,,Y
801890.SI,801072.SI,通用设备,002552.SZ,宝鼎科技,20110216,,Y
801890.SI,801072.SI,通用设备,002248.SZ,华东数控,20080526,,Y
801890.SI,801072.SI,通用设备,002282.SZ,博深股份,20090804,,Y
801890.SI,801072.SI,通用设备,300007.SZ,汉威科技,20091022,,Y
801890.SI,801072.SI,通用设备,002347.SZ,泰尔股份,20100112,,Y
801890.SI,801072.SI,通用设备,002438.SZ,江苏神通,20100601,,Y
801890.SI,801072.SI,通用设备,002520.SZ,日发精机,20101201,,Y
801890.SI,801072.SI,通用设备,300154.SZ,瑞凌股份,20101220,,Y
801890.SI,801072.SI,通用设备,301125.SZ,腾亚精工,20220520,,Y
801890.SI,801072.SI,通用设备,300091.SZ,*ST金灵,20100609,,Y
801890.SI,801072.SI,通用设备,601177.SH,杭齿前进,20100917,,Y
801890.SI,801072.SI,通用设备,300112.SZ,万讯自控,20100810,,Y
801890.SI,801072.SI,通用设备,300126.SZ,锐奇股份,20100920,,Y
801890.SI,801072.SI,通用设备,300165.SZ,天瑞仪器,20110114,,Y
801890.SI,801072.SI,通用设备,002639.SZ,雪人集团,20111118,,Y
801890.SI,801072.SI,通用设备,002633.SZ,申科股份,20111111,,Y
801890.SI,801072.SI,通用设备,300260.SZ,新莱应材,20110823,,Y
801890.SI,801072.SI,通用设备,300259.SZ,新天科技,20110818,,Y
801890.SI,801072.SI,通用设备,002598.SZ,ST章鼓,20110629,,Y
801890.SI,801072.SI,通用设备,300257.SZ,开山股份,20110809,,Y
801890.SI,801072.SI,通用设备,300228.SZ,富瑞特装,20110530,,Y
801890.SI,801072.SI,通用设备,300193.SZ,佳士科技,20110314,,Y
801890.SI,801072.SI,通用设备,603088.SH,宁波精达,20140124,,Y
801890.SI,801072.SI,通用设备,603308.SH,应流股份,20140108,,Y
801890.SI,801072.SI,通用设备,300161.SZ,华中数控,20110104,,Y
801890.SI,801072.SI,通用设备,002559.SZ,亚威股份,20110223,,Y
801890.SI,801072.SI,通用设备,300179.SZ,四方达,20110127,,Y
801890.SI,801072.SI,通用设备,301303.SZ,真兰仪表,20230213,,Y
801890.SI,801072.SI,通用设备,300306.SZ,远方信息,20120321,,Y
801890.SI,801072.SI,通用设备,300349.SZ,金卡智能,20120809,,Y
801890.SI,801072.SI,通用设备,300354.SZ,东华测试,20120910,,Y
801890.SI,801072.SI,通用设备,688115.SH,思林杰,20220228,,Y
801890.SI,801072.SI,通用设备,920689.BJ,克莱特,20220321,,Y
