l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801180.SI,801181.SI,房地产开发,600683.SH,京投发展,19931025,,Y
801180.SI,801181.SI,房地产开发,600823.SH,*ST世茂(退市),19931012,,Y
801180.SI,801181.SI,房地产开发,000036.SZ,华联控股,19940617,,Y
801180.SI,801181.SI,房地产开发,000042.SZ,中洲控股,19940921,,Y
801180.SI,801181.SI,房地产开发,000047.SZ,ST中侨(退市),19941021,,Y
801180.SI,801181.SI,房地产开发,000573.SZ,粤宏远A,19940815,,Y
801180.SI,801181.SI,房地产开发,600736.SH,苏州高新,19960815,,Y
801180.SI,801181.SI,房地产开发,600743.SH,华远控股,19960909,,Y
801180.SI,801181.SI,房地产开发,000609.SZ,*ST中迪,19961010,,Y
801180.SI,801181.SI,房地产开发,600716.SH,凤凰股份,19960702,,Y
801180.SI,801181.SI,房地产开发,000667.SZ,ST美置(退市),19891101,,Y
801180.SI,801181.SI,房地产开发,000002.SZ,万科A,19910129,,Y
801180.SI,801181.SI,房地产开发,000014.SZ,沙河股份,19911219,,Y
801180.SI,801181.SI,房地产开发,000011.SZ,深物业A,19920330,,Y
801180.SI,801181.SI,房地产开发,600604.SH,市北高新,19920327,,Y
801180.SI,801181.SI,房地产开发,600606.SH,绿地控股,19920327,,Y
801180.SI,801181.SI,房地产开发,600657.SH,信达地产,19921221,,Y
801180.SI,801181.SI,房地产开发,000029.SZ,深深房A,19930915,,Y
801180.SI,801181.SI,房地产开发,000514.SZ,渝开发,19930712,,Y
801180.SI,801181.SI,房地产开发,000540.SZ,*ST中天(退市),19931206,,Y
801180.SI,801181.SI,房地产开发,600638.SH,新黄浦,19930326,,Y
801180.SI,801181.SI,房地产开发,600639.SH,浦东金桥,19930326,,Y
801180.SI,801181.SI,房地产开发,600641.SH,先导基电,19930407,,Y
801180.SI,801181.SI,房地产开发,600648.SH,外高桥,19930504,,Y
801180.SI,801181.SI,房地产开发,600649.SH,城投控股,19930518,,Y
801180.SI,801181.SI,房地产开发,600658.SH,电子城,19930524,,Y
801180.SI,801181.SI,房地产开发,600663.SH,陆家嘴,19930628,,Y
801180.SI,801181.SI,房地产开发,600665.SH,天地源,19930709,,Y
801180.SI,801181.SI,房地产开发,600675.SH,中华企业,19930924,,Y
801180.SI,801181.SI,房地产开发,000965.SZ,天保基建,20000406,,Y
801180.SI,801181.SI,房地产开发,000979.SZ,中弘退(退市),20000616,,Y
801180.SI,801181.SI,房地产开发,600240.SH,退市华业(退市),20000628,,Y
801180.SI,801181.SI,房地产开发,600322.SH,津投城开,20010806,,Y
801180.SI,801181.SI,房地产开发,600895.SH,张江高科,19960422,,Y
801180.SI,801181.SI,房地产开发,000631.SZ,顺发恒能,19961122,,Y
801180.SI,801181.SI,房地产开发,600748.SH,上实发展,19960905,,Y
801180.SI,801181.SI,房地产开发,600077.SH,*ST宋都(退市),19970505,,Y
801180.SI,801181.SI,房地产开发,000718.SZ,苏宁环球,19970408,,Y
801180.SI,801181.SI,房地产开发,600064.SH,南京高科,19970506,,Y
801180.SI,801181.SI,房地产开发,000797.SZ,中国武夷,19970715,,Y
801180.SI,801181.SI,房地产开发,000736.SZ,*ST中地,19970425,,Y
801180.SI,801181.SI,房地产开发,600159.SH,大龙地产,19980526,,Y
801180.SI,801181.SI,房地产开发,600162.SH,香江控股,19980609,,Y
801180.SI,801181.SI,房地产开发,600266.SH,城建发展,19981209,,Y
801180.SI,801181.SI,房地产开发,000090.SZ,天健集团,19990721,,Y
801180.SI,801181.SI,房地产开发,600173.SH,卧龙新能,19990415,,Y
801180.SI,801181.SI,房地产开发,600208.SH,衢州发展,19990623,,Y
801180.SI,801181.SI,房地产开发,600376.SH,首开股份,20010209,,Y
801180.SI,801181.SI,房地产开发,600383.SH,金地集团,20010208,,Y
801180.SI,801181.SI,房地产开发,600393.SH,ST粤泰(退市),20010319,,Y
801180.SI,801181.SI,房地产开发,600533.SH,栖霞建设,20020301,,Y
801180.SI,801181.SI,房地产开发,600503.SH,华丽家族,20020709,,Y
801180.SI,801181.SI,房地产开发,600565.SH,ST迪马(退市),20020723,,Y
801180.SI,801181.SI,房地产开发,600325.SH,华发股份,20040225,,Y
801180.SI,801181.SI,房地产开发,002016.SZ,世荣兆业,20040708,,Y
801180.SI,801181.SI,房地产开发,600048.SH,保利发展,20060711,,Y
801180.SI,801181.SI,房地产开发,601588.SH,北辰实业,20061016,,Y
801180.SI,801181.SI,房地产开发,002146.SZ,荣盛发展,20070807,,Y
801180.SI,801181.SI,房地产开发,000656.SZ,*ST金科,20070702,,Y
801180.SI,801181.SI,房地产开发,000671.SZ,ST阳光城(退市),20070702,,Y
801180.SI,801181.SI,房地产开发,002133.SZ,广宇集团,20070427,,Y
801180.SI,801181.SI,房地产开发,000961.SZ,ST中南(退市),20080102,,Y
801180.SI,801181.SI,房地产开发,600466.SH,*ST蓝光(退市),20080602,,Y
801180.SI,801181.SI,房地产开发,002208.SZ,合肥城建,20080102,,Y
801180.SI,801181.SI,房地产开发,002244.SZ,滨江集团,20080108,,Y
801180.SI,801181.SI,房地产开发,000809.SZ,和展能源,20090109,,Y
801180.SI,801181.SI,房地产开发,000046.SZ,*ST泛海(退市),20201201,,Y
801180.SI,801181.SI,房地产开发,000732.SZ,ST泰禾(退市),20110110,,Y
801180.SI,801181.SI,房地产开发,000006.SZ,深振业A,20150930,,Y
801180.SI,801181.SI,房地产开发,600094.SH,大名城,20120702,,Y
801180.SI,801181.SI,房地产开发,600708.SH,光明地产,20151103,,Y
801180.SI,801181.SI,房地产开发,000517.SZ,荣安地产,20080602,,Y
801180.SI,801181.SI,房地产开发,601512.SH,中新集团,20191205,,Y
801180.SI,801181.SI,房地产开发,600510.SH,黑牡丹,20190724,,Y
801180.SI,801181.SI,房地产开发,000863.SZ,三湘印象,20190724,,Y
801180.SI,801181.SI,房地产开发,002314.SZ,南山控股,20180713,,Y
801180.SI,801181.SI,房地产开发,600692.SH,亚通股份,20180713,,Y
801180.SI,801181.SI,房地产开发,600773.SH,西藏城投,20100104,,Y
801180.SI,801181.SI,房地产开发,000024.SZ,招商地产(退市),20020508,,Y
801180.SI,801181.SI,房地产开发,000620.SZ,盈新发展,20120109,,Y
801180.SI,801181.SI,房地产开发,000909.SZ,*ST数源,20090105,,Y
801180.SI,801181.SI,房地产开发,000838.SZ,财信发展,20090105,,Y
801180.SI,801181.SI,房地产开发,600622.SH,光大嘉宝,20140102,,Y
801180.SI,801181.SI,房地产开发,000897.SZ,津滨发展,19990104,,Y
801180.SI,801181.SI,房地产开发,000918.SZ,*ST嘉凯(退市),20100118,,Y
801180.SI,801181.SI,房地产开发,000926.SZ,福星股份,19990618,,Y
801180.SI,801181.SI,房地产开发,600082.SH,ST海泰,20190724,,Y
801180.SI,801181.SI,房地产开发,600463.SH,空港股份,20040401,,Y
801180.SI,801181.SI,房地产开发,000069.SZ,华侨城A,20210730,,Y
801180.SI,801181.SI,房地产开发,000608.SZ,*ST阳光,20210730,,Y
801180.SI,801181.SI,房地产开发,600890.SH,退市中房(退市),20210730,,Y
801180.SI,801181.SI,房地产开发,601155.SH,新城控股,20210730,,Y
801180.SI,801181.SI,房地产开发,002305.SZ,*ST南置,20210730,,Y
801180.SI,801181.SI,房地产开发,600848.SH,上海临港,20210730,,Y
801180.SI,801181.SI,房地产开发,600239.SH,云南城投,20230704,,Y
801180.SI,801181.SI,房地产开发,600515.SH,海南机场,20230704,,Y
801180.SI,801181.SI,房地产开发,600647.SH,退市同达(退市),20230704,,Y
801180.SI,801181.SI,房地产开发,600854.SH,春兰股份,20230704,,Y
801180.SI,801181.SI,房地产开发,000402.SZ,金融街,20210730,,Y
801180.SI,801181.SI,房地产开发,600340.SH,华夏幸福,20210730,,Y
801180.SI,801181.SI,房地产开发,600791.SH,京能置业,20020508,,Y
801180.SI,801181.SI,房地产开发,600246.SH,万通发展,20020902,,Y
801180.SI,801181.SI,房地产开发,600840.SH,新湖创业(退市),20030512,,Y
801180.SI,801181.SI,房地产开发,000031.SZ,大悦城,20210730,,Y
801180.SI,801181.SI,房地产开发,001979.SZ,招商蛇口,20210730,,Y
801180.SI,801181.SI,房地产开发,600007.SH,中国国贸,20210730,,Y
801180.SI,801181.SI,房地产开发,000668.SZ,*ST荣控,20240730,,Y
