l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801200.SI,801206.SI,互联网电商,300518.SZ,新迅达,20220729,,Y
801200.SI,801206.SI,互联网电商,301110.SZ,青木科技,20210225,,Y
801200.SI,801206.SI,互联网电商,002315.SZ,焦点科技,20091123,,Y
801200.SI,801206.SI,互联网电商,300592.SZ,华凯易佰,20220708,,Y
801200.SI,801206.SI,互联网电商,002803.SZ,吉宏股份,20160624,,Y
801200.SI,801206.SI,互联网电商,300792.SZ,壹网壹创,20190919,,Y
801200.SI,801206.SI,互联网电商,003010.SZ,若羽臣,20200914,,Y
801200.SI,801206.SI,互联网电商,301001.SZ,凯淳股份,20210521,,Y
801200.SI,801206.SI,互联网电商,605136.SH,丽人丽妆,20200914,,Y
801200.SI,801206.SI,互联网电商,300464.SZ,星徽股份,20190724,,Y
801200.SI,801206.SI,互联网电商,002499.SZ,科林退(退市),20220729,,Y
801200.SI,801206.SI,互联网电商,002127.SZ,南极电商,20210730,,Y
801200.SI,801206.SI,互联网电商,600365.SH,ST通葡,20220729,,Y
801200.SI,801206.SI,互联网电商,600539.SH,狮头股份,20220729,,Y
801200.SI,801206.SI,互联网电商,301381.SZ,赛维时代,20230630,,Y
801200.SI,801206.SI,互联网电商,002640.SZ,跨境通,20210730,,Y
801200.SI,801206.SI,互联网电商,002280.SZ,ST联络(退市),20210730,,Y
801200.SI,801206.SI,互联网电商,002024.SZ,ST易购,20210730,,Y
801200.SI,801206.SI,互联网电商,603613.SH,国联股份,20190718,,Y
801200.SI,801206.SI,互联网电商,301558.SZ,三态股份,20230915,,Y
