l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801110.SI,801111.SI,白色家电,000521.SZ,长虹美菱,19931018,,Y
801110.SI,801111.SI,白色家电,000527.SZ,美的电器(退市),19931112,,Y
801110.SI,801111.SI,白色家电,600336.SH,澳柯玛,20001229,,Y
801110.SI,801111.SI,白色家电,000651.SZ,格力电器,19961118,,Y
801110.SI,801111.SI,白色家电,000921.SZ,海信家电,19990713,,Y
801110.SI,801111.SI,白色家电,600983.SH,惠而浦,20040709,,Y
801110.SI,801111.SI,白色家电,000333.SZ,美的集团,20130118,,Y
801110.SI,801111.SI,白色家电,001387.SZ,雪祺电气,20231222,,Y
801110.SI,801111.SI,白色家电,002668.SZ,TCL智家,20120130,,Y
801110.SI,801111.SI,白色家电,600690.SH,海尔智家,20110110,,Y
801110.SI,801111.SI,白色家电,600625.SH,PT水仙(退市),19930106,,Y
801110.SI,801111.SI,白色家电,000418.SZ,小天鹅A(退市),19970328,,Y
801110.SI,801111.SI,白色家电,000016.SZ,深康佳A,20240730,,Y
