l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801050.SI,801055.SI,工业金属,600768.SH,宁波富邦,19961111,,Y
801050.SI,801055.SI,工业金属,000603.SZ,盛达资源,19960823,,Y
801050.SI,801055.SI,工业金属,600338.SH,西藏珠峰,20001227,,Y
801050.SI,801055.SI,工业金属,600888.SH,新疆众和,19960215,,Y
801050.SI,801055.SI,工业金属,000612.SZ,焦作万方,19960926,,Y
801050.SI,801055.SI,工业金属,000630.SZ,铜陵有色,19961120,,Y
801050.SI,801055.SI,工业金属,000688.SZ,国城矿业,19961218,,Y
801050.SI,801055.SI,工业金属,000758.SZ,中色股份,19970327,,Y
801050.SI,801055.SI,工业金属,000751.SZ,锌业股份,19970626,,Y
801050.SI,801055.SI,工业金属,000060.SZ,中金岭南,19970123,,Y
801050.SI,801055.SI,工业金属,000807.SZ,云铝股份,19980408,,Y
801050.SI,801055.SI,工业金属,000878.SZ,云南铜业,19980602,,Y
801050.SI,801055.SI,工业金属,600219.SH,南山铝业,19991223,,Y
801050.SI,801055.SI,工业金属,600362.SH,江西铜业,20020111,,Y
801050.SI,801055.SI,工业金属,600595.SH,中孚实业,20020626,,Y
801050.SI,801055.SI,工业金属,600531.SH,豫光金铅,20020730,,Y
801050.SI,801055.SI,工业金属,600497.SH,驰宏锌锗,20040419,,Y
801050.SI,801055.SI,工业金属,603271.SH,永杰新材,20250221,,Y
801050.SI,801055.SI,工业金属,600961.SH,株冶集团,20040826,,Y
801050.SI,801055.SI,工业金属,002160.SZ,常铝股份,20070820,,Y
801050.SI,801055.SI,工业金属,601600.SH,中国铝业,20070430,,Y
801050.SI,801055.SI,工业金属,002171.SZ,楚江新材,20070920,,Y
801050.SI,801055.SI,工业金属,002114.SZ,罗平锌电,20070214,,Y
801050.SI,801055.SI,工业金属,002379.SZ,宏桥控股,20100312,,Y
801050.SI,801055.SI,工业金属,603132.SH,金徽股份,20220128,,Y
801050.SI,801055.SI,工业金属,002203.SZ,海亮股份,20080116,,Y
801050.SI,801055.SI,工业金属,002295.SZ,精艺股份,20090908,,Y
801050.SI,801055.SI,工业金属,002501.SZ,利源股份,20101103,,Y
801050.SI,801055.SI,工业金属,300057.SZ,万顺新材,20100108,,Y
801050.SI,801055.SI,工业金属,601677.SH,明泰铝业,20110906,,Y
801050.SI,801055.SI,工业金属,002578.SZ,闽发铝业,20110420,,Y
801050.SI,801055.SI,工业金属,002540.SZ,亚太科技,20110106,,Y
801050.SI,801055.SI,工业金属,300337.SZ,银邦股份,20120710,,Y
801050.SI,801055.SI,工业金属,601388.SH,怡球资源,20120409,,Y
801050.SI,801055.SI,工业金属,000426.SZ,兴业银锡,20120702,,Y
801050.SI,801055.SI,工业金属,603115.SH,海星股份,20190731,,Y
801050.SI,801055.SI,工业金属,002996.SZ,顺博合金,20200814,,Y
801050.SI,801055.SI,工业金属,000933.SZ,神火股份,20180619,,Y
801050.SI,801055.SI,工业金属,603876.SH,鼎胜新材,20180403,,Y
801050.SI,801055.SI,工业金属,601609.SH,金田股份,20200408,,Y
801050.SI,801055.SI,工业金属,300328.SZ,宜安科技,20220729,,Y
801050.SI,801055.SI,工业金属,605208.SH,永茂泰,20210219,,Y
801050.SI,801055.SI,工业金属,003038.SZ,鑫铂股份,20210129,,Y
801050.SI,801055.SI,工业金属,601702.SH,华峰铝业,20200821,,Y
801050.SI,801055.SI,工业金属,002988.SZ,豪美新材,20200506,,Y
801050.SI,801055.SI,工业金属,000737.SZ,北方铜业,20220729,,Y
801050.SI,801055.SI,工业金属,601020.SH,华钰矿业,20220729,,Y
801050.SI,801055.SI,工业金属,300697.SZ,电工合金,20170828,,Y
801050.SI,801055.SI,工业金属,002824.SZ,和胜股份,20161226,,Y
801050.SI,801055.SI,工业金属,600490.SH,鹏欣资源,20111010,,Y
801050.SI,801055.SI,工业金属,603937.SH,丽岛新材,20210730,,Y
801050.SI,801055.SI,工业金属,601168.SH,西部矿业,20210730,,Y
801050.SI,801055.SI,工业金属,600615.SH,鑫源智造,20220729,,Y
801050.SI,801055.SI,工业金属,000689.SZ,ST宏业(退市),19961231,,Y
801050.SI,801055.SI,工业金属,000405.SZ,ST鑫光(退市),19960620,,Y
801050.SI,801055.SI,工业金属,600472.SH,包头铝业(退市),20050509,,Y
801050.SI,801055.SI,工业金属,600296.SH,S兰铝(退市),20000719,,Y
801050.SI,801055.SI,工业金属,600205.SH,S山东铝(退市),19990630,,Y
801050.SI,801055.SI,工业金属,600361.SH,创新新材,20230704,,Y
801050.SI,801055.SI,工业金属,601212.SH,白银有色,20230704,,Y
801050.SI,801055.SI,工业金属,601899.SH,紫金矿业,20210730,,Y
801050.SI,801055.SI,工业金属,603527.SH,众源新材,20170828,,Y
801050.SI,801055.SI,工业金属,002532.SZ,天山铝业,20210730,,Y
801050.SI,801055.SI,工业金属,603993.SH,洛阳钼业,20241115,,Y
801050.SI,801055.SI,工业金属,920634.BJ,新威凌,20221123,,Y
801050.SI,801055.SI,工业金属,603979.SH,金诚信,20231013,,Y
