l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801010.SI,801017.SI,养殖业,000735.SZ,罗牛山,19970611,,Y
801010.SI,801017.SI,养殖业,000876.SZ,新希望,19980311,,Y
801010.SI,801017.SI,养殖业,600975.SH,新五丰,20040608,,Y
801010.SI,801017.SI,养殖业,600965.SH,福成股份,20040712,,Y
801010.SI,801017.SI,养殖业,002157.SZ,正邦科技,20070816,,Y
801010.SI,801017.SI,养殖业,002124.SZ,天邦食品,20070402,,Y
801010.SI,801017.SI,养殖业,002234.SZ,民和股份,20080424,,Y
801010.SI,801017.SI,养殖业,002299.SZ,圣农发展,20090922,,Y
801010.SI,801017.SI,养殖业,002321.SZ,华英农业,20091130,,Y
801010.SI,801017.SI,养殖业,002458.SZ,益生股份,20100729,,Y
801010.SI,801017.SI,养殖业,300313.SZ,*ST天山,20120117,,Y
801010.SI,801017.SI,养殖业,002714.SZ,牧原股份,20140122,,Y
801010.SI,801017.SI,养殖业,300498.SZ,温氏股份,20151102,,Y
801010.SI,801017.SI,养殖业,002746.SZ,仙坛股份,20150115,,Y
801010.SI,801017.SI,养殖业,002982.SZ,湘佳股份,20200408,,Y
801010.SI,801017.SI,养殖业,300761.SZ,立华股份,20190218,,Y
801010.SI,801017.SI,养殖业,001201.SZ,东瑞股份,20210415,,Y
801010.SI,801017.SI,养殖业,300967.SZ,晓鸣股份,20210329,,Y
801010.SI,801017.SI,养殖业,603477.SH,巨星农牧,20220121,,Y
801010.SI,801017.SI,养殖业,605296.SH,神农集团,20210426,,Y
801010.SI,801017.SI,养殖业,301116.SZ,益客食品,20211231,,Y
801010.SI,801017.SI,养殖业,000048.SZ,京基智农,20250811,,Y
801010.SI,801017.SI,养殖业,002477.SZ,雏鹰退(退市),20111010,,Y
801010.SI,801017.SI,养殖业,002505.SZ,鹏都农牧(退市),20210730,,Y
801010.SI,801017.SI,养殖业,603717.SH,天域生物,20250811,,Y
