l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801040.SI,801045.SI,特钢Ⅱ,000569.SZ,长城股份(退市),19940425,,Y
801040.SI,801045.SI,特钢Ⅱ,600399.SH,抚顺特钢,20001229,,Y
801040.SI,801045.SI,特钢Ⅱ,600117.SH,西宁特钢,19971015,,Y
801040.SI,801045.SI,特钢Ⅱ,000708.SZ,中信特钢,19970321,,Y
801040.SI,801045.SI,特钢Ⅱ,000825.SZ,太钢不锈,19981021,,Y
801040.SI,801045.SI,特钢Ⅱ,600507.SH,方大特钢,20030930,,Y
801040.SI,801045.SI,特钢Ⅱ,002318.SZ,久立特材,20090123,,Y
801040.SI,801045.SI,特钢Ⅱ,301160.SZ,翔楼新材,20220520,,Y
801040.SI,801045.SI,特钢Ⅱ,002478.SZ,常宝股份,20100910,,Y
801040.SI,801045.SI,特钢Ⅱ,002443.SZ,金洲管道,20100618,,Y
801040.SI,801045.SI,特钢Ⅱ,603995.SH,甬金股份,20191114,,Y
801040.SI,801045.SI,特钢Ⅱ,300881.SZ,盛德鑫泰,20200821,,Y
801040.SI,801045.SI,特钢Ⅱ,002075.SZ,沙钢股份,20061025,,Y
