l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801970.SI,801971.SI,环境治理,000035.SZ,中国天楹,19940408,,Y
801970.SI,801971.SI,环境治理,600874.SH,创业环保,19950630,,Y
801970.SI,801971.SI,环境治理,603315.SH,福鞍股份,20220729,,Y
801970.SI,801971.SI,环境治理,000544.SZ,中原环保,19931208,,Y
801970.SI,801971.SI,环境治理,600008.SH,首创环保,20000424,,Y
801970.SI,801971.SI,环境治理,600283.SH,钱江水利,20000915,,Y
801970.SI,801971.SI,环境治理,600323.SH,瀚蓝环境,20001225,,Y
801970.SI,801971.SI,环境治理,000598.SZ,兴蓉环境,19960529,,Y
801970.SI,801971.SI,环境治理,000605.SZ,渤海股份,19960801,,Y
801970.SI,801971.SI,环境治理,000685.SZ,中山公用,19970123,,Y
801970.SI,801971.SI,环境治理,000826.SZ,启迪环境,19980225,,Y
801970.SI,801971.SI,环境治理,600168.SH,武汉控股,19980427,,Y
801970.SI,801971.SI,环境治理,600187.SH,国中水务,19981111,,Y
801970.SI,801971.SI,环境治理,600461.SH,洪城环境,20040531,,Y
801970.SI,801971.SI,环境治理,000005.SZ,ST星源(退市),20170629,,Y
801970.SI,801971.SI,环境治理,688178.SH,万德斯,20220729,,Y
801970.SI,801971.SI,环境治理,301259.SZ,艾布鲁,20220408,,Y
801970.SI,801971.SI,环境治理,000068.SZ,华控赛格,20170629,,Y
801970.SI,801971.SI,环境治理,300070.SZ,碧水源,20100412,,Y
801970.SI,801971.SI,环境治理,300056.SZ,中创环保,20100108,,Y
801970.SI,801971.SI,环境治理,301175.SZ,中科环保,20220617,,Y
801970.SI,801971.SI,环境治理,300262.SZ,*ST巴安(退市),20110105,,Y
801970.SI,801971.SI,环境治理,300172.SZ,中电环保,20110124,,Y
801970.SI,801971.SI,环境治理,002887.SZ,绿茵生态,20190724,,Y
801970.SI,801971.SI,环境治理,300385.SZ,ST雪浪,20140120,,Y
801970.SI,801971.SI,环境治理,300190.SZ,维尔利,20110107,,Y
801970.SI,801971.SI,环境治理,603291.SH,联合水务,20230224,,Y
801970.SI,801971.SI,环境治理,002672.SZ,东江环保,20120117,,Y
801970.SI,801971.SI,环境治理,601368.SH,绿城水务,20150115,,Y
801970.SI,801971.SI,环境治理,301109.SZ,军信股份,20220325,,Y
801970.SI,801971.SI,环境治理,002034.SZ,旺能环境,20190724,,Y
801970.SI,801971.SI,环境治理,002266.SZ,浙富控股,20200902,,Y
801970.SI,801971.SI,环境治理,603903.SH,中持股份,20170224,,Y
801970.SI,801971.SI,环境治理,603817.SH,海峡环保,20170124,,Y
801970.SI,801971.SI,环境治理,603797.SH,联泰环保,20170330,,Y
801970.SI,801971.SI,环境治理,603603.SH,退市博天(退市),20170124,,Y
801970.SI,801971.SI,环境治理,300664.SZ,鹏鹞环保,20171220,,Y
801970.SI,801971.SI,环境治理,300692.SZ,中赋科技,20170807,,Y
801970.SI,801971.SI,环境治理,603200.SH,上海洗霸,20170522,,Y
801970.SI,801971.SI,环境治理,301265.SZ,华新科技,20221125,,Y
801970.SI,801971.SI,环境治理,300779.SZ,惠城环保,20190506,,Y
801970.SI,801971.SI,环境治理,688101.SH,三达膜,20191101,,Y
801970.SI,801971.SI,环境治理,002973.SZ,侨银股份,20191223,,Y
801970.SI,801971.SI,环境治理,688335.SH,复洁科技,20200731,,Y
801970.SI,801971.SI,环境治理,688057.SH,金达莱,20201029,,Y
801970.SI,801971.SI,环境治理,300867.SZ,圣元环保,20200804,,Y
801970.SI,801971.SI,环境治理,300864.SZ,南大环境,20200807,,Y
801970.SI,801971.SI,环境治理,601330.SH,绿色动力,20180528,,Y
801970.SI,801971.SI,环境治理,601033.SH,永兴股份,20231229,,Y
801970.SI,801971.SI,环境治理,300815.SZ,玉禾田,20200108,,Y
801970.SI,801971.SI,环境治理,300899.SZ,*ST凯鑫,20200924,,Y
801970.SI,801971.SI,环境治理,688096.SH,京源环保,20200325,,Y
801970.SI,801971.SI,环境治理,601827.SH,三峰环境,20200518,,Y
801970.SI,801971.SI,环境治理,688679.SH,通源环境,20201214,,Y
801970.SI,801971.SI,环境治理,301148.SZ,嘉戎技术,20220401,,Y
801970.SI,801971.SI,环境治理,300774.SZ,倍杰特,20210723,,Y
801970.SI,801971.SI,环境治理,603759.SH,海天股份,20210219,,Y
801970.SI,801971.SI,环境治理,003039.SZ,顺控发展,20210219,,Y
801970.SI,801971.SI,环境治理,300961.SZ,深水海纳,20210329,,Y
