l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801760.SI,801764.SI,游戏Ⅱ,600715.SH,文投控股,19960701,,Y
801760.SI,801764.SI,游戏Ⅱ,600633.SH,浙数文化,19930304,,Y
801760.SI,801764.SI,游戏Ⅱ,002174.SZ,游族网络,20070924,,Y
801760.SI,801764.SI,游戏Ⅱ,300052.SZ,中青宝,20100203,,Y
801760.SI,801764.SI,游戏Ⅱ,002624.SZ,完美世界,20150701,,Y
801760.SI,801764.SI,游戏Ⅱ,300113.SZ,顺网科技,20100809,,Y
801760.SI,801764.SI,游戏Ⅱ,002425.SZ,凯撒文化,20100607,,Y
801760.SI,801764.SI,游戏Ⅱ,300043.SZ,星辉娱乐,20100105,,Y
801760.SI,801764.SI,游戏Ⅱ,002602.SZ,世纪华通,20110713,,Y
801760.SI,801764.SI,游戏Ⅱ,300299.SZ,富春股份,20120308,,Y
801760.SI,801764.SI,游戏Ⅱ,300315.SZ,掌趣科技,20120427,,Y
801760.SI,801764.SI,游戏Ⅱ,000835.SZ,长动退(退市),20070702,,Y
801760.SI,801764.SI,游戏Ⅱ,002555.SZ,三七互娱,20110221,,Y
801760.SI,801764.SI,游戏Ⅱ,300418.SZ,昆仑万维,20150115,,Y
801760.SI,801764.SI,游戏Ⅱ,300459.SZ,汤姆猫,20150106,,Y
801760.SI,801764.SI,游戏Ⅱ,300467.SZ,迅游科技,20150525,,Y
801760.SI,801764.SI,游戏Ⅱ,002464.SZ,众应退(退市),20170629,,Y
801760.SI,801764.SI,游戏Ⅱ,002558.SZ,巨人网络,20170522,,Y
801760.SI,801764.SI,游戏Ⅱ,002113.SZ,*ST天润(退市),20170629,,Y
801760.SI,801764.SI,游戏Ⅱ,002517.SZ,恺英网络,20111010,,Y
801760.SI,801764.SI,游戏Ⅱ,002447.SZ,晨鑫退(退市),20180713,,Y
801760.SI,801764.SI,游戏Ⅱ,300494.SZ,盛天网络,20151231,,Y
801760.SI,801764.SI,游戏Ⅱ,603258.SH,电魂网络,20161017,,Y
801760.SI,801764.SI,游戏Ⅱ,300533.SZ,冰川网络,20160804,,Y
801760.SI,801764.SI,游戏Ⅱ,300031.SZ,宝通科技,20170629,,Y
801760.SI,801764.SI,游戏Ⅱ,603444.SH,吉比特,20161226,,Y
801760.SI,801764.SI,游戏Ⅱ,600892.SH,*ST大晟,20170519,,Y
801760.SI,801764.SI,游戏Ⅱ,600634.SH,退市富控(退市),20180713,,Y
801760.SI,801764.SI,游戏Ⅱ,600652.SH,退市游久(退市),20110110,,Y
801760.SI,801764.SI,游戏Ⅱ,002605.SZ,姚记科技,20210916,,Y
801760.SI,801764.SI,游戏Ⅱ,002619.SZ,*ST艾格(退市),20210730,,Y
801760.SI,801764.SI,游戏Ⅱ,300002.SZ,神州泰岳,20210730,,Y
801760.SI,801764.SI,游戏Ⅱ,002919.SZ,名臣健康,20230915,,Y
