l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801120.SI,801127.SI,饮料乳品,600300.SH,维维股份,20000629,,Y
801120.SI,801127.SI,饮料乳品,600887.SH,伊利股份,19960312,,Y
801120.SI,801127.SI,饮料乳品,001318.SZ,阳光乳业,20220429,,Y
801120.SI,801127.SI,饮料乳品,000848.SZ,承德露露,19971113,,Y
801120.SI,801127.SI,饮料乳品,600597.SH,光明乳业,20020828,,Y
801120.SI,801127.SI,饮料乳品,600429.SH,三元股份,20030915,,Y
801120.SI,801127.SI,饮料乳品,002329.SZ,皇氏集团,20091216,,Y
801120.SI,801127.SI,饮料乳品,300106.SZ,西部牧业,20100809,,Y
801120.SI,801127.SI,饮料乳品,002570.SZ,贝因美,20110110,,Y
801120.SI,801127.SI,饮料乳品,603711.SH,香飘飘,20171121,,Y
801120.SI,801127.SI,饮料乳品,002946.SZ,新乳业,20190124,,Y
801120.SI,801127.SI,饮料乳品,605179.SH,一鸣食品,20201214,,Y
801120.SI,801127.SI,饮料乳品,002910.SZ,庄园牧场,20171030,,Y
801120.SI,801127.SI,饮料乳品,603156.SH,养元饮品,20180129,,Y
801120.SI,801127.SI,饮料乳品,600419.SH,天润乳业,20180713,,Y
801120.SI,801127.SI,饮料乳品,300892.SZ,品渥食品,20220729,,Y
801120.SI,801127.SI,饮料乳品,300997.SZ,欢乐家,20210518,,Y
801120.SI,801127.SI,饮料乳品,605499.SH,东鹏饮料,20210512,,Y
801120.SI,801127.SI,饮料乳品,605337.SH,李子园,20210125,,Y
801120.SI,801127.SI,饮料乳品,605388.SH,均瑶健康,20200804,,Y
801120.SI,801127.SI,饮料乳品,300898.SZ,熊猫乳品,20200924,,Y
801120.SI,801127.SI,饮料乳品,600882.SH,妙可蓝多,20110110,,Y
801120.SI,801127.SI,饮料乳品,600189.SH,泉阳泉,20190724,,Y
801120.SI,801127.SI,饮料乳品,300915.SZ,海融科技,20210730,,Y
801120.SI,801127.SI,饮料乳品,605300.SH,佳禾食品,20210730,,Y
801120.SI,801127.SI,饮料乳品,002770.SZ,科迪退(退市),20150119,,Y
801120.SI,801127.SI,饮料乳品,002732.SZ,燕塘乳业,20140127,,Y
801120.SI,801127.SI,饮料乳品,920786.BJ,骑士乳业,20231030,,Y
