l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801030.SI,801039.SI,非金属材料Ⅱ,603688.SH,石英股份,20140108,,Y
801030.SI,801039.SI,非金属材料Ⅱ,603612.SH,索通发展,20170712,,Y
801030.SI,801039.SI,非金属材料Ⅱ,603826.SH,坤彩科技,20170405,,Y
801030.SI,801039.SI,非金属材料Ⅱ,688300.SH,联瑞新材,20191101,,Y
801030.SI,801039.SI,非金属材料Ⅱ,605086.SH,龙高股份,20210312,,Y
801030.SI,801039.SI,非金属材料Ⅱ,920832.BJ,齐鲁华信,20210223,,Y
801030.SI,801039.SI,非金属材料Ⅱ,920675.BJ,秉扬科技,20201228,,Y
801030.SI,801039.SI,非金属材料Ⅱ,301071.SZ,力量钻石,20211213,,Y
801030.SI,801039.SI,非金属材料Ⅱ,001296.SZ,长江材料,20211119,,Y
801030.SI,801039.SI,非金属材料Ⅱ,000511.SZ,烯碳退(退市),20140102,,Y
801030.SI,801039.SI,非金属材料Ⅱ,920719.BJ,宁新新材,20230530,,Y
801030.SI,801039.SI,非金属材料Ⅱ,920971.BJ,天马新材,20220930,,Y
801030.SI,801039.SI,非金属材料Ⅱ,920175.BJ,东方碳素,20230710,,Y
