l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801120.SI,801128.SI,休闲食品,603057.SH,紫燕食品,20220909,,Y
801120.SI,801128.SI,休闲食品,002847.SZ,盐津铺子,20210730,,Y
801120.SI,801128.SI,休闲食品,002582.SZ,好想你,20210730,,Y
801120.SI,801128.SI,休闲食品,603517.SH,ST绝味,20210730,,Y
801120.SI,801128.SI,休闲食品,002820.SZ,桂发祥,20210730,,Y
801120.SI,801128.SI,休闲食品,603866.SH,桃李面包,20210730,,Y
801120.SI,801128.SI,休闲食品,002695.SZ,煌上煌,20210730,,Y
801120.SI,801128.SI,休闲食品,603043.SH,广州酒家,20210730,,Y
801120.SI,801128.SI,休闲食品,001219.SZ,青岛食品,20210924,,Y
801120.SI,801128.SI,休闲食品,603886.SH,元祖股份,20210730,,Y
801120.SI,801128.SI,休闲食品,002956.SZ,西麦食品,20210730,,Y
801120.SI,801128.SI,休闲食品,603697.SH,有友食品,20210730,,Y
801120.SI,801128.SI,休闲食品,003000.SZ,劲仔食品,20210730,,Y
801120.SI,801128.SI,休闲食品,603719.SH,良品铺子,20210730,,Y
801120.SI,801128.SI,休闲食品,002557.SZ,洽洽食品,20210730,,Y
801120.SI,801128.SI,休闲食品,000716.SZ,黑芝麻,20220729,,Y
801120.SI,801128.SI,休闲食品,002991.SZ,甘源食品,20210730,,Y
801120.SI,801128.SI,休闲食品,300783.SZ,三只松鼠,20210730,,Y
801120.SI,801128.SI,休闲食品,300973.SZ,立高食品,20210730,,Y
801120.SI,801128.SI,休闲食品,603777.SH,来伊份,20210730,,Y
801120.SI,801128.SI,休闲食品,605339.SH,南侨食品,20210730,,Y
801120.SI,801128.SI,休闲食品,002719.SZ,麦趣尔,20240730,,Y
