l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801150.SI,801154.SI,医药商业,600833.SH,第一医药,19940224,,Y
801150.SI,801154.SI,医药商业,601607.SH,上海医药,19940324,,Y
801150.SI,801154.SI,医药商业,600713.SH,南京医药,19960701,,Y
801150.SI,801154.SI,医药商业,000028.SZ,国药一致,19930505,,Y
801150.SI,801154.SI,医药商业,600272.SH,开开实业,20010228,,Y
801150.SI,801154.SI,医药商业,000705.SZ,浙江震元,19970410,,Y
801150.SI,801154.SI,医药商业,000078.SZ,海王生物,19981218,,Y
801150.SI,801154.SI,医药商业,002462.SZ,嘉事堂,20100105,,Y
801150.SI,801154.SI,医药商业,600998.SH,九州通,20100125,,Y
801150.SI,801154.SI,医药商业,301408.SZ,华人健康,20230213,,Y
801150.SI,801154.SI,医药商业,000411.SZ,英特集团,20110110,,Y
801150.SI,801154.SI,医药商业,603939.SH,益丰药房,20150115,,Y
801150.SI,801154.SI,医药商业,603883.SH,老百姓,20150113,,Y
801150.SI,801154.SI,医药商业,603122.SH,合富中国,20220107,,Y
801150.SI,801154.SI,医药商业,002788.SZ,鹭燕医药,20160125,,Y
801150.SI,801154.SI,医药商业,002727.SZ,一心堂,20140120,,Y
801150.SI,801154.SI,医药商业,000950.SZ,重药控股,20190724,,Y
801150.SI,801154.SI,医药商业,603233.SH,大参林,20170712,,Y
801150.SI,801154.SI,医药商业,605266.SH,健之佳,20201029,,Y
801150.SI,801154.SI,医药商业,300937.SZ,药易购,20210126,,Y
801150.SI,801154.SI,医药商业,603716.SH,塞力医疗,20161031,,Y
801150.SI,801154.SI,医药商业,600511.SH,国药股份,20020114,,Y
801150.SI,801154.SI,医药商业,603108.SH,润达医疗,20220729,,Y
801150.SI,801154.SI,医药商业,002589.SZ,瑞康医药,20110104,,Y
801150.SI,801154.SI,医药商业,600056.SH,中国医药,20140701,,Y
801150.SI,801154.SI,医药商业,600829.SH,人民同泰,20151102,,Y
801150.SI,801154.SI,医药商业,600090.SH,退市济堂(退市),20170629,,Y
801150.SI,801154.SI,医药商业,301584.SZ,建发致新,20250905,,Y
801150.SI,801154.SI,医药商业,600538.SH,国发股份,20210730,,Y
801150.SI,801154.SI,医药商业,301126.SZ,达嘉维康,20211119,,Y
801150.SI,801154.SI,医药商业,301015.SZ,百洋医药,20210615,,Y
801150.SI,801154.SI,医药商业,301017.SZ,漱玉平民,20210615,,Y
801150.SI,801154.SI,医药商业,603368.SH,柳药集团,20140127,,Y
