l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801730.SI,801736.SI,风电设备,688349.SH,三一重能,20220602,,Y
801730.SI,801736.SI,风电设备,002202.SZ,金风科技,20071225,,Y
801730.SI,801736.SI,风电设备,002531.SZ,天顺风能,20101222,,Y
801730.SI,801736.SI,风电设备,300129.SZ,泰胜风能,20101008,,Y
801730.SI,801736.SI,风电设备,601218.SH,吉鑫科技,20110426,,Y
801730.SI,801736.SI,风电设备,300185.SZ,通裕重工,20110225,,Y
801730.SI,801736.SI,风电设备,300443.SZ,金雷股份,20150113,,Y
801730.SI,801736.SI,风电设备,603063.SH,禾望电气,20170712,,Y
801730.SI,801736.SI,风电设备,603507.SH,振江股份,20171030,,Y
801730.SI,801736.SI,风电设备,300569.SZ,天能重工,20161125,,Y
801730.SI,801736.SI,风电设备,601615.SH,明阳智能,20190104,,Y
801730.SI,801736.SI,风电设备,300772.SZ,运达股份,20190415,,Y
801730.SI,801736.SI,风电设备,301163.SZ,宏德股份,20220729,,Y
801730.SI,801736.SI,风电设备,301040.SZ,中环海陆,20210723,,Y
801730.SI,801736.SI,风电设备,300850.SZ,新强联,20200629,,Y
801730.SI,801736.SI,风电设备,603218.SH,日月股份,20161212,,Y
801730.SI,801736.SI,风电设备,688660.SH,电气风电,20210510,,Y
801730.SI,801736.SI,风电设备,301557.SZ,常友科技,20250214,,Y
801730.SI,801736.SI,风电设备,603985.SH,恒润股份,20220729,,Y
801730.SI,801736.SI,风电设备,688186.SH,广大特材,20250509,,Y
801730.SI,801736.SI,风电设备,301155.SZ,海力风电,20211105,,Y
801730.SI,801736.SI,风电设备,601558.SH,退市锐电(退市),20140102,,Y
801730.SI,801736.SI,风电设备,301232.SZ,飞沃科技,20230526,,Y
801730.SI,801736.SI,风电设备,301456.SZ,盘古智能,20230630,,Y
801730.SI,801736.SI,风电设备,002487.SZ,大金重工,20210730,,Y
801730.SI,801736.SI,风电设备,300690.SZ,双一科技,20210730,,Y
801730.SI,801736.SI,风电设备,300904.SZ,威力传动,20230731,,Y
801730.SI,801736.SI,风电设备,600072.SH,中船科技,20240730,,Y
801730.SI,801736.SI,风电设备,603092.SH,德力佳,20251017,,Y
801730.SI,801736.SI,风电设备,920200.BJ,振宏股份,20260422,,Y
801730.SI,801736.SI,风电设备,603248.SH,锡华科技,20251212,,Y
