l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801040.SI,801044.SI,普钢,600808.SH,马钢股份,19940106,,Y
801040.SI,801044.SI,普钢,600782.SH,新钢股份,19961225,,Y
801040.SI,801044.SI,普钢,600019.SH,宝钢股份,20001212,,Y
801040.SI,801044.SI,普钢,600231.SH,凌钢股份,20000424,,Y
801040.SI,801044.SI,普钢,600282.SH,南钢股份,20000919,,Y
801040.SI,801044.SI,普钢,600307.SH,酒钢宏兴,20001220,,Y
801040.SI,801044.SI,普钢,600010.SH,包钢股份,20010222,,Y
801040.SI,801044.SI,普钢,000778.SZ,新兴铸管,19970606,,Y
801040.SI,801044.SI,普钢,000709.SZ,河钢股份,19970416,,Y
801040.SI,801044.SI,普钢,000898.SZ,鞍钢股份,19971225,,Y
801040.SI,801044.SI,普钢,000717.SZ,中南股份,19970508,,Y
801040.SI,801044.SI,普钢,000761.SZ,本钢板材,19980115,,Y
801040.SI,801044.SI,普钢,600126.SH,杭钢股份,19980311,,Y
801040.SI,801044.SI,普钢,000932.SZ,华菱钢铁,19990803,,Y
801040.SI,801044.SI,普钢,000959.SZ,首钢股份,19991216,,Y
801040.SI,801044.SI,普钢,600569.SH,安阳钢铁,20010801,,Y
801040.SI,801044.SI,普钢,600581.SH,*ST八钢,20020816,,Y
801040.SI,801044.SI,普钢,600022.SH,山东钢铁,20040628,,Y
801040.SI,801044.SI,普钢,002110.SZ,三钢闽光,20070125,,Y
801040.SI,801044.SI,普钢,601003.SH,柳钢股份,20070227,,Y
801040.SI,801044.SI,普钢,603878.SH,武进不锈,20161201,,Y
801040.SI,801044.SI,普钢,601005.SH,重庆钢铁,20180713,,Y
801040.SI,801044.SI,普钢,601686.SH,友发集团,20210730,,Y
801040.SI,801044.SI,普钢,600092.SH,S*ST精密(退市),19970626,,Y
801040.SI,801044.SI,普钢,600357.SH,承德钒钛(退市),20020820,,Y
801040.SI,801044.SI,普钢,600005.SH,武钢股份(退市),19990803,,Y
801040.SI,801044.SI,普钢,600001.SH,邯郸钢铁(退市),19980122,,Y
801040.SI,801044.SI,普钢,600102.SH,莱钢股份(退市),19970828,,Y
