l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801150.SI,801155.SI,中药Ⅱ,000423.SZ,东阿阿胶,19960729,,Y
801150.SI,801155.SI,中药Ⅱ,600750.SH,华润江中,19960829,,Y
801150.SI,801155.SI,中药Ⅱ,600607.SH,上实医药(退市),19920327,,Y
801150.SI,801155.SI,中药Ⅱ,000538.SZ,云南白药,19931215,,Y
801150.SI,801155.SI,中药Ⅱ,600671.SH,天目药业,19930823,,Y
801150.SI,801155.SI,中药Ⅱ,000989.SZ,九芝堂,20000628,,Y
801150.SI,801155.SI,中药Ⅱ,000999.SZ,华润三九,20000309,,Y
801150.SI,801155.SI,中药Ⅱ,600285.SH,羚锐制药,20001018,,Y
801150.SI,801155.SI,中药Ⅱ,600422.SH,昆药集团,20001206,,Y
801150.SI,801155.SI,中药Ⅱ,000590.SZ,古汉医药,19960119,,Y
801150.SI,801155.SI,中药Ⅱ,600080.SH,金花股份,19970612,,Y
801150.SI,801155.SI,中药Ⅱ,600129.SH,太极集团,19971118,,Y
801150.SI,801155.SI,中药Ⅱ,600085.SH,同仁堂,19970625,,Y
801150.SI,801155.SI,中药Ⅱ,000790.SZ,华神科技,19980327,,Y
801150.SI,801155.SI,中药Ⅱ,600222.SH,太龙药业,19991105,,Y
801150.SI,801155.SI,中药Ⅱ,600329.SH,达仁堂,20010606,,Y
801150.SI,801155.SI,中药Ⅱ,600332.SH,白云山,20010206,,Y
801150.SI,801155.SI,中药Ⅱ,600535.SH,天士力,20020823,,Y
801150.SI,801155.SI,中药Ⅱ,600557.SH,康缘药业,20020918,,Y
801150.SI,801155.SI,中药Ⅱ,600351.SH,亚宝药业,20020920,,Y
801150.SI,801155.SI,中药Ⅱ,600479.SH,千金药业,20040310,,Y
801150.SI,801155.SI,中药Ⅱ,600594.SH,益佰制药,20040319,,Y
801150.SI,801155.SI,中药Ⅱ,600572.SH,康恩贝,20040409,,Y
801150.SI,801155.SI,中药Ⅱ,600976.SH,健民集团,20040419,,Y
801150.SI,801155.SI,中药Ⅱ,600993.SH,马应龙,20040513,,Y
801150.SI,801155.SI,中药Ⅱ,600436.SH,片仔癀,20030616,,Y
801150.SI,801155.SI,中药Ⅱ,002198.SZ,嘉应制药,20071217,,Y
801150.SI,801155.SI,中药Ⅱ,000650.SZ,仁和药业,20070702,,Y
801150.SI,801155.SI,中药Ⅱ,002107.SZ,沃华医药,20070124,,Y
801150.SI,801155.SI,中药Ⅱ,002118.SZ,*ST紫鑫(退市),20070301,,Y
801150.SI,801155.SI,中药Ⅱ,002349.SZ,精华制药,20100114,,Y
801150.SI,801155.SI,中药Ⅱ,600518.SH,康美药业,20090115,,Y
801150.SI,801155.SI,中药Ⅱ,002287.SZ,奇正藏药,20090112,,Y
801150.SI,801155.SI,中药Ⅱ,002317.SZ,众生药业,20090123,,Y
801150.SI,801155.SI,中药Ⅱ,002433.SZ,太安退(退市),20100128,,Y
801150.SI,801155.SI,中药Ⅱ,300147.SZ,ST香雪,20100106,,Y
801150.SI,801155.SI,中药Ⅱ,002424.SZ,ST百灵,20100120,,Y
801150.SI,801155.SI,中药Ⅱ,002412.SZ,汉森制药,20100112,,Y
801150.SI,801155.SI,中药Ⅱ,002603.SZ,以岭药业,20110119,,Y
801150.SI,801155.SI,中药Ⅱ,300181.SZ,佐力药业,20110110,,Y
801150.SI,801155.SI,中药Ⅱ,002644.SZ,佛慈制药,20110113,,Y
801150.SI,801155.SI,中药Ⅱ,600252.SH,中恒集团,20110110,,Y
801150.SI,801155.SI,中药Ⅱ,603567.SH,珍宝岛,20150113,,Y
801150.SI,801155.SI,中药Ⅱ,002750.SZ,龙津退(退市),20150116,,Y
801150.SI,801155.SI,中药Ⅱ,300519.SZ,新光药业,20160624,,Y
801150.SI,801155.SI,中药Ⅱ,300534.SZ,陇神戎发,20160907,,Y
801150.SI,801155.SI,中药Ⅱ,002390.SZ,信邦制药,20131231,,Y
801150.SI,801155.SI,中药Ⅱ,603963.SH,*ST大药(退市),20170907,,Y
801150.SI,801155.SI,中药Ⅱ,300026.SZ,红日药业,20170629,,Y
801150.SI,801155.SI,中药Ⅱ,600771.SH,广誉远,20170629,,Y
801150.SI,801155.SI,中药Ⅱ,300108.SZ,*ST吉药(退市),20170629,,Y
801150.SI,801155.SI,中药Ⅱ,002873.SZ,新天药业,20170511,,Y
801150.SI,801155.SI,中药Ⅱ,603139.SH,康惠股份,20170330,,Y
801150.SI,801155.SI,中药Ⅱ,603896.SH,寿仙谷,20170504,,Y
801150.SI,801155.SI,中药Ⅱ,002907.SZ,华森制药,20171010,,Y
801150.SI,801155.SI,中药Ⅱ,002864.SZ,盘龙药业,20171108,,Y
801150.SI,801155.SI,中药Ⅱ,600566.SH,济川药业,20180713,,Y
801150.SI,801155.SI,中药Ⅱ,002728.SZ,特一药业,20190724,,Y
801150.SI,801155.SI,中药Ⅱ,300391.SZ,长药退(退市),20220729,,Y
801150.SI,801155.SI,中药Ⅱ,605199.SH,ST葫芦娃,20200624,,Y
801150.SI,801155.SI,中药Ⅱ,603439.SH,三力制药,20200413,,Y
801150.SI,801155.SI,中药Ⅱ,920266.BJ,生物谷,20200727,,Y
801150.SI,801155.SI,中药Ⅱ,920433.BJ,大唐药业,20200727,,Y
801150.SI,801155.SI,中药Ⅱ,603998.SH,方盛制药,20140127,,Y
801150.SI,801155.SI,中药Ⅱ,002275.SZ,桂林三金,20090202,,Y
801150.SI,801155.SI,中药Ⅱ,000623.SZ,吉林敖东,20220729,,Y
801150.SI,801155.SI,中药Ⅱ,301111.SZ,粤万年青,20220729,,Y
801150.SI,801155.SI,中药Ⅱ,002082.SZ,万邦德,20220729,,Y
801150.SI,801155.SI,中药Ⅱ,301331.SZ,恩威医药,20220902,,Y
801150.SI,801155.SI,中药Ⅱ,300158.SZ,振东制药,20230704,,Y
801150.SI,801155.SI,中药Ⅱ,002737.SZ,葵花药业,20140120,,Y
801150.SI,801155.SI,中药Ⅱ,603858.SH,步长制药,20161107,,Y
801150.SI,801155.SI,中药Ⅱ,002566.SZ,益盛药业,20110110,,Y
801150.SI,801155.SI,中药Ⅱ,300878.SZ,维康药业,20200810,,Y
801150.SI,801155.SI,中药Ⅱ,300039.SZ,上海凯宝,20090202,,Y
