l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801200.SI,801202.SI,贸易Ⅱ,000653.SZ,ST九州(退市),19961126,,Y
801200.SI,801202.SI,贸易Ⅱ,600710.SH,苏美达,19960701,,Y
801200.SI,801202.SI,贸易Ⅱ,600278.SH,东方创业,20000712,,Y
801200.SI,801202.SI,贸易Ⅱ,600287.SH,苏豪时尚,20000901,,Y
801200.SI,801202.SI,贸易Ⅱ,600250.SH,南京商旅,20010306,,Y
801200.SI,801202.SI,贸易Ⅱ,600058.SH,五矿发展,19970528,,Y
801200.SI,801202.SI,贸易Ⅱ,600981.SH,苏豪汇鸿,20040628,,Y
801200.SI,801202.SI,贸易Ⅱ,002091.SZ,江苏国泰,20070702,,Y
801200.SI,801202.SI,贸易Ⅱ,000151.SZ,中成股份,20101008,,Y
801200.SI,801202.SI,贸易Ⅱ,601061.SH,中信金属,20230327,,Y
801200.SI,801202.SI,贸易Ⅱ,600870.SH,退市厦华(退市),20190724,,Y
801200.SI,801202.SI,贸易Ⅱ,600145.SH,退市新亿(退市),20190724,,Y
801200.SI,801202.SI,贸易Ⅱ,600608.SH,*ST沪科,20170519,,Y
801200.SI,801202.SI,贸易Ⅱ,600811.SH,*ST东方(退市),20220729,,Y
801200.SI,801202.SI,贸易Ⅱ,002072.SZ,凯瑞德,20230704,,Y
801200.SI,801202.SI,贸易Ⅱ,600128.SH,苏豪弘业,20210730,,Y
801200.SI,801202.SI,贸易Ⅱ,002183.SZ,怡亚通,20240730,,Y
