l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801030.SI,801037.SI,橡胶,002068.SZ,黑猫股份,20060915,,Y
801030.SI,801037.SI,橡胶,002442.SZ,龙星科技,20100610,,Y
801030.SI,801037.SI,橡胶,603033.SH,三维股份,20161201,,Y
801030.SI,801037.SI,橡胶,300587.SZ,天铁科技,20161219,,Y
801030.SI,801037.SI,橡胶,002224.SZ,三力士,20080407,,Y
801030.SI,801037.SI,橡胶,002753.SZ,永东股份,20150106,,Y
801030.SI,801037.SI,橡胶,300767.SZ,震安科技,20190318,,Y
801030.SI,801037.SI,橡胶,300731.SZ,科创新源,20190724,,Y
801030.SI,801037.SI,橡胶,605183.SH,确成股份,20201125,,Y
801030.SI,801037.SI,橡胶,920225.BJ,利通科技,20210225,,Y
801030.SI,801037.SI,橡胶,301459.SZ,丰茂股份,20231201,,Y
801030.SI,801037.SI,橡胶,301300.SZ,远翔新材,20220805,,Y
801030.SI,801037.SI,橡胶,920188.BJ,悦龙科技,20260317,,Y
801030.SI,801037.SI,橡胶,300121.SZ,阳谷华泰,20210730,,Y
801030.SI,801037.SI,橡胶,603650.SH,彤程新材,20210730,,Y
801030.SI,801037.SI,橡胶,300320.SZ,海达股份,20120130,,Y
801030.SI,801037.SI,橡胶,001207.SZ,联科科技,20210607,,Y
801030.SI,801037.SI,橡胶,002381.SZ,双箭股份,20100118,,Y
801030.SI,801037.SI,橡胶,920098.BJ,科隆新材,20241125,,Y
801030.SI,801037.SI,橡胶,920665.BJ,科强股份,20231030,,Y
801030.SI,801037.SI,橡胶,920694.BJ,中裕科技,20230427,,Y
801030.SI,801037.SI,橡胶,920834.BJ,三维装备,20220829,,Y
801030.SI,801037.SI,橡胶,001325.SZ,元创股份,20251212,,Y
