l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801130.SI,801132.SI,服装家纺,600630.SH,龙头股份,19930209,,Y
801130.SI,801132.SI,服装家纺,600398.SH,海澜之家,20001228,,Y
801130.SI,801132.SI,服装家纺,600107.SH,ST尔雅,19971106,,Y
801130.SI,801132.SI,服装家纺,600400.SH,红豆股份,20010108,,Y
801130.SI,801132.SI,服装家纺,301276.SZ,嘉曼服饰,20220826,,Y
801130.SI,801132.SI,服装家纺,002029.SZ,七匹狼,20040805,,Y
801130.SI,801132.SI,服装家纺,002154.SZ,报喜鸟,20070815,,Y
801130.SI,801132.SI,服装家纺,002397.SZ,梦洁股份,20100412,,Y
801130.SI,801132.SI,服装家纺,002494.SZ,华斯股份,20101020,,Y
801130.SI,801132.SI,服装家纺,601718.SH,际华集团,20100727,,Y
801130.SI,801132.SI,服装家纺,002269.SZ,美邦服饰,20080813,,Y
801130.SI,801132.SI,服装家纺,002293.SZ,罗莱生活,20090826,,Y
801130.SI,801132.SI,服装家纺,002327.SZ,富安娜,20091210,,Y
801130.SI,801132.SI,服装家纺,300005.SZ,探路者,20091022,,Y
801130.SI,801132.SI,服装家纺,002503.SZ,*ST搜特(退市),20101103,,Y
801130.SI,801132.SI,服装家纺,002612.SZ,朗姿股份,20110110,,Y
801130.SI,801132.SI,服装家纺,601566.SH,九牧王,20110110,,Y
801130.SI,801132.SI,服装家纺,002563.SZ,森马服饰,20110110,,Y
801130.SI,801132.SI,服装家纺,002569.SZ,*ST步森,20110110,,Y
801130.SI,801132.SI,服装家纺,603001.SH,奥康国际,20120118,,Y
801130.SI,801132.SI,服装家纺,002656.SZ,*ST摩登,20120117,,Y
801130.SI,801132.SI,服装家纺,002687.SZ,乔治白,20120104,,Y
801130.SI,801132.SI,服装家纺,002780.SZ,三夫户外,20151123,,Y
801130.SI,801132.SI,服装家纺,603808.SH,歌力思,20150113,,Y
801130.SI,801132.SI,服装家纺,002762.SZ,*ST金比,20150115,,Y
801130.SI,801132.SI,服装家纺,300526.SZ,中潜退(退市),20160718,,Y
801130.SI,801132.SI,服装家纺,603958.SH,哈森股份,20160624,,Y
801130.SI,801132.SI,服装家纺,603555.SH,ST贵人(退市),20140108,,Y
801130.SI,801132.SI,服装家纺,603157.SH,退市拉夏(退市),20170907,,Y
801130.SI,801132.SI,服装家纺,603196.SH,璞源材料,20170511,,Y
801130.SI,801132.SI,服装家纺,603587.SH,地素时尚,20170605,,Y
801130.SI,801132.SI,服装家纺,603839.SH,安正时尚,20170119,,Y
801130.SI,801132.SI,服装家纺,603665.SH,康隆达,20170224,,Y
801130.SI,801132.SI,服装家纺,603908.SH,牧高笛,20170224,,Y
801130.SI,801132.SI,服装家纺,002875.SZ,安奈儿,20170511,,Y
801130.SI,801132.SI,服装家纺,603557.SH,ST起步,20170807,,Y
801130.SI,801132.SI,服装家纺,603365.SH,水星家纺,20171108,,Y
801130.SI,801132.SI,服装家纺,001209.SZ,洪兴股份,20210609,,Y
801130.SI,801132.SI,服装家纺,300952.SZ,恒辉安防,20210301,,Y
801130.SI,801132.SI,服装家纺,605003.SH,众望布艺,20200731,,Y
801130.SI,801132.SI,服装家纺,003016.SZ,欣贺股份,20201016,,Y
801130.SI,801132.SI,服装家纺,300840.SZ,酷特智能,20200602,,Y
801130.SI,801132.SI,服装家纺,603116.SH,红蜻蜓,20150119,,Y
801130.SI,801132.SI,服装家纺,603608.SH,天创时尚,20160218,,Y
801130.SI,801132.SI,服装家纺,603877.SH,太平鸟,20161226,,Y
801130.SI,801132.SI,服装家纺,600146.SH,退市环球(退市),20170629,,Y
801130.SI,801132.SI,服装家纺,301088.SZ,戎美股份,20210930,,Y
801130.SI,801132.SI,服装家纺,300577.SZ,开润股份,20210730,,Y
801130.SI,801132.SI,服装家纺,605138.SH,盛泰集团,20210917,,Y
801130.SI,801132.SI,服装家纺,300901.SZ,中胤时尚,20210730,,Y
801130.SI,801132.SI,服装家纺,603307.SH,扬州金泉,20230120,,Y
801130.SI,801132.SI,服装家纺,603518.SH,锦泓集团,20140127,,Y
801130.SI,801132.SI,服装家纺,300591.SZ,万里马,20161226,,Y
801130.SI,801132.SI,服装家纺,002832.SZ,比音勒芬,20161212,,Y
801130.SI,801132.SI,服装家纺,003041.SZ,真爱美家,20210322,,Y
801130.SI,801132.SI,服装家纺,002776.SZ,*ST柏龙(退市),20150119,,Y
801130.SI,801132.SI,服装家纺,600177.SH,雅戈尔,20210730,,Y
801130.SI,801132.SI,服装家纺,920262.BJ,太湖雪,20221227,,Y
801130.SI,801132.SI,服装家纺,001234.SZ,泰慕士,20240730,,Y
801130.SI,801132.SI,服装家纺,002193.SZ,如意集团,20240730,,Y
801130.SI,801132.SI,服装家纺,002404.SZ,嘉欣丝绸,20240730,,Y
801130.SI,801132.SI,服装家纺,002486.SZ,嘉麟杰,20240730,,Y
801130.SI,801132.SI,服装家纺,002634.SZ,棒杰股份,20240730,,Y
801130.SI,801132.SI,服装家纺,002763.SZ,汇洁股份,20240730,,Y
801130.SI,801132.SI,服装家纺,600137.SH,浪莎股份,20240730,,Y
801130.SI,801132.SI,服装家纺,603511.SH,爱慕股份,20240730,,Y
