l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801750.SI,801101.SI,计算机设备,000977.SZ,浪潮信息,20000608,,Y
801750.SI,801101.SI,计算机设备,000997.SZ,新大陆,20000801,,Y
801750.SI,801101.SI,计算机设备,000066.SZ,中国长城,19970626,,Y
801750.SI,801101.SI,计算机设备,600100.SH,同方股份,19970627,,Y
801750.SI,801101.SI,计算机设备,301339.SZ,通行宝,20220826,,Y
801750.SI,801101.SI,计算机设备,002152.SZ,广电运通,20070810,,Y
801750.SI,801101.SI,计算机设备,002177.SZ,御银股份,20071031,,Y
801750.SI,801101.SI,计算机设备,002197.SZ,证通电子,20071217,,Y
801750.SI,801101.SI,计算机设备,002376.SZ,新北洋,20100305,,Y
801750.SI,801101.SI,计算机设备,300155.SZ,安居宝,20101227,,Y
801750.SI,801101.SI,计算机设备,002528.SZ,ST英飞拓,20101215,,Y
801750.SI,801101.SI,计算机设备,002236.SZ,大华股份,20080520,,Y
801750.SI,801101.SI,计算机设备,002268.SZ,电科网安,20080722,,Y
801750.SI,801101.SI,计算机设备,002308.SZ,*ST威创(退市),20091109,,Y
801750.SI,801101.SI,计算机设备,002415.SZ,海康威视,20100512,,Y
801750.SI,801101.SI,计算机设备,300130.SZ,新国都,20101008,,Y
801750.SI,801101.SI,计算机设备,300270.SZ,中威电子,20110927,,Y
801750.SI,801101.SI,计算机设备,002577.SZ,雷柏科技,20110420,,Y
801750.SI,801101.SI,计算机设备,300202.SZ,聚龙退(退市),20110406,,Y
801750.SI,801101.SI,计算机设备,300386.SZ,飞天诚信,20140120,,Y
801750.SI,801101.SI,计算机设备,300368.SZ,汇金股份,20140108,,Y
801750.SI,801101.SI,计算机设备,300302.SZ,同有科技,20120313,,Y
801750.SI,801101.SI,计算机设备,300333.SZ,兆日科技,20120619,,Y
801750.SI,801101.SI,计算机设备,300449.SZ,汉邦高科,20150113,,Y
801750.SI,801101.SI,计算机设备,300479.SZ,神思电子,20150115,,Y
801750.SI,801101.SI,计算机设备,301117.SZ,佳缘科技,20211224,,Y
801750.SI,801101.SI,计算机设备,688475.SH,萤石网络,20221209,,Y
801750.SI,801101.SI,计算机设备,300588.SZ,熙菱信息,20161219,,Y
801750.SI,801101.SI,计算机设备,603660.SH,苏州科达,20161201,,Y
801750.SI,801101.SI,计算机设备,300531.SZ,优博讯,20160804,,Y
801750.SI,801101.SI,计算机设备,300552.SZ,万集科技,20161017,,Y
801750.SI,801101.SI,计算机设备,603019.SH,中科曙光,20140124,,Y
801750.SI,801101.SI,计算机设备,300367.SZ,网力退(退市),20140108,,Y
801750.SI,801101.SI,计算机设备,002512.SZ,ST达华,20180619,,Y
801750.SI,801101.SI,计算机设备,603496.SH,恒为科技,20170522,,Y
801750.SI,801101.SI,计算机设备,300659.SZ,中孚信息,20170511,,Y
801750.SI,801101.SI,计算机设备,002912.SZ,中新赛克,20171121,,Y
801750.SI,801101.SI,计算机设备,300546.SZ,雄帝科技,20160928,,Y
801750.SI,801101.SI,计算机设备,603106.SH,恒银科技,20170907,,Y
801750.SI,801101.SI,计算机设备,688188.SH,柏楚电子,20190724,,Y
801750.SI,801101.SI,计算机设备,688288.SH,鸿泉技术,20191023,,Y
801750.SI,801101.SI,计算机设备,300789.SZ,唐源电气,20190819,,Y
801750.SI,801101.SI,计算机设备,300771.SZ,智莱科技,20190404,,Y
801750.SI,801101.SI,计算机设备,300807.SZ,天迈科技,20191205,,Y
801750.SI,801101.SI,计算机设备,688060.SH,云涌科技,20200624,,Y
801750.SI,801101.SI,计算机设备,688208.SH,道通科技,20200122,,Y
801750.SI,801101.SI,计算机设备,300884.SZ,狄耐克,20201029,,Y
801750.SI,801101.SI,计算机设备,603516.SH,淳中科技,20180129,,Y
801750.SI,801101.SI,计算机设备,301391.SZ,卡莱特,20221121,,Y
801750.SI,801101.SI,计算机设备,688489.SH,三未信安,20221121,,Y
801750.SI,801101.SI,计算机设备,002970.SZ,锐明技术,20191129,,Y
801750.SI,801101.SI,计算机设备,300845.SZ,捷安高科,20200618,,Y
801750.SI,801101.SI,计算机设备,301042.SZ,安联锐视,20210727,,Y
801750.SI,801101.SI,计算机设备,300941.SZ,创识科技,20210129,,Y
