l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801010.SI,801014.SI,饲料,000702.SZ,正虹科技,19970318,,Y
801010.SI,801014.SI,饲料,001366.SZ,播恩集团,20230224,,Y
801010.SI,801014.SI,饲料,002385.SZ,大北农,20100129,,Y
801010.SI,801014.SI,饲料,002100.SZ,天康生物,20150701,,Y
801010.SI,801014.SI,饲料,603668.SH,天马科技,20161201,,Y
801010.SI,801014.SI,饲料,002891.SZ,中宠股份,20170825,,Y
801010.SI,801014.SI,饲料,603363.SH,傲农生物,20170907,,Y
801010.SI,801014.SI,饲料,300673.SZ,佩蒂股份,20170711,,Y
801010.SI,801014.SI,饲料,002696.SZ,百洋股份,20220729,,Y
801010.SI,801014.SI,饲料,001313.SZ,粤海饲料,20220121,,Y
801010.SI,801014.SI,饲料,603609.SH,禾丰股份,20140207,,Y
801010.SI,801014.SI,饲料,002548.SZ,金新农,20110110,,Y
801010.SI,801014.SI,饲料,920419.BJ,路斯股份,20220224,,Y
801010.SI,801014.SI,饲料,688156.SH,路德科技,20250509,,Y
801010.SI,801014.SI,饲料,301498.SZ,乖宝宠物,20230731,,Y
801010.SI,801014.SI,饲料,002567.SZ,唐人神,20110117,,Y
801010.SI,801014.SI,饲料,002311.SZ,海大集团,20090112,,Y
801010.SI,801014.SI,饲料,603151.SH,邦基科技,20220923,,Y
