l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801110.SI,801115.SI,照明设备Ⅱ,002723.SZ,小崧股份,20140122,,Y
801110.SI,801115.SI,照明设备Ⅱ,605365.SH,立达信,20210730,,Y
801110.SI,801115.SI,照明设备Ⅱ,603303.SH,得邦照明,20210730,,Y
801110.SI,801115.SI,照明设备Ⅱ,300625.SZ,三雄极光,20210730,,Y
801110.SI,801115.SI,照明设备Ⅱ,002076.SZ,*ST星光,20210730,,Y
801110.SI,801115.SI,照明设备Ⅱ,603515.SH,欧普照明,20210730,,Y
801110.SI,801115.SI,照明设备Ⅱ,301362.SZ,民爆光电,20230731,,Y
801110.SI,801115.SI,照明设备Ⅱ,000541.SZ,佛山照明,20210730,,Y
801110.SI,801115.SI,照明设备Ⅱ,600261.SH,阳光照明,20210730,,Y
801110.SI,801115.SI,照明设备Ⅱ,920339.BJ,恒太照明,20221123,,Y
801110.SI,801115.SI,照明设备Ⅱ,001326.SZ,联域股份,20231027,,Y
801110.SI,801115.SI,照明设备Ⅱ,920641.BJ,格利尔,20221206,,Y
801110.SI,801115.SI,照明设备Ⅱ,002638.SZ,勤上股份,20240730,,Y
801110.SI,801115.SI,照明设备Ⅱ,002724.SZ,海洋王,20240730,,Y
