l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801110.SI,801112.SI,黑色家电,600839.SH,四川长虹,19940311,,Y
801110.SI,801112.SI,黑色家电,600060.SH,海信视像,19970422,,Y
801110.SI,801112.SI,黑色家电,000801.SZ,四川九洲,19980506,,Y
801110.SI,801112.SI,黑色家电,002429.SZ,兆驰股份,20100609,,Y
801110.SI,801112.SI,黑色家电,000810.SZ,创维数字,20180420,,Y
801110.SI,801112.SI,黑色家电,688609.SH,九联科技,20210305,,Y
801110.SI,801112.SI,黑色家电,301578.SZ,辰奕智能,20231222,,Y
801110.SI,801112.SI,黑色家电,002052.SZ,同洲电子,20060206,,Y
801110.SI,801112.SI,黑色家电,002848.SZ,*ST高斯,20240730,,Y
801110.SI,801112.SI,黑色家电,688696.SH,极米科技,20240730,,Y
