l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801760.SI,801995.SI,电视广播Ⅱ,600831.SH,广电网络,19940224,,Y
801760.SI,801995.SI,电视广播Ⅱ,600037.SH,歌华有线,20010208,,Y
801760.SI,801995.SI,电视广播Ⅱ,000917.SZ,电广传媒,19990325,,Y
801760.SI,801995.SI,电视广播Ⅱ,002238.SZ,天威视讯,20080430,,Y
801760.SI,801995.SI,电视广播Ⅱ,601929.SH,吉视传媒,20120209,,Y
801760.SI,801995.SI,电视广播Ⅱ,000665.SZ,湖北广电,20100601,,Y
801760.SI,801995.SI,电视广播Ⅱ,600959.SH,江苏有线,20150113,,Y
801760.SI,801995.SI,电视广播Ⅱ,000156.SZ,华数传媒,20111010,,Y
801760.SI,801995.SI,电视广播Ⅱ,600936.SH,北投科技,20160804,,Y
801760.SI,801995.SI,电视广播Ⅱ,300770.SZ,新媒股份,20190404,,Y
801760.SI,801995.SI,电视广播Ⅱ,920021.BJ,流金科技,20200727,,Y
801760.SI,801995.SI,电视广播Ⅱ,600996.SH,贵广网络,20161212,,Y
801760.SI,801995.SI,电视广播Ⅱ,600637.SH,东方明珠,20111010,,Y
801760.SI,801995.SI,电视广播Ⅱ,600899.SH,*ST信联(退市),19990901,,Y
801760.SI,801995.SI,电视广播Ⅱ,301262.SZ,海看股份,20230609,,Y
801760.SI,801995.SI,电视广播Ⅱ,600832.SH,东方明珠(退市),19940224,,Y
801760.SI,801995.SI,电视广播Ⅱ,301551.SZ,无线传媒,20240906,,Y
