l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801210.SI,801994.SI,教育,600880.SH,博瑞传播,20220729,,Y
801210.SI,801994.SI,教育,300089.SZ,文化退(退市),20100107,,Y
801210.SI,801994.SI,教育,002607.SZ,中公教育,20110729,,Y
801210.SI,801994.SI,教育,300359.SZ,全通教育,20140108,,Y
801210.SI,801994.SI,教育,300282.SZ,三盛退(退市),20110119,,Y
801210.SI,801994.SI,教育,000526.SZ,学大教育,20170629,,Y
801210.SI,801994.SI,教育,002659.SZ,凯文教育,20180713,,Y
801210.SI,801994.SI,教育,002621.SZ,*ST美吉(退市),20190724,,Y
801210.SI,801994.SI,教育,603377.SH,ST东时,20160125,,Y
801210.SI,801994.SI,教育,300192.SZ,科德教育,20190724,,Y
801210.SI,801994.SI,教育,300338.SZ,ST开元,20180713,,Y
801210.SI,801994.SI,教育,600661.SH,昂立教育,20131231,,Y
801210.SI,801994.SI,教育,600636.SH,*ST国化,20190724,,Y
801210.SI,801994.SI,教育,600730.SH,中国高科,20210730,,Y
801210.SI,801994.SI,教育,300010.SZ,豆神教育,20220729,,Y
801210.SI,801994.SI,教育,300688.SZ,创业黑马,20210730,,Y
801210.SI,801994.SI,教育,003032.SZ,*ST传智,20210104,,Y
801210.SI,801994.SI,教育,605098.SH,行动教育,20210730,,Y
801210.SI,801994.SI,教育,002093.SZ,国脉科技,20240730,,Y
