l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801130.SI,801133.SI,饰品,600612.SH,老凤祥,19920814,,Y
801130.SI,801133.SI,饰品,000026.SZ,飞亚达,19930603,,Y
801130.SI,801133.SI,饰品,000587.SZ,*ST金洲(退市),19960425,,Y
801130.SI,801133.SI,饰品,600086.SH,退市金钰(退市),19970606,,Y
801130.SI,801133.SI,饰品,600439.SH,瑞贝卡,20030707,,Y
801130.SI,801133.SI,饰品,002345.SZ,潮宏基,20100112,,Y
801130.SI,801133.SI,饰品,002574.SZ,明牌珠宝,20110110,,Y
801130.SI,801133.SI,饰品,002721.SZ,金一文化,20140122,,Y
801130.SI,801133.SI,饰品,002740.SZ,*ST爱迪(退市),20150115,,Y
801130.SI,801133.SI,饰品,002731.SZ,ST萃华,20140124,,Y
801130.SI,801133.SI,饰品,002867.SZ,周大生,20170419,,Y
801130.SI,801133.SI,饰品,600916.SH,中国黄金,20210125,,Y
801130.SI,801133.SI,饰品,300945.SZ,曼卡龙,20210129,,Y
801130.SI,801133.SI,饰品,000017.SZ,深中华A,20220729,,Y
801130.SI,801133.SI,饰品,301177.SZ,迪阿股份,20211203,,Y
801130.SI,801133.SI,饰品,605599.SH,菜百股份,20210820,,Y
801130.SI,801133.SI,饰品,600735.SH,ST新华锦,20190724,,Y
801130.SI,801133.SI,饰品,603900.SH,莱绅通灵,20210730,,Y
