l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801770.SI,801102.SI,通信设备,002796.SZ,世嘉科技,20220729,,Y
801770.SI,801102.SI,通信设备,920045.BJ,蘅东光,20251229,,Y
801770.SI,801102.SI,通信设备,600345.SH,长江通信,20001222,,Y
801770.SI,801102.SI,通信设备,600776.SH,东方通信,19961126,,Y
801770.SI,801102.SI,通信设备,600105.SH,永鼎股份,19970929,,Y
801770.SI,801102.SI,通信设备,000063.SZ,中兴通讯,19971118,,Y
801770.SI,801102.SI,通信设备,000851.SZ,*ST高鸿(退市),19980609,,Y
801770.SI,801102.SI,通信设备,600198.SH,大唐电信,20220729,,Y
801770.SI,801102.SI,通信设备,600498.SH,烽火通信,20010726,,Y
801770.SI,801102.SI,通信设备,600355.SH,*ST精伦,20020612,,Y
801770.SI,801102.SI,通信设备,301165.SZ,锐捷网络,20221104,,Y
801770.SI,801102.SI,通信设备,600522.SH,中天科技,20021024,,Y
801770.SI,801102.SI,通信设备,600487.SH,亨通光电,20030821,,Y
801770.SI,801102.SI,通信设备,600462.SH,退市九有(退市),20030901,,Y
801770.SI,801102.SI,通信设备,002089.SZ,新海退(退市),20061129,,Y
801770.SI,801102.SI,通信设备,002194.SZ,武汉凡谷,20071206,,Y
801770.SI,801102.SI,通信设备,002313.SZ,日海智能,20091116,,Y
801770.SI,801102.SI,通信设备,002281.SZ,光迅科技,20090803,,Y
801770.SI,801102.SI,通信设备,002396.SZ,星网锐捷,20100412,,Y
801770.SI,801102.SI,通信设备,002491.SZ,通鼎互联,20101008,,Y
801770.SI,801102.SI,通信设备,000070.SZ,特发信息,20111010,,Y
801770.SI,801102.SI,通信设备,300134.SZ,大富科技,20101012,,Y
801770.SI,801102.SI,通信设备,002583.SZ,海能达,20110518,,Y
801770.SI,801102.SI,通信设备,300213.SZ,佳讯飞鸿,20110425,,Y
801770.SI,801102.SI,通信设备,002104.SZ,恒宝股份,20080602,,Y
801770.SI,801102.SI,通信设备,300205.SZ,*ST天喻,20110413,,Y
801770.SI,801102.SI,通信设备,300183.SZ,东软载波,20110110,,Y
801770.SI,801102.SI,通信设备,300312.SZ,邦讯退(退市),20120425,,Y
801770.SI,801102.SI,通信设备,300353.SZ,东土科技,20120911,,Y
801770.SI,801102.SI,通信设备,300414.SZ,中光防雷,20150106,,Y
801770.SI,801102.SI,通信设备,000586.SZ,汇源通信,20040701,,Y
801770.SI,801102.SI,通信设备,300548.SZ,长芯博创,20161012,,Y
801770.SI,801102.SI,通信设备,300570.SZ,太辰光,20161201,,Y
801770.SI,801102.SI,通信设备,300555.SZ,ST路通,20161017,,Y
801770.SI,801102.SI,通信设备,002017.SZ,东信和平,20050901,,Y
801770.SI,801102.SI,通信设备,000836.SZ,ST富通(退市),20130701,,Y
801770.SI,801102.SI,通信设备,002296.SZ,辉煌科技,20170629,,Y
801770.SI,801102.SI,通信设备,300628.SZ,亿联网络,20170310,,Y
801770.SI,801102.SI,通信设备,603042.SH,华脉科技,20170522,,Y
801770.SI,801102.SI,通信设备,603803.SH,瑞斯康达,20170330,,Y
801770.SI,801102.SI,通信设备,300689.SZ,澄天伟业,20170807,,Y
801770.SI,801102.SI,通信设备,300620.SZ,光库科技,20170224,,Y
801770.SI,801102.SI,通信设备,300590.SZ,移为通信,20170105,,Y
801770.SI,801102.SI,通信设备,301191.SZ,菲菱科思,20220513,,Y
801770.SI,801102.SI,通信设备,300615.SZ,欣天科技,20170208,,Y
801770.SI,801102.SI,通信设备,002792.SZ,通宇通讯,20160328,,Y
801770.SI,801102.SI,通信设备,300710.SZ,万隆光电,20171010,,Y
801770.SI,801102.SI,通信设备,300504.SZ,天邑股份,20180330,,Y
801770.SI,801102.SI,通信设备,300638.SZ,广和通,20170330,,Y
801770.SI,801102.SI,通信设备,002902.SZ,铭普光磁,20170921,,Y
801770.SI,801102.SI,通信设备,000748.SZ,长城信息(退市),19970704,,Y
801770.SI,801102.SI,通信设备,603083.SH,剑桥科技,20171108,,Y
801770.SI,801102.SI,通信设备,603236.SH,移远通信,20190702,,Y
801770.SI,801102.SI,通信设备,688313.SH,仕佳光子,20200727,,Y
801770.SI,801102.SI,通信设备,003031.SZ,中瓷电子,20201223,,Y
801770.SI,801102.SI,通信设备,300711.SZ,广哈通信,20171030,,Y
801770.SI,801102.SI,通信设备,300698.SZ,万马科技,20170815,,Y
801770.SI,801102.SI,通信设备,688387.SH,信科移动-U,20220909,,Y
801770.SI,801102.SI,通信设备,301577.SZ,美信科技,20240112,,Y
801770.SI,801102.SI,通信设备,601869.SH,长飞光纤,20180706,,Y
801770.SI,801102.SI,通信设备,688143.SH,长盈通,20221121,,Y
801770.SI,801102.SI,通信设备,688418.SH,震有科技,20200707,,Y
