l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801010.SI,801018.SI,动物保健Ⅱ,600201.SH,生物股份,19980115,,Y
801010.SI,801018.SI,动物保健Ⅱ,600195.SH,中牧股份,19990107,,Y
801010.SI,801018.SI,动物保健Ⅱ,300119.SZ,瑞普生物,20100906,,Y
801010.SI,801018.SI,动物保健Ⅱ,002688.SZ,金河生物,20120105,,Y
801010.SI,801018.SI,动物保健Ⅱ,002868.SZ,*ST绿康,20170419,,Y
801010.SI,801018.SI,动物保健Ⅱ,688098.SH,申联生物,20191011,,Y
801010.SI,801018.SI,动物保健Ⅱ,300871.SZ,回盛生物,20200807,,Y
801010.SI,801018.SI,动物保健Ⅱ,688526.SH,科前生物,20200909,,Y
801010.SI,801018.SI,动物保健Ⅱ,920275.BJ,驱动力,20210125,,Y
801010.SI,801018.SI,动物保健Ⅱ,920729.BJ,永顺生物,20200727,,Y
801010.SI,801018.SI,动物保健Ⅱ,603566.SH,普莱柯,20150126,,Y
801010.SI,801018.SI,动物保健Ⅱ,300186.SZ,大华农(退市),20110225,,Y
801010.SI,801018.SI,动物保健Ⅱ,920970.BJ,大禹生物,20220513,,Y
801010.SI,801018.SI,动物保健Ⅱ,002141.SZ,贤丰控股,20240730,,Y
