l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801110.SI,801113.SI,小家电,002032.SZ,苏泊尔,20040816,,Y
801110.SI,801113.SI,小家电,002242.SZ,九阳股份,20080108,,Y
801110.SI,801113.SI,小家电,002260.SZ,德奥退(退市),20080125,,Y
801110.SI,801113.SI,小家电,603868.SH,飞科电器,20160418,,Y
801110.SI,801113.SI,小家电,002705.SZ,新宝股份,20140108,,Y
801110.SI,801113.SI,小家电,603355.SH,莱克电气,20150506,,Y
801110.SI,801113.SI,小家电,002959.SZ,小熊电器,20190718,,Y
801110.SI,801113.SI,小家电,001259.SZ,利仁科技,20220819,,Y
801110.SI,801113.SI,小家电,300824.SZ,北鼎股份,20200605,,Y
801110.SI,801113.SI,小家电,603215.SH,比依股份,20220128,,Y
801110.SI,801113.SI,小家电,301187.SZ,欧圣电气,20220401,,Y
801110.SI,801113.SI,小家电,688793.SH,倍轻松,20210705,,Y
801110.SI,801113.SI,小家电,301332.SZ,德尔玛,20230504,,Y
801110.SI,801113.SI,小家电,002473.SZ,圣莱退(退市),20100201,,Y
801110.SI,801113.SI,小家电,603486.SH,科沃斯,20210730,,Y
801110.SI,801113.SI,小家电,605555.SH,德昌股份,20211015,,Y
801110.SI,801113.SI,小家电,603219.SH,富佳股份,20211105,,Y
801110.SI,801113.SI,小家电,002005.SZ,ST德豪,20210730,,Y
801110.SI,801113.SI,小家电,002403.SZ,爱仕达,20100111,,Y
801110.SI,801113.SI,小家电,688169.SH,石头科技,20210730,,Y
801110.SI,801113.SI,小家电,300272.SZ,开能健康,20240517,,Y
801110.SI,801113.SI,小家电,920926.BJ,鸿智科技,20230816,,Y
801110.SI,801113.SI,小家电,920199.BJ,倍益康,20221206,,Y
801110.SI,801113.SI,小家电,003023.SZ,彩虹集团,20240730,,Y
