l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801740.SI,801742.SI,航空装备Ⅱ,000561.SZ,烽火电子,19940509,,Y
801740.SI,801742.SI,航空装备Ⅱ,600765.SH,中航重机,19961106,,Y
801740.SI,801742.SI,航空装备Ⅱ,600038.SH,中直股份,20001218,,Y
801740.SI,801742.SI,航空装备Ⅱ,600316.SH,洪都航空,20001214,,Y
801740.SI,801742.SI,航空装备Ⅱ,000738.SZ,航发控制,19970626,,Y
801740.SI,801742.SI,航空装备Ⅱ,000768.SZ,中航西飞,19970626,,Y
801740.SI,801742.SI,航空装备Ⅱ,600372.SH,中航机载,20010704,,Y
801740.SI,801742.SI,航空装备Ⅱ,600391.SH,航发科技,20011212,,Y
801740.SI,801742.SI,航空装备Ⅱ,002013.SZ,中航机电(退市),20040630,,Y
801740.SI,801742.SI,航空装备Ⅱ,002023.SZ,海特高新,20040719,,Y
801740.SI,801742.SI,航空装备Ⅱ,603261.SH,*ST立航,20220304,,Y
801740.SI,801742.SI,航空装备Ⅱ,688297.SH,中无人机,20220610,,Y
801740.SI,801742.SI,航空装备Ⅱ,002625.SZ,光启技术,20111026,,Y
801740.SI,801742.SI,航空装备Ⅱ,688237.SH,超卓航科,20220624,,Y
801740.SI,801742.SI,航空装备Ⅱ,002297.SZ,博云新材,20111010,,Y
801740.SI,801742.SI,航空装备Ⅱ,300424.SZ,航新科技,20150413,,Y
801740.SI,801742.SI,航空装备Ⅱ,600862.SH,中航高科,20151102,,Y
801740.SI,801742.SI,航空装备Ⅱ,000687.SZ,华讯退(退市),20080602,,Y
801740.SI,801742.SI,航空装备Ⅱ,688281.SH,华秦科技,20220218,,Y
801740.SI,801742.SI,航空装备Ⅱ,300696.SZ,爱乐达,20170815,,Y
801740.SI,801742.SI,航空装备Ⅱ,300581.SZ,晨曦航空,20170629,,Y
801740.SI,801742.SI,航空装备Ⅱ,300719.SZ,安达维尔,20171030,,Y
801740.SI,801742.SI,航空装备Ⅱ,002389.SZ,航天彩虹,20190724,,Y
801740.SI,801742.SI,航空装备Ⅱ,300775.SZ,三角防务,20190506,,Y
801740.SI,801742.SI,航空装备Ⅱ,688586.SH,江航装备,20200721,,Y
801740.SI,801742.SI,航空装备Ⅱ,300900.SZ,广联航空,20201016,,Y
801740.SI,801742.SI,航空装备Ⅱ,600760.SH,中航沈飞,20180713,,Y
801740.SI,801742.SI,航空装备Ⅱ,002933.SZ,新兴装备,20180809,,Y
801740.SI,801742.SI,航空装备Ⅱ,000697.SZ,ST炼石,20190724,,Y
801740.SI,801742.SI,航空装备Ⅱ,688510.SH,航亚科技,20201201,,Y
801740.SI,801742.SI,航空装备Ⅱ,688239.SH,航宇科技,20210622,,Y
801740.SI,801742.SI,航空装备Ⅱ,300965.SZ,恒宇信通,20210325,,Y
801740.SI,801742.SI,航空装备Ⅱ,688070.SH,纵横股份,20210125,,Y
801740.SI,801742.SI,航空装备Ⅱ,688685.SH,迈信林,20210426,,Y
801740.SI,801742.SI,航空装备Ⅱ,002985.SZ,北摩高科,20200413,,Y
801740.SI,801742.SI,航空装备Ⅱ,832317.BJ,观典防务(退市),20200727,,Y
801740.SI,801742.SI,航空装备Ⅱ,920642.BJ,通易航天,20210816,,Y
801740.SI,801742.SI,航空装备Ⅱ,688287.SH,*ST观典,20220525,,Y
801740.SI,801742.SI,航空装备Ⅱ,002651.SZ,利君股份,20220729,,Y
801740.SI,801742.SI,航空装备Ⅱ,605123.SH,派克新材,20200810,,Y
801740.SI,801742.SI,航空装备Ⅱ,600893.SH,航发动力,20070702,,Y
801740.SI,801742.SI,航空装备Ⅱ,688122.SH,西部超导,20210730,,Y
801740.SI,801742.SI,航空装备Ⅱ,300777.SZ,中简科技,20210730,,Y
801740.SI,801742.SI,航空装备Ⅱ,688563.SH,航材股份,20230630,,Y
801740.SI,801742.SI,航空装备Ⅱ,002111.SZ,威海广泰,20230704,,Y
801740.SI,801742.SI,航空装备Ⅱ,300034.SZ,钢研高纳,20210730,,Y
801740.SI,801742.SI,航空装备Ⅱ,300395.SZ,菲利华,20210730,,Y
801740.SI,801742.SI,航空装备Ⅱ,300699.SZ,光威复材,20210730,,Y
801740.SI,801742.SI,航空装备Ⅱ,688708.SH,佳驰科技,20241115,,Y
801740.SI,801742.SI,航空装备Ⅱ,920006.BJ,晟楠科技,20230530,,Y
801740.SI,801742.SI,航空装备Ⅱ,301586.SZ,佳力奇,20240816,,Y
