l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801160.SI,801161.SI,电力,000531.SZ,穗恒运A,19940106,,Y
801160.SI,801161.SI,电力,600863.SH,华能蒙电,19940520,,Y
801160.SI,801161.SI,电力,600719.SH,大连热电,19960716,,Y
801160.SI,801161.SI,电力,600726.SH,华电能源,19960701,,Y
801160.SI,801161.SI,电力,600930.SH,华电新能,20250627,,Y
801160.SI,801161.SI,电力,600744.SH,华银电力,19960905,,Y
801160.SI,801161.SI,电力,000027.SZ,深圳能源,19930903,,Y
801160.SI,801161.SI,电力,000539.SZ,粤电力A,19931126,,Y
801160.SI,801161.SI,电力,000543.SZ,皖能电力,19931220,,Y
801160.SI,801161.SI,电力,600642.SH,申能股份,19930416,,Y
801160.SI,801161.SI,电力,000966.SZ,长源电力,20000224,,Y
801160.SI,801161.SI,电力,000993.SZ,闽东电力,20000731,,Y
801160.SI,801161.SI,电力,600236.SH,桂冠电力,20000323,,Y
801160.SI,801161.SI,电力,600011.SH,华能国际,20011206,,Y
801160.SI,801161.SI,电力,000591.SZ,太阳能,19960208,,Y
801160.SI,801161.SI,电力,600098.SH,广州发展,19970718,,Y
801160.SI,801161.SI,电力,600795.SH,国电电力,19970318,,Y
801160.SI,801161.SI,电力,000692.SZ,惠天热电,19970227,,Y
801160.SI,801161.SI,电力,000767.SZ,晋控电力,19970609,,Y
801160.SI,801161.SI,电力,000899.SZ,赣能股份,19971126,,Y
801160.SI,801161.SI,电力,000862.SZ,银星能源,19980915,,Y
801160.SI,801161.SI,电力,001896.SZ,豫能控股,19980122,,Y
801160.SI,801161.SI,电力,600163.SH,中闽能源,19980602,,Y
801160.SI,801161.SI,电力,002060.SZ,广东建工,20220729,,Y
801160.SI,801161.SI,电力,600167.SH,联美控股,19990128,,Y
801160.SI,801161.SI,电力,000537.SZ,绿发电力,20220826,,Y
801160.SI,801161.SI,电力,600982.SH,宁波能源,20040629,,Y
801160.SI,801161.SI,电力,600021.SH,上海电力,20031027,,Y
801160.SI,801161.SI,电力,600900.SH,长江电力,20031111,,Y
801160.SI,801161.SI,电力,600027.SH,华电国际,20050203,,Y
801160.SI,801161.SI,电力,002039.SZ,黔源电力,20050302,,Y
801160.SI,801161.SI,电力,000600.SZ,建投能源,20060907,,Y
801160.SI,801161.SI,电力,601991.SH,大唐发电,20061219,,Y
801160.SI,801161.SI,电力,002479.SZ,富春环保,20100120,,Y
801160.SI,801161.SI,电力,300125.SZ,*ST聆达,20100120,,Y
801160.SI,801161.SI,电力,002617.SZ,露笑科技,20110908,,Y
801160.SI,801161.SI,电力,001258.SZ,立新能源,20220708,,Y
801160.SI,801161.SI,电力,601908.SH,京运通,20110826,,Y
801160.SI,801161.SI,电力,000040.SZ,*ST旭蓝(退市),20171116,,Y
801160.SI,801161.SI,电力,600674.SH,川投能源,20110110,,Y
801160.SI,801161.SI,电力,000602.SZ,金马集团(退市),20020830,,Y
801160.SI,801161.SI,电力,000690.SZ,宝新能源,20170526,,Y
801160.SI,801161.SI,电力,601016.SH,节能风电,20140110,,Y
801160.SI,801161.SI,电力,000155.SZ,川能动力,20190724,,Y
801160.SI,801161.SI,电力,000875.SZ,电投绿能,20190724,,Y
801160.SI,801161.SI,电力,002256.SZ,兆新股份,20190724,,Y
801160.SI,801161.SI,电力,601619.SH,嘉泽新能,20170712,,Y
801160.SI,801161.SI,电力,002893.SZ,京能热力,20170815,,Y
801160.SI,801161.SI,电力,001289.SZ,龙源电力,20220218,,Y
801160.SI,801161.SI,电力,600396.SH,华电辽能,20170526,,Y
801160.SI,801161.SI,电力,600886.SH,国投电力,20170629,,Y
801160.SI,801161.SI,电力,600578.SH,京能电力,20170629,,Y
801160.SI,801161.SI,电力,000601.SZ,韶能股份,20170526,,Y
801160.SI,801161.SI,电力,600025.SH,华能水电,20171121,,Y
801160.SI,801161.SI,电力,003816.SZ,中国广核,20190808,,Y
801160.SI,801161.SI,电力,002015.SZ,协鑫能科,20200722,,Y
801160.SI,801161.SI,电力,002608.SZ,江苏国信,20180713,,Y
801160.SI,801161.SI,电力,603105.SH,芯能科技,20180626,,Y
801160.SI,801161.SI,电力,605162.SH,新中港,20210622,,Y
801160.SI,801161.SI,电力,001210.SZ,金房能源,20210622,,Y
801160.SI,801161.SI,电力,600821.SH,金开新能,20220729,,Y
801160.SI,801161.SI,电力,600226.SH,亨通股份,20220729,,Y
801160.SI,801161.SI,电力,003035.SZ,南网能源,20210108,,Y
801160.SI,801161.SI,电力,600032.SH,浙江新能,20210415,,Y
801160.SI,801161.SI,电力,601778.SH,晶科科技,20200427,,Y
801160.SI,801161.SI,电力,605011.SH,杭州热电,20210615,,Y
801160.SI,801161.SI,电力,601985.SH,中国核电,20150610,,Y
801160.SI,801161.SI,电力,603693.SH,江苏新能,20180703,,Y
801160.SI,801161.SI,电力,002616.SZ,长青集团,20110110,,Y
801160.SI,801161.SI,电力,001286.SZ,陕西能源,20230504,,Y
801160.SI,801161.SI,电力,000037.SZ,深南电A,20220729,,Y
801160.SI,801161.SI,电力,600905.SH,三峡能源,20210510,,Y
801160.SI,801161.SI,电力,300317.SZ,珈伟新能,20170629,,Y
801160.SI,801161.SI,电力,600644.SH,乐山电力,20210730,,Y
801160.SI,801161.SI,电力,600452.SH,涪陵电力,20210730,,Y
801160.SI,801161.SI,电力,600509.SH,天富能源,20210730,,Y
801160.SI,801161.SI,电力,000883.SZ,湖北能源,20210730,,Y
801160.SI,801161.SI,电力,600969.SH,郴电国际,20210730,,Y
801160.SI,801161.SI,电力,600505.SH,西昌电力,20210730,,Y
801160.SI,801161.SI,电力,600101.SH,明星电力,20210730,,Y
801160.SI,801161.SI,电力,600995.SH,南网储能,20210730,,Y
801160.SI,801161.SI,电力,605580.SH,恒盛能源,20210813,,Y
801160.SI,801161.SI,电力,600780.SH,通宝能源,20120702,,Y
801160.SI,801161.SI,电力,000939.SZ,凯迪退(退市),20170522,,Y
801160.SI,801161.SI,电力,000507.SZ,珠海港,20230704,,Y
801160.SI,801161.SI,电力,600956.SH,新天绿能,20210730,,Y
801160.SI,801161.SI,电力,600052.SH,东望时代,20230704,,Y
801160.SI,801161.SI,电力,601222.SH,林洋能源,20210730,,Y
801160.SI,801161.SI,电力,600310.SH,广西能源,20210730,,Y
801160.SI,801161.SI,电力,600023.SH,浙能电力,20130121,,Y
801160.SI,801161.SI,电力,300335.SZ,迪森股份,20120130,,Y
801160.SI,801161.SI,电力,605028.SH,世茂能源,20210607,,Y
801160.SI,801161.SI,电力,000791.SZ,甘肃能源,20130104,,Y
801160.SI,801161.SI,电力,000722.SZ,湖南发展,20130104,,Y
801160.SI,801161.SI,电力,600483.SH,福能股份,20210730,,Y
801160.SI,801161.SI,电力,600116.SH,三峡水利,20210730,,Y
801160.SI,801161.SI,电力,600979.SH,广安爱众,20210730,,Y
801160.SI,801161.SI,电力,600149.SH,廊坊发展,20210730,,Y
801160.SI,801161.SI,电力,002480.SZ,新筑股份,20230704,,Y
801160.SI,801161.SI,电力,002053.SZ,云南能投,20241206,,Y
801160.SI,801161.SI,电力,001376.SZ,百通能源,20231027,,Y
801160.SI,801161.SI,电力,002218.SZ,拓日新能,20240730,,Y
801160.SI,801161.SI,电力,300040.SZ,九洲集团,20240730,,Y
801160.SI,801161.SI,电力,600475.SH,华光环能,20240730,,Y
801160.SI,801161.SI,电力,600868.SH,梅雁吉祥,20240730,,Y
