l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801080.SI,801082.SI,其他电子Ⅱ,301563.SZ,云汉芯城,20250912,,Y
801080.SI,801082.SI,其他电子Ⅱ,001298.SZ,好上好,20220916,,Y
801080.SI,801082.SI,其他电子Ⅱ,301275.SZ,汉朔科技,20250221,,Y
801080.SI,801082.SI,其他电子Ⅱ,002161.SZ,远望谷,20070820,,Y
801080.SI,801082.SI,其他电子Ⅱ,000062.SZ,深圳华强,20111010,,Y
801080.SI,801082.SI,其他电子Ⅱ,300475.SZ,香农芯创,20220520,,Y
801080.SI,801082.SI,其他电子Ⅱ,300184.SZ,力源信息,20110110,,Y
801080.SI,801082.SI,其他电子Ⅱ,300516.SZ,久之洋,20160525,,Y
801080.SI,801082.SI,其他电子Ⅱ,002859.SZ,洁美科技,20180713,,Y
801080.SI,801082.SI,其他电子Ⅱ,002729.SZ,好利科技,20140116,,Y
801080.SI,801082.SI,其他电子Ⅱ,600074.SH,退市保千(退市),20150401,,Y
801080.SI,801082.SI,其他电子Ⅱ,300656.SZ,民德电子,20170511,,Y
801080.SI,801082.SI,其他电子Ⅱ,603933.SH,睿能科技,20170620,,Y
801080.SI,801082.SI,其他电子Ⅱ,300493.SZ,润欣科技,20151210,,Y
801080.SI,801082.SI,其他电子Ⅱ,001287.SZ,中电港,20230327,,Y
801080.SI,801082.SI,其他电子Ⅱ,002922.SZ,伊戈尔,20171220,,Y
801080.SI,801082.SI,其他电子Ⅱ,301328.SZ,维峰电子,20220819,,Y
801080.SI,801082.SI,其他电子Ⅱ,688093.SH,世华科技,20200914,,Y
801080.SI,801082.SI,其他电子Ⅱ,002782.SZ,可立克,20220729,,Y
801080.SI,801082.SI,其他电子Ⅱ,301031.SZ,中熔电气,20210705,,Y
801080.SI,801082.SI,其他电子Ⅱ,688800.SH,瑞可达,20210705,,Y
801080.SI,801082.SI,其他电子Ⅱ,688662.SH,富信科技,20210319,,Y
801080.SI,801082.SI,其他电子Ⅱ,301359.SZ,东南电子,20221021,,Y
801080.SI,801082.SI,其他电子Ⅱ,301099.SZ,雅创电子,20220729,,Y
801080.SI,801082.SI,其他电子Ⅱ,688103.SH,国力电子,20210827,,Y
801080.SI,801082.SI,其他电子Ⅱ,300131.SZ,英唐智控,20220729,,Y
801080.SI,801082.SI,其他电子Ⅱ,000670.SZ,盈方微,20220729,,Y
801080.SI,801082.SI,其他电子Ⅱ,600353.SH,旭光电子,20060901,,Y
801080.SI,801082.SI,其他电子Ⅱ,002885.SZ,京泉华,20220729,,Y
801080.SI,801082.SI,其他电子Ⅱ,300650.SZ,太龙股份,20220729,,Y
801080.SI,801082.SI,其他电子Ⅱ,002130.SZ,沃尔核材,20210730,,Y
801080.SI,801082.SI,其他电子Ⅱ,920181.BJ,赛英电子,20260410,,Y
801080.SI,801082.SI,其他电子Ⅱ,002388.SZ,新亚制程,20100125,,Y
801080.SI,801082.SI,其他电子Ⅱ,300991.SZ,创益通,20210510,,Y
801080.SI,801082.SI,其他电子Ⅱ,300736.SZ,百邦科技,20180108,,Y
