l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801230.SI,801231.SI,综合Ⅱ,000556.SZ,PT南洋(退市),19940525,,Y
801230.SI,801231.SI,综合Ⅱ,600878.SH,*ST北科(退市),19951013,,Y
801230.SI,801231.SI,综合Ⅱ,600700.SH,*ST数码(退市),19960430,,Y
801230.SI,801231.SI,综合Ⅱ,600701.SH,退市工新(退市),19960528,,Y
801230.SI,801231.SI,综合Ⅱ,000015.SZ,PT中浩A(退市),19920625,,Y
801230.SI,801231.SI,综合Ⅱ,600659.SH,*ST花雕(退市),19930528,,Y
801230.SI,801231.SI,综合Ⅱ,600770.SH,综艺股份,19961120,,Y
801230.SI,801231.SI,综合Ⅱ,000658.SZ,ST海洋(退市),19961218,,Y
801230.SI,801231.SI,综合Ⅱ,000412.SZ,ST五环(退市),19960715,,Y
801230.SI,801231.SI,综合Ⅱ,600766.SH,退市园城(退市),20220729,,Y
801230.SI,801231.SI,综合Ⅱ,600051.SH,宁波联合,20070702,,Y
801230.SI,801231.SI,综合Ⅱ,000632.SZ,三木集团,20070702,,Y
801230.SI,801231.SI,综合Ⅱ,000652.SZ,泰达股份,20060901,,Y
801230.SI,801231.SI,综合Ⅱ,600669.SH,*ST鞍成(退市),20060901,,Y
801230.SI,801231.SI,综合Ⅱ,600656.SH,退市博元(退市),20111010,,Y
801230.SI,801231.SI,综合Ⅱ,300208.SZ,中程退(退市),20110418,,Y
801230.SI,801231.SI,综合Ⅱ,000753.SZ,漳州发展,20150701,,Y
801230.SI,801231.SI,综合Ⅱ,000038.SZ,大通退(退市),20180619,,Y
801230.SI,801231.SI,综合Ⅱ,000833.SZ,粤桂股份,20190724,,Y
801230.SI,801231.SI,综合Ⅱ,600083.SH,*ST博信(退市),20110110,,Y
801230.SI,801231.SI,综合Ⅱ,000622.SZ,恒立退(退市),20130701,,Y
801230.SI,801231.SI,综合Ⅱ,600175.SH,退市美都(退市),20171211,,Y
801230.SI,801231.SI,综合Ⅱ,002018.SZ,华信退(退市),20170629,,Y
801230.SI,801231.SI,综合Ⅱ,600070.SH,*ST富润(退市),20180713,,Y
801230.SI,801231.SI,综合Ⅱ,600620.SH,天宸股份,20180619,,Y
801230.SI,801231.SI,综合Ⅱ,000003.SZ,PT金田A(退市),19910415,,Y
801230.SI,801231.SI,综合Ⅱ,600881.SH,亚泰集团,20210730,,Y
801230.SI,801231.SI,综合Ⅱ,600805.SH,悦达投资,20111010,,Y
801230.SI,801231.SI,综合Ⅱ,600689.SH,上海三毛,20220729,,Y
801230.SI,801231.SI,综合Ⅱ,600747.SH,退市大控(退市),20080602,,Y
801230.SI,801231.SI,综合Ⅱ,000025.SZ,特力A,20230704,,Y
801230.SI,801231.SI,综合Ⅱ,000421.SZ,南京公用,20230704,,Y
801230.SI,801231.SI,综合Ⅱ,600673.SH,东阳光,20230704,,Y
801230.SI,801231.SI,综合Ⅱ,600682.SH,南京新百,20230704,,Y
801230.SI,801231.SI,综合Ⅱ,000523.SZ,红棉股份,20240730,,Y
