l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801780.SI,801785.SI,农商行Ⅱ,603323.SH,苏农银行,20161028,,Y
801780.SI,801785.SI,农商行Ⅱ,002807.SZ,江阴银行,20160804,,Y
801780.SI,801785.SI,农商行Ⅱ,002839.SZ,张家港行,20161219,,Y
801780.SI,801785.SI,农商行Ⅱ,600908.SH,无锡银行,20160823,,Y
801780.SI,801785.SI,农商行Ⅱ,601128.SH,常熟银行,20160823,,Y
801780.SI,801785.SI,农商行Ⅱ,601077.SH,渝农商行,20190916,,Y
801780.SI,801785.SI,农商行Ⅱ,601860.SH,紫金银行,20181128,,Y
801780.SI,801785.SI,农商行Ⅱ,002958.SZ,青农商行,20190218,,Y
801780.SI,801785.SI,农商行Ⅱ,601528.SH,瑞丰银行,20210518,,Y
801780.SI,801785.SI,农商行Ⅱ,601825.SH,沪农商行,20210709,,Y
