l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801760.SI,801767.SI,数字媒体,301313.SZ,凡拓数创,20220916,,Y
801760.SI,801767.SI,数字媒体,002095.SZ,生意宝,20061214,,Y
801760.SI,801767.SI,数字媒体,000817.SZ,辽河油田(退市),19980528,,Y
801760.SI,801767.SI,数字媒体,603000.SH,人民网,20120417,,Y
801760.SI,801767.SI,数字媒体,300295.SZ,*ST三六五,20120305,,Y
801760.SI,801767.SI,数字媒体,000681.SZ,视觉中国,20131231,,Y
801760.SI,801767.SI,数字媒体,603888.SH,新华网,20161017,,Y
801760.SI,801767.SI,数字媒体,603533.SH,掌阅科技,20170907,,Y
801760.SI,801767.SI,数字媒体,300785.SZ,值得买,20190708,,Y
801760.SI,801767.SI,数字媒体,603466.SH,风语筑,20220114,,Y
801760.SI,801767.SI,数字媒体,300987.SZ,川网传媒,20210426,,Y
801760.SI,801767.SI,数字媒体,301299.SZ,卓创资讯,20220930,,Y
801760.SI,801767.SI,数字媒体,300413.SZ,芒果超媒,20150115,,Y
801760.SI,801767.SI,数字媒体,600228.SH,*ST返利,20210819,,Y
801760.SI,801767.SI,数字媒体,000621.SZ,*ST比特(退市),19961105,,Y
801760.SI,801767.SI,数字媒体,000406.SZ,石油大明(退市),19960628,,Y
801760.SI,801767.SI,数字媒体,300431.SZ,暴风退(退市),20150309,,Y
801760.SI,801767.SI,数字媒体,600646.SH,ST国嘉(退市),19930504,,Y
801760.SI,801767.SI,数字媒体,300104.SZ,乐视退(退市),20111010,,Y
801760.SI,801767.SI,数字媒体,000956.SZ,中原油气(退市),19991110,,Y
801760.SI,801767.SI,数字媒体,600640.SH,国脉文化,20250926,,Y
