l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801030.SI,801034.SI,化学制品,603010.SH,万盛股份,20220729,,Y
801030.SI,801034.SI,化学制品,600309.SH,万华化学,20010105,,Y
801030.SI,801034.SI,化学制品,301220.SZ,亚香股份,20220602,,Y
801030.SI,801034.SI,化学制品,600160.SH,巨化股份,19980626,,Y
801030.SI,801034.SI,化学制品,002166.SZ,莱茵生物,20220729,,Y
801030.SI,801034.SI,化学制品,002037.SZ,保利联合,20040907,,Y
801030.SI,801034.SI,化学制品,002096.SZ,易普力,20061220,,Y
801030.SI,801034.SI,化学制品,002165.SZ,红宝丽,20070822,,Y
801030.SI,801034.SI,化学制品,301156.SZ,美农生物,20220610,,Y
801030.SI,801034.SI,化学制品,688357.SH,建龙微纳,20220729,,Y
801030.SI,801034.SI,化学制品,600352.SH,浙江龙盛,20080102,,Y
801030.SI,801034.SI,化学制品,002054.SZ,德美化工,20080102,,Y
801030.SI,801034.SI,化学制品,002319.SZ,乐通股份,20090123,,Y
801030.SI,801034.SI,化学制品,002326.SZ,永太科技,20091204,,Y
801030.SI,801034.SI,化学制品,603235.SH,天新药业,20220624,,Y
801030.SI,801034.SI,化学制品,300163.SZ,先锋新材,20110104,,Y
801030.SI,801034.SI,化学制品,300174.SZ,元力股份,20110124,,Y
801030.SI,801034.SI,化学制品,002549.SZ,凯美特气,20111010,,Y
801030.SI,801034.SI,化学制品,000565.SZ,渝三峡A,20110110,,Y
801030.SI,801034.SI,化学制品,002407.SZ,多氟多,20110110,,Y
801030.SI,801034.SI,化学制品,603065.SH,宿迁联盛,20230213,,Y
801030.SI,801034.SI,化学制品,300169.SZ,天晟新材,20110114,,Y
801030.SI,801034.SI,化学制品,002683.SZ,广东宏大,20120130,,Y
801030.SI,801034.SI,化学制品,002827.SZ,高争民爆,20161201,,Y
801030.SI,801034.SI,化学制品,603822.SH,ST嘉澳,20160418,,Y
801030.SI,801034.SI,化学制品,002802.SZ,洪汇新材,20160624,,Y
801030.SI,801034.SI,化学制品,002809.SZ,红墙股份,20160823,,Y
801030.SI,801034.SI,化学制品,002810.SZ,山东赫达,20160823,,Y
801030.SI,801034.SI,化学制品,300530.SZ,领湃科技,20160804,,Y
801030.SI,801034.SI,化学制品,301212.SZ,联盛化学,20220325,,Y
801030.SI,801034.SI,化学制品,002226.SZ,江南化工,20080414,,Y
801030.SI,801034.SI,化学制品,300405.SZ,科隆股份,20140124,,Y
801030.SI,801034.SI,化学制品,603188.SH,亚邦股份,20140110,,Y
801030.SI,801034.SI,化学制品,603227.SH,雪峰科技,20150106,,Y
801030.SI,801034.SI,化学制品,600273.SH,嘉化能源,20150701,,Y
801030.SI,801034.SI,化学制品,603916.SH,苏博特,20171108,,Y
801030.SI,801034.SI,化学制品,300641.SZ,正丹股份,20170330,,Y
801030.SI,801034.SI,化学制品,603980.SH,吉华集团,20170605,,Y
801030.SI,801034.SI,化学制品,603110.SH,东方材料,20170925,,Y
801030.SI,801034.SI,化学制品,301286.SZ,侨源股份,20170419,,Y
801030.SI,801034.SI,化学制品,300665.SZ,飞鹿股份,20170605,,Y
801030.SI,801034.SI,化学制品,603505.SH,金石资源,20170419,,Y
801030.SI,801034.SI,化学制品,002246.SZ,北化股份,20170629,,Y
801030.SI,801034.SI,化学制品,603125.SH,常青科技,20230327,,Y
801030.SI,801034.SI,化学制品,002915.SZ,中欣氟材,20171121,,Y
801030.SI,801034.SI,化学制品,300801.SZ,泰和科技,20191028,,Y
801030.SI,801034.SI,化学制品,603217.SH,元利科技,20190520,,Y
801030.SI,801034.SI,化学制品,688199.SH,久日新材,20191021,,Y
801030.SI,801034.SI,化学制品,000881.SZ,中广核技,20190724,,Y
801030.SI,801034.SI,化学制品,002971.SZ,和远气体,20191205,,Y
801030.SI,801034.SI,化学制品,300798.SZ,锦鸡股份,20191021,,Y
801030.SI,801034.SI,化学制品,603867.SH,新化股份,20190614,,Y
801030.SI,801034.SI,化学制品,300758.SZ,七彩化学,20190124,,Y
801030.SI,801034.SI,化学制品,603379.SH,三美股份,20190318,,Y
801030.SI,801034.SI,化学制品,688571.SH,杭华股份,20201125,,Y
801030.SI,801034.SI,化学制品,301283.SZ,聚胶股份,20220819,,Y
801030.SI,801034.SI,化学制品,603948.SH,建业股份,20200217,,Y
801030.SI,801034.SI,化学制品,688179.SH,阿拉丁,20201016,,Y
801030.SI,801034.SI,化学制品,688065.SH,凯赛生物,20200727,,Y
801030.SI,801034.SI,化学制品,605366.SH,宏柏新材,20200727,,Y
801030.SI,801034.SI,化学制品,688398.SH,赛特新材,20200122,,Y
801030.SI,801034.SI,化学制品,002917.SZ,金奥博,20171208,,Y
801030.SI,801034.SI,化学制品,300721.SZ,怡达股份,20171108,,Y
801030.SI,801034.SI,化学制品,301209.SZ,联合化学,20220812,,Y
801030.SI,801034.SI,化学制品,600500.SH,中化国际,20180713,,Y
801030.SI,801034.SI,化学制品,300522.SZ,世名科技,20180713,,Y
801030.SI,801034.SI,化学制品,603977.SH,国泰集团,20180713,,Y
801030.SI,801034.SI,化学制品,603790.SH,雅运股份,20180831,,Y
801030.SI,801034.SI,化学制品,603192.SH,汇得科技,20180809,,Y
801030.SI,801034.SI,化学制品,600165.SH,ST宁科,20190724,,Y
801030.SI,801034.SI,化学制品,300848.SZ,美瑞新材,20200618,,Y
801030.SI,801034.SI,化学制品,688133.SH,泰坦科技,20201016,,Y
801030.SI,801034.SI,化学制品,688129.SH,东来技术,20201016,,Y
801030.SI,801034.SI,化学制品,688625.SH,呈和科技,20210521,,Y
801030.SI,801034.SI,化学制品,605020.SH,永和股份,20210630,,Y
801030.SI,801034.SI,化学制品,603739.SH,蔚蓝生物,20220729,,Y
801030.SI,801034.SI,化学制品,301036.SZ,双乐股份,20210712,,Y
801030.SI,801034.SI,化学制品,600873.SH,梅花生物,20220729,,Y
801030.SI,801034.SI,化学制品,688659.SH,元琛科技,20210319,,Y
801030.SI,801034.SI,化学制品,301206.SZ,三元生物,20220114,,Y
801030.SI,801034.SI,化学制品,688350.SH,富淼科技,20210114,,Y
801030.SI,801034.SI,化学制品,688267.SH,中触媒,20220121,,Y
801030.SI,801034.SI,化学制品,003002.SZ,壶化股份,20200904,,Y
801030.SI,801034.SI,化学制品,002453.SZ,华软科技,20100118,,Y
801030.SI,801034.SI,化学制品,002360.SZ,同德化工,20100104,,Y
801030.SI,801034.SI,化学制品,300067.SZ,安诺其,20100111,,Y
801030.SI,801034.SI,化学制品,002666.SZ,德联集团,20120116,,Y
801030.SI,801034.SI,化学制品,002440.SZ,闰土股份,20100111,,Y
801030.SI,801034.SI,化学制品,920957.BJ,汉维科技,20221214,,Y
801030.SI,801034.SI,化学制品,001358.SZ,兴欣新材,20231201,,Y
801030.SI,801034.SI,化学制品,603004.SH,鼎龙科技,20231208,,Y
801030.SI,801034.SI,化学制品,603823.SH,百合花,20161212,,Y
801030.SI,801034.SI,化学制品,603172.SH,万丰股份,20230504,,Y
801030.SI,801034.SI,化学制品,300610.SZ,晨化股份,20220729,,Y
801030.SI,801034.SI,化学制品,300596.SZ,利安隆,20220729,,Y
801030.SI,801034.SI,化学制品,300321.SZ,同大股份,20120116,,Y
801030.SI,801034.SI,化学制品,688157.SH,松井股份,20200525,,Y
801030.SI,801034.SI,化学制品,300225.SZ,*ST金泰,20110124,,Y
801030.SI,801034.SI,化学制品,002637.SZ,赞宇科技,20110117,,Y
801030.SI,801034.SI,化学制品,300109.SZ,新开源,20100111,,Y
801030.SI,801034.SI,化学制品,603051.SH,鹿山新材,20220311,,Y
801030.SI,801034.SI,化学制品,300200.SZ,高盟新材,20111010,,Y
801030.SI,801034.SI,化学制品,301100.SZ,风光股份,20211203,,Y
801030.SI,801034.SI,化学制品,603255.SH,鼎际得,20220715,,Y
801030.SI,801034.SI,化学制品,002783.SZ,凯龙股份,20151209,,Y
801030.SI,801034.SI,化学制品,300214.SZ,日科化学,20220729,,Y
801030.SI,801034.SI,化学制品,603181.SH,皇马科技,20220729,,Y
801030.SI,801034.SI,化学制品,600230.SH,沧州大化,20111010,,Y
801030.SI,801034.SI,化学制品,605566.SH,福莱蒽特,20211015,,Y
801030.SI,801034.SI,化学制品,603681.SH,永冠新材,20210730,,Y
801030.SI,801034.SI,化学制品,920099.BJ,瑞华技术,20240925,,Y
801030.SI,801034.SI,化学制品,920016.BJ,中草香料,20240913,,Y
801030.SI,801034.SI,化学制品,920015.BJ,锦华新材,20250925,,Y
801030.SI,801034.SI,化学制品,300535.SZ,达威股份,20210730,,Y
801030.SI,801034.SI,化学制品,605077.SH,华康股份,20210730,,Y
801030.SI,801034.SI,化学制品,002909.SZ,集泰股份,20210730,,Y
801030.SI,801034.SI,化学制品,301683.SZ,慧谷新材,20260323,,Y
801030.SI,801034.SI,化学制品,603722.SH,阿科力,20220729,,Y
801030.SI,801034.SI,化学制品,603260.SH,合盛硅业,20220729,,Y
801030.SI,801034.SI,化学制品,002591.SZ,恒大高新,20220729,,Y
801030.SI,801034.SI,化学制品,688089.SH,嘉必优,20210730,,Y
801030.SI,801034.SI,化学制品,300637.SZ,扬帆新材,20220729,,Y
801030.SI,801034.SI,化学制品,301037.SZ,保立佳,20210730,,Y
801030.SI,801034.SI,化学制品,688269.SH,凯立新材,20220729,,Y
801030.SI,801034.SI,化学制品,920402.BJ,硅烷科技,20241112,,Y
801030.SI,801034.SI,化学制品,603120.SH,肯特催化,20250328,,Y
801030.SI,801034.SI,化学制品,002211.SZ,ST宏达,20210730,,Y
801030.SI,801034.SI,化学制品,300107.SZ,建新股份,20210730,,Y
801030.SI,801034.SI,化学制品,002669.SZ,康达新材,20210730,,Y
801030.SI,801034.SI,化学制品,301149.SZ,隆华新材,20211029,,Y
801030.SI,801034.SI,化学制品,301059.SZ,金三江,20210827,,Y
801030.SI,801034.SI,化学制品,301077.SZ,星华新材,20210917,,Y
801030.SI,801034.SI,化学制品,001218.SZ,丽臣实业,20210917,,Y
801030.SI,801034.SI,化学制品,301076.SZ,新瀚新材,20210917,,Y
801030.SI,801034.SI,化学制品,600299.SH,安迪苏,20210730,,Y
801030.SI,801034.SI,化学制品,600866.SH,星湖科技,20210730,,Y
