l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801010.SI,801012.SI,农产品加工,000972.SZ,*ST中基,20000512,,Y
801010.SI,801012.SI,农产品加工,600127.SH,金健米业,19980506,,Y
801010.SI,801012.SI,农产品加工,600191.SH,华资实业,19981210,,Y
801010.SI,801012.SI,农产品加工,603182.SH,嘉华股份,20220826,,Y
801010.SI,801012.SI,农产品加工,600962.SH,国投中鲁,20040618,,Y
801010.SI,801012.SI,农产品加工,000930.SZ,中粮科技,20110110,,Y
801010.SI,801012.SI,农产品加工,002286.SZ,保龄宝,20090812,,Y
801010.SI,801012.SI,农产品加工,300138.SZ,晨光生物,20101025,,Y
801010.SI,801012.SI,农产品加工,300268.SZ,*ST佳沃,20111010,,Y
801010.SI,801012.SI,农产品加工,300175.SZ,ST朗源,20110127,,Y
801010.SI,801012.SI,农产品加工,002604.SZ,龙力退(退市),20110720,,Y
801010.SI,801012.SI,农产品加工,001338.SZ,永顺泰,20221028,,Y
801010.SI,801012.SI,农产品加工,002220.SZ,天宝退(退市),20090601,,Y
801010.SI,801012.SI,农产品加工,600737.SH,中粮糖业,20170629,,Y
801010.SI,801012.SI,农产品加工,002852.SZ,道道全,20170224,,Y
801010.SI,801012.SI,农产品加工,000505.SZ,京粮控股,20180713,,Y
801010.SI,801012.SI,农产品加工,300999.SZ,金龙鱼,20200921,,Y
801010.SI,801012.SI,农产品加工,605198.SH,安德利,20200909,,Y
801010.SI,801012.SI,农产品加工,600251.SH,冠农股份,20170522,,Y
801010.SI,801012.SI,农产品加工,603231.SH,索宝蛋白,20231201,,Y
801010.SI,801012.SI,农产品加工,003030.SZ,祖名股份,20210730,,Y
801010.SI,801012.SI,农产品加工,920273.BJ,一致魔芋,20241112,,Y
801010.SI,801012.SI,农产品加工,002481.SZ,双塔食品,20210730,,Y
801010.SI,801012.SI,农产品加工,000911.SZ,广农糖业,19990104,,Y
801010.SI,801012.SI,农产品加工,000019.SZ,深粮控股,20210730,,Y
801010.SI,801012.SI,农产品加工,920371.BJ,欧福蛋业,20220109,,Y
801010.SI,801012.SI,农产品加工,920023.BJ,田野股份,20230213,,Y
