l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801750.SI,801104.SI,软件开发,000503.SZ,国新健康,19921130,,Y
801750.SI,801104.SI,软件开发,301153.SZ,中科江南,20220429,,Y
801750.SI,801104.SI,软件开发,000948.SZ,南天信息,19991014,,Y
801750.SI,801104.SI,软件开发,600588.SH,用友网络,20010518,,Y
801750.SI,801104.SI,软件开发,600570.SH,恒生电子,20031211,,Y
801750.SI,801104.SI,软件开发,002063.SZ,远光软件,20060823,,Y
801750.SI,801104.SI,软件开发,002153.SZ,石基信息,20070810,,Y
801750.SI,801104.SI,软件开发,300074.SZ,华平股份,20100416,,Y
801750.SI,801104.SI,软件开发,300209.SZ,行云科技,20110418,,Y
801750.SI,801104.SI,软件开发,002230.SZ,科大讯飞,20080417,,Y
801750.SI,801104.SI,软件开发,002253.SZ,*ST智胜,20080602,,Y
801750.SI,801104.SI,软件开发,002279.SZ,久其软件,20090723,,Y
801750.SI,801104.SI,软件开发,300033.SZ,同花顺,20091210,,Y
801750.SI,801104.SI,软件开发,300036.SZ,超图软件,20091210,,Y
801750.SI,801104.SI,软件开发,300047.SZ,天源迪科,20091229,,Y
801750.SI,801104.SI,软件开发,002405.SZ,四维图新,20100512,,Y
801750.SI,801104.SI,软件开发,002362.SZ,汉王科技,20100203,,Y
801750.SI,801104.SI,软件开发,002439.SZ,启明星辰,20100602,,Y
801750.SI,801104.SI,软件开发,300085.SZ,银之杰,20100512,,Y
801750.SI,801104.SI,软件开发,002410.SZ,广联达,20100512,,Y
801750.SI,801104.SI,软件开发,300226.SZ,上海钢联,20110530,,Y
801750.SI,801104.SI,软件开发,601519.SH,大智慧,20110119,,Y
801750.SI,801104.SI,软件开发,300378.SZ,鼎捷数智,20140108,,Y
801750.SI,801104.SI,软件开发,300380.SZ,安硕信息,20140122,,Y
801750.SI,801104.SI,软件开发,300379.SZ,东通退(退市),20140122,,Y
801750.SI,801104.SI,软件开发,300229.SZ,拓尔思,20110607,,Y
801750.SI,801104.SI,软件开发,300188.SZ,国投智能,20110307,,Y
801750.SI,801104.SI,软件开发,300235.SZ,方直科技,20110620,,Y
801750.SI,801104.SI,软件开发,300253.SZ,卫宁健康,20110805,,Y
801750.SI,801104.SI,软件开发,300311.SZ,ST任子行,20120416,,Y
801750.SI,801104.SI,软件开发,300348.SZ,长亮科技,20120808,,Y
801750.SI,801104.SI,软件开发,300352.SZ,北信源,20120904,,Y
801750.SI,801104.SI,软件开发,300451.SZ,创业慧康,20150106,,Y
801750.SI,801104.SI,软件开发,301159.SZ,三维天地,20211224,,Y
801750.SI,801104.SI,软件开发,300766.SZ,每日互动,20211224,,Y
801750.SI,801104.SI,软件开发,603990.SH,麦迪科技,20161201,,Y
801750.SI,801104.SI,软件开发,603528.SH,多伦科技,20160418,,Y
801750.SI,801104.SI,软件开发,603189.SH,网达软件,20160907,,Y
801750.SI,801104.SI,软件开发,300520.SZ,科大国创,20160624,,Y
801750.SI,801104.SI,软件开发,300377.SZ,赢时胜,20140108,,Y
801750.SI,801104.SI,软件开发,300369.SZ,绿盟科技,20140108,,Y
