l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801730.SI,801735.SI,光伏设备,920007.BJ,酉立智能,20250808,,Y
801730.SI,801735.SI,光伏设备,001269.SZ,欧晶科技,20220826,,Y
801730.SI,801735.SI,光伏设备,600438.SH,通威股份,20040301,,Y
801730.SI,801735.SI,光伏设备,688726.SH,拉普拉斯,20241011,,Y
801730.SI,801735.SI,光伏设备,002459.SZ,晶澳科技,20100809,,Y
801730.SI,801735.SI,光伏设备,301266.SZ,宇邦新材,20220520,,Y
801730.SI,801735.SI,光伏设备,688348.SH,昱能科技,20220520,,Y
801730.SI,801735.SI,光伏设备,300118.SZ,东方日升,20100818,,Y
801730.SI,801735.SI,光伏设备,002610.SZ,ST爱康(退市),20110803,,Y
801730.SI,801735.SI,光伏设备,300274.SZ,阳光电源,20111024,,Y
801730.SI,801735.SI,光伏设备,300316.SZ,晶盛机电,20120427,,Y
801730.SI,801735.SI,光伏设备,002506.SZ,协鑫集成,20111010,,Y
801730.SI,801735.SI,光伏设备,688223.SH,晶科能源,20220107,,Y
801730.SI,801735.SI,光伏设备,688147.SH,微导纳米,20221208,,Y
801730.SI,801735.SI,光伏设备,300393.SZ,中来股份,20140116,,Y
801730.SI,801735.SI,光伏设备,002129.SZ,TCL中环,20170629,,Y
801730.SI,801735.SI,光伏设备,603396.SH,金辰股份,20171010,,Y
801730.SI,801735.SI,光伏设备,300763.SZ,锦浪科技,20190318,,Y
801730.SI,801735.SI,光伏设备,300827.SZ,上能电气,20200402,,Y
801730.SI,801735.SI,光伏设备,301636.SZ,泽润新能,20250418,,Y
801730.SI,801735.SI,光伏设备,688390.SH,固德威,20200821,,Y
801730.SI,801735.SI,光伏设备,688408.SH,中信博,20200811,,Y
801730.SI,801735.SI,光伏设备,603212.SH,赛伍技术,20200416,,Y
801730.SI,801735.SI,光伏设备,688303.SH,大全能源,20210709,,Y
801730.SI,801735.SI,光伏设备,688680.SH,海优新材,20210108,,Y
801730.SI,801735.SI,光伏设备,688599.SH,天合光能,20200602,,Y
801730.SI,801735.SI,光伏设备,688560.SH,明冠新材,20201214,,Y
801730.SI,801735.SI,光伏设备,920368.BJ,连城数控,20200727,,Y
801730.SI,801735.SI,光伏设备,920167.BJ,同享科技,20200727,,Y
801730.SI,801735.SI,光伏设备,601012.SH,隆基绿能,20220729,,Y
801730.SI,801735.SI,光伏设备,000821.SZ,ST京机,20220729,,Y
801730.SI,801735.SI,光伏设备,002865.SZ,钧达股份,20220729,,Y
801730.SI,801735.SI,光伏设备,603628.SH,清源股份,20161226,,Y
801730.SI,801735.SI,光伏设备,688032.SH,禾迈股份,20211203,,Y
801730.SI,801735.SI,光伏设备,600151.SH,航天机电,20111010,,Y
801730.SI,801735.SI,光伏设备,600207.SH,安彩高科,20180713,,Y
801730.SI,801735.SI,光伏设备,600732.SH,爱旭股份,20201218,,Y
801730.SI,801735.SI,光伏设备,688598.SH,金博股份,20210730,,Y
801730.SI,801735.SI,光伏设备,688556.SH,高测股份,20210730,,Y
801730.SI,801735.SI,光伏设备,300776.SZ,帝尔激光,20210730,,Y
801730.SI,801735.SI,光伏设备,002623.SZ,亚玛顿,20210730,,Y
801730.SI,801735.SI,光伏设备,600401.SH,退市海润(退市),20140221,,Y
801730.SI,801735.SI,光伏设备,688472.SH,阿特斯,20230526,,Y
801730.SI,801735.SI,光伏设备,688429.SH,时创能源,20230609,,Y
801730.SI,801735.SI,光伏设备,002056.SZ,横店东磁,20230704,,Y
801730.SI,801735.SI,光伏设备,300751.SZ,迈为股份,20210730,,Y
801730.SI,801735.SI,光伏设备,601865.SH,福莱特,20210730,,Y
801730.SI,801735.SI,光伏设备,300080.SZ,易成新能,20230704,,Y
801730.SI,801735.SI,光伏设备,600481.SH,双良节能,20230704,,Y
801730.SI,801735.SI,光伏设备,300842.SZ,帝科股份,20210730,,Y
801730.SI,801735.SI,光伏设备,603185.SH,弘元绿能,20230704,,Y
