l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801740.SI,801743.SI,地面兵装Ⅱ,600435.SH,北方导航,20030701,,Y
801740.SI,801743.SI,地面兵装Ⅱ,600184.SH,光电股份,20031104,,Y
801740.SI,801743.SI,地面兵装Ⅱ,600967.SH,内蒙一机,20170629,,Y
801740.SI,801743.SI,地面兵装Ⅱ,000519.SZ,中兵红箭,20170629,,Y
801740.SI,801743.SI,地面兵装Ⅱ,300527.SZ,ST应急,20180713,,Y
801740.SI,801743.SI,地面兵装Ⅱ,300922.SZ,天秦装备,20201214,,Y
801740.SI,801743.SI,地面兵装Ⅱ,300875.SZ,捷强装备,20200807,,Y
801740.SI,801743.SI,地面兵装Ⅱ,000576.SZ,甘化科工,20200622,,Y
801740.SI,801743.SI,地面兵装Ⅱ,601606.SH,长城军工,20180806,,Y
801740.SI,801743.SI,地面兵装Ⅱ,301357.SZ,北方长龙,20230331,,Y
801740.SI,801743.SI,地面兵装Ⅱ,688543.SH,国科军工,20230609,,Y
801740.SI,801743.SI,地面兵装Ⅱ,002519.SZ,银河电子,20230821,,Y
