l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801050.SI,801053.SI,贵金属,000506.SZ,招金黄金,20220729,,Y
801050.SI,801053.SI,贵金属,001337.SZ,四川黄金,20230224,,Y
801050.SI,801053.SI,贵金属,600988.SH,赤峰黄金,20040414,,Y
801050.SI,801053.SI,贵金属,600489.SH,中金黄金,20030812,,Y
801050.SI,801053.SI,贵金属,600547.SH,山东黄金,20030826,,Y
801050.SI,801053.SI,贵金属,002155.SZ,湖南黄金,20070815,,Y
801050.SI,801053.SI,贵金属,002237.SZ,恒邦股份,20080428,,Y
801050.SI,801053.SI,贵金属,601069.SH,西部黄金,20150115,,Y
801050.SI,801053.SI,贵金属,000975.SZ,山金国际,20190724,,Y
801050.SI,801053.SI,贵金属,300139.SZ,晓程科技,20220729,,Y
801050.SI,801053.SI,贵金属,600687.SH,退市刚泰(退市),20130701,,Y
801050.SI,801053.SI,贵金属,002716.SZ,湖南白银,20210730,,Y
801050.SI,801053.SI,贵金属,601028.SH,玉龙股份(退市),20240730,,Y
801050.SI,801053.SI,贵金属,600311.SH,*ST荣华(退市),20140102,,Y
