l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801050.SI,801054.SI,小金属,920068.BJ,天工股份,20250506,,Y
801050.SI,801054.SI,小金属,000960.SZ,锡业股份,20000221,,Y
801050.SI,801054.SI,小金属,600456.SH,宝钛股份,20000412,,Y
801050.SI,801054.SI,小金属,000657.SZ,中钨高新,19961205,,Y
801050.SI,801054.SI,小金属,000831.SZ,中国稀土,19980911,,Y
801050.SI,801054.SI,小金属,600549.SH,厦门钨业,20021107,,Y
801050.SI,801054.SI,小金属,600392.SH,盛和资源,20030529,,Y
801050.SI,801054.SI,小金属,600432.SH,退市吉恩(退市),20030901,,Y
801050.SI,801054.SI,小金属,002167.SZ,东方锆业,20070912,,Y
801050.SI,801054.SI,小金属,002378.SZ,章源钨业,20100312,,Y
801050.SI,801054.SI,小金属,002428.SZ,云南锗业,20100601,,Y
801050.SI,801054.SI,小金属,000693.SZ,华泽退(退市),20000428,,Y
801050.SI,801054.SI,小金属,002842.SZ,翔鹭钨业,20161228,,Y
801050.SI,801054.SI,小金属,002149.SZ,西部材料,20190724,,Y
801050.SI,801054.SI,小金属,688750.SH,金天钛业,20241101,,Y
801050.SI,801054.SI,小金属,301026.SZ,浩通科技,20210705,,Y
801050.SI,801054.SI,小金属,600111.SH,北方稀土,20080602,,Y
801050.SI,801054.SI,小金属,600259.SH,中稀有色,20100601,,Y
801050.SI,801054.SI,小金属,600459.SH,贵研铂业,20070702,,Y
801050.SI,801054.SI,小金属,001280.SZ,中国铀业,20251114,,Y
801050.SI,801054.SI,小金属,600281.SH,华阳新材,20210730,,Y
801050.SI,801054.SI,小金属,001257.SZ,盛龙股份,20260323,,Y
801050.SI,801054.SI,小金属,000962.SZ,东方钽业,20210730,,Y
801050.SI,801054.SI,小金属,600614.SH,退市鹏起(退市),20210730,,Y
801050.SI,801054.SI,小金属,603407.SH,长裕集团,20260417,,Y
801050.SI,801054.SI,小金属,002502.SZ,ST鼎龙(退市),20230704,,Y
801050.SI,801054.SI,小金属,002738.SZ,中矿资源,20210730,,Y
801050.SI,801054.SI,小金属,601958.SH,金钼股份,20210730,,Y
801050.SI,801054.SI,小金属,002978.SZ,安宁股份,20200316,,Y
801050.SI,801054.SI,小金属,002182.SZ,宝武镁业,20210730,,Y
801050.SI,801054.SI,小金属,600301.SH,华锡有色,20240730,,Y
