l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801720.SI,801722.SI,装修装饰Ⅱ,002047.SZ,*ST宝鹰,20050530,,Y
801720.SI,801722.SI,装修装饰Ⅱ,002081.SZ,金螳螂,20061120,,Y
801720.SI,801722.SI,装修装饰Ⅱ,002482.SZ,广田集团,20100908,,Y
801720.SI,801722.SI,装修装饰Ⅱ,002325.SZ,*ST洪涛(退市),20091204,,Y
801720.SI,801722.SI,装修装饰Ⅱ,002375.SZ,亚厦股份,20100305,,Y
801720.SI,801722.SI,装修装饰Ⅱ,002620.SZ,ST瑞和,20110920,,Y
801720.SI,801722.SI,装修装饰Ⅱ,601886.SH,江河集团,20110809,,Y
801720.SI,801722.SI,装修装饰Ⅱ,603828.SH,ST柯利达,20150115,,Y
801720.SI,801722.SI,装修装饰Ⅱ,603030.SH,全筑股份,20150109,,Y
801720.SI,801722.SI,装修装饰Ⅱ,002504.SZ,*ST弘高(退市),20150701,,Y
801720.SI,801722.SI,装修装饰Ⅱ,002781.SZ,奇信退(退市),20151105,,Y
801720.SI,801722.SI,装修装饰Ⅱ,002713.SZ,*ST东易,20140108,,Y
801720.SI,801722.SI,装修装饰Ⅱ,300621.SZ,维业股份,20170224,,Y
801720.SI,801722.SI,装修装饰Ⅱ,002789.SZ,*ST建艺,20160311,,Y
801720.SI,801722.SI,装修装饰Ⅱ,002856.SZ,美芝股份,20170301,,Y
801720.SI,801722.SI,装修装饰Ⅱ,002822.SZ,ST中装,20161129,,Y
801720.SI,801722.SI,装修装饰Ⅱ,002811.SZ,郑中设计,20160823,,Y
801720.SI,801722.SI,装修装饰Ⅱ,300506.SZ,ST名家汇,20160324,,Y
801720.SI,801722.SI,装修装饰Ⅱ,002963.SZ,豪尔赛,20190919,,Y
801720.SI,801722.SI,装修装饰Ⅱ,605287.SH,德才股份,20210622,,Y
801720.SI,801722.SI,装修装饰Ⅱ,603137.SH,恒尚节能,20230331,,Y
801720.SI,801722.SI,装修装饰Ⅱ,600193.SH,*ST创兴,20121231,,Y
801720.SI,801722.SI,装修装饰Ⅱ,600209.SH,退市罗顿(退市),20121008,,Y
801720.SI,801722.SI,装修装饰Ⅱ,600234.SH,科新发展,20230704,,Y
801720.SI,801722.SI,装修装饰Ⅱ,002163.SZ,海南发展,20220729,,Y
801720.SI,801722.SI,装修装饰Ⅱ,002989.SZ,中天精装,20200506,,Y
801720.SI,801722.SI,装修装饰Ⅱ,002830.SZ,名雕股份,20161212,,Y
