l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801790.SI,801191.SI,多元金融,600695.SH,退市绿庭(退市),19931122,,Y
801790.SI,801191.SI,多元金融,000563.SZ,陕国投A,19940110,,Y
801790.SI,801191.SI,多元金融,600816.SH,建元信托,19940128,,Y
801790.SI,801191.SI,多元金融,600830.SH,香溢融通,19940224,,Y
801790.SI,801191.SI,多元金融,000617.SZ,中油资本,19961022,,Y
801790.SI,801191.SI,多元金融,600643.SH,爱建集团,19930426,,Y
801790.SI,801191.SI,多元金融,000666.SZ,经纬纺机(退市),19961210,,Y
801790.SI,801191.SI,多元金融,600093.SH,退市易见(退市),19970626,,Y
801790.SI,801191.SI,多元金融,600599.SH,*ST熊猫,20010731,,Y
801790.SI,801191.SI,多元金融,002423.SZ,中粮资本,20100520,,Y
801790.SI,801191.SI,多元金融,000416.SZ,*ST民控(退市),20180420,,Y
801790.SI,801191.SI,多元金融,000567.SZ,海德股份,20180713,,Y
801790.SI,801191.SI,多元金融,002647.SZ,仁东控股,20180713,,Y
801790.SI,801191.SI,多元金融,603093.SH,南华期货,20190822,,Y
801790.SI,801191.SI,多元金融,600901.SH,江苏金租,20180212,,Y
801790.SI,801191.SI,多元金融,002961.SZ,瑞达期货,20190822,,Y
801790.SI,801191.SI,多元金融,600517.SH,国网英大,20220729,,Y
801790.SI,801191.SI,多元金融,000958.SZ,电投产融,20220729,,Y
801790.SI,801191.SI,多元金融,603300.SH,海南华铁,20150126,,Y
801790.SI,801191.SI,多元金融,300023.SZ,宝德退(退市),20170707,,Y
801790.SI,801191.SI,多元金融,300309.SZ,吉艾退(退市),20180713,,Y
801790.SI,801191.SI,多元金融,600053.SH,九鼎投资,20180713,,Y
801790.SI,801191.SI,多元金融,600120.SH,浙江东方,20190724,,Y
801790.SI,801191.SI,多元金融,600318.SH,新力金融,20170629,,Y
801790.SI,801191.SI,多元金融,600390.SH,五矿资本,20170629,,Y
801790.SI,801191.SI,多元金融,600705.SH,中航产融(退市),20130701,,Y
801790.SI,801191.SI,多元金融,000987.SZ,越秀资本,20210730,,Y
801790.SI,801191.SI,多元金融,000935.SZ,四川双马,20230704,,Y
801790.SI,801191.SI,多元金融,000616.SZ,*ST海投(退市),20220729,,Y
801790.SI,801191.SI,多元金融,300773.SZ,拉卡拉,20210730,,Y
801790.SI,801191.SI,多元金融,000532.SZ,华金资本,20210730,,Y
801790.SI,801191.SI,多元金融,000415.SZ,渤海租赁,19960624,,Y
801790.SI,801191.SI,多元金融,600927.SH,永安期货,20211112,,Y
801790.SI,801191.SI,多元金融,001236.SZ,弘业期货,20220701,,Y
801790.SI,801191.SI,多元金融,002316.SZ,亚联发展,20210730,,Y
801790.SI,801191.SI,多元金融,600139.SH,*ST西源(退市),20210730,,Y
