l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801710.SI,801712.SI,玻璃玻纤,600819.SH,耀皮玻璃,19940128,,Y
801710.SI,801712.SI,玻璃玻纤,600876.SH,凯盛新能,19951031,,Y
801710.SI,801712.SI,玻璃玻纤,601112.SH,振石股份,20260123,,Y
801710.SI,801712.SI,玻璃玻纤,000012.SZ,南玻A,19920228,,Y
801710.SI,801712.SI,玻璃玻纤,600586.SH,金晶科技,20020815,,Y
801710.SI,801712.SI,玻璃玻纤,002201.SZ,九鼎新材,20071225,,Y
801710.SI,801712.SI,玻璃玻纤,002080.SZ,中材科技,20061120,,Y
801710.SI,801712.SI,玻璃玻纤,601636.SH,旗滨集团,20110804,,Y
801710.SI,801712.SI,玻璃玻纤,300196.SZ,长海股份,20110321,,Y
801710.SI,801712.SI,玻璃玻纤,603601.SH,再升科技,20150115,,Y
801710.SI,801712.SI,玻璃玻纤,603256.SH,宏和科技,20190614,,Y
801710.SI,801712.SI,玻璃玻纤,301526.SZ,国际复材,20231208,,Y
801710.SI,801712.SI,玻璃玻纤,605006.SH,山东玻纤,20200817,,Y
801710.SI,801712.SI,玻璃玻纤,600293.SH,三峡新材,20170629,,Y
801710.SI,801712.SI,玻璃玻纤,600176.SH,中国巨石,19990104,,Y
801710.SI,801712.SI,玻璃玻纤,002613.SZ,北玻股份,20210730,,Y
