l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801740.SI,801744.SI,航海装备Ⅱ,600685.SH,中船防务,19931028,,Y
801740.SI,801744.SI,航海装备Ⅱ,600150.SH,中国船舶,19980520,,Y
801740.SI,801744.SI,航海装备Ⅱ,601989.SH,中国重工(退市),20091130,,Y
801740.SI,801744.SI,航海装备Ⅱ,300008.SZ,天海防务,20091022,,Y
801740.SI,801744.SI,航海装备Ⅱ,601890.SH,亚星锚链,20101215,,Y
801740.SI,801744.SI,航海装备Ⅱ,300065.SZ,海兰信,20100319,,Y
801740.SI,801744.SI,航海装备Ⅱ,300589.SZ,江龙船艇,20170105,,Y
801740.SI,801744.SI,航海装备Ⅱ,300810.SZ,中科海讯,20191129,,Y
801740.SI,801744.SI,航海装备Ⅱ,600764.SH,中国海防,20210730,,Y
801740.SI,801744.SI,航海装备Ⅱ,300600.SZ,国瑞科技,20170116,,Y
801740.SI,801744.SI,航海装备Ⅱ,603268.SH,松发股份,20260130,,Y
