l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801730.SI,801738.SI,电网设备,000533.SZ,顺钠股份,19940103,,Y
801730.SI,801738.SI,电网设备,000585.SZ,东电退(退市),19951213,,Y
801730.SI,801738.SI,电网设备,001388.SZ,信通电子,20250620,,Y
801730.SI,801738.SI,电网设备,600290.SH,*ST华仪(退市),20001106,,Y
801730.SI,801738.SI,电网设备,600312.SH,平高电气,20010221,,Y
801730.SI,801738.SI,电网设备,001235.SZ,里得电科(IPO终止),20220429,,Y
801730.SI,801738.SI,电网设备,600112.SH,*ST天成(退市),19971127,,Y
801730.SI,801738.SI,电网设备,000682.SZ,东方电子,19970121,,Y
801730.SI,801738.SI,电网设备,600089.SH,特变电工,19970618,,Y
801730.SI,801738.SI,电网设备,000400.SZ,许继电气,19970409,,Y
801730.SI,801738.SI,电网设备,000806.SZ,银河退(退市),19980416,,Y
801730.SI,801738.SI,电网设备,600192.SH,长城电工,19981224,,Y
801730.SI,801738.SI,电网设备,920299.BJ,灿能电力,20220608,,Y
801730.SI,801738.SI,电网设备,600268.SH,国电南自,19991118,,Y
801730.SI,801738.SI,电网设备,600468.SH,百利电气,20010612,,Y
801730.SI,801738.SI,电网设备,600550.SH,保变电气,20010226,,Y
801730.SI,801738.SI,电网设备,920111.BJ,聚星科技,20241029,,Y
801730.SI,801738.SI,电网设备,920037.BJ,广信科技,20250626,,Y
801730.SI,801738.SI,电网设备,600406.SH,国电南瑞,20031015,,Y
801730.SI,801738.SI,电网设备,600973.SH,宝胜股份,20040730,,Y
801730.SI,801738.SI,电网设备,002112.SZ,三变科技,20070207,,Y
801730.SI,801738.SI,电网设备,002169.SZ,智光电气,20070918,,Y
801730.SI,801738.SI,电网设备,002358.SZ,森源电气,20100125,,Y
801730.SI,801738.SI,电网设备,002339.SZ,积成电子,20100104,,Y
801730.SI,801738.SI,电网设备,601877.SH,正泰电器,20100104,,Y
801730.SI,801738.SI,电网设备,601126.SH,四方股份,20101224,,Y
801730.SI,801738.SI,电网设备,002350.SZ,北京科锐,20100114,,Y
801730.SI,801738.SI,电网设备,300265.SZ,通光线缆,20110905,,Y
801730.SI,801738.SI,电网设备,300853.SZ,申昊科技,20220729,,Y
801730.SI,801738.SI,电网设备,002276.SZ,万马股份,20090629,,Y
801730.SI,801738.SI,电网设备,002300.SZ,太阳电缆,20090922,,Y
801730.SI,801738.SI,电网设备,300001.SZ,特锐德,20091022,,Y
801730.SI,801738.SI,电网设备,300018.SZ,中元股份,20091012,,Y
801730.SI,801738.SI,电网设备,300062.SZ,中能电气,20100310,,Y
801730.SI,801738.SI,电网设备,601179.SH,中国西电,20100112,,Y
801730.SI,801738.SI,电网设备,002533.SZ,金杯电工,20101222,,Y
801730.SI,801738.SI,电网设备,002498.SZ,汉缆股份,20101027,,Y
801730.SI,801738.SI,电网设备,300141.SZ,和顺电气,20101101,,Y
