l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801730.SI,801733.SI,其他电源设备Ⅱ,600875.SH,东方电气,19951010,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,600405.SH,动力源,20040324,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,002364.SZ,中恒电气,20100210,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,002518.SZ,科士达,20101124,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,300153.SZ,科泰电源,20101220,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,601727.SH,上海电气,20081111,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,002335.SZ,科华数据,20091224,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,002630.SZ,ST华西,20111104,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,920110.BJ,雷特科技,20221206,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,300376.SZ,易事特,20140108,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,300372.SZ,欣泰退(退市),20140108,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,300693.SZ,盛弘股份,20170807,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,300491.SZ,通合科技,20151231,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,002851.SZ,麦格米特,20170224,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,300713.SZ,英可瑞,20171030,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,300820.SZ,英杰电气,20200204,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,301590.SZ,优优绿能,20250516,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,300870.SZ,欧陆通,20200807,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,301516.SZ,中远通,20231117,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,002227.SZ,*ST特迅,20220729,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,600482.SH,中国动力,20220729,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,688551.SH,科威尔,20210730,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,002534.SZ,西子洁能,20210730,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,002255.SZ,海陆重工,20210730,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,600786.SH,东方锅炉(退市),19961227,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,600212.SH,绿能慧充,20230704,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,002366.SZ,融发核电,20210730,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,301157.SZ,华塑科技,20230309,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,300593.SZ,新雷能,20161226,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,002665.SZ,ST航高(退市),20210730,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,688411.SH,海博思创,20250110,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,688719.SH,爱科赛博,20230908,,Y
801730.SI,801733.SI,其他电源设备Ⅱ,002951.SZ,金时科技,20250811,,Y
