l1_code,l2_code,l2_name,ts_code,name,in_date,out_date,is_new
801790.SI,801193.SI,证券Ⅱ,000562.SZ,宏源证券(退市),19940202,,Y
801790.SI,801193.SI,证券Ⅱ,000783.SZ,长江证券,19970731,,Y
801790.SI,801193.SI,证券Ⅱ,600109.SH,国金证券,19970807,,Y
801790.SI,801193.SI,证券Ⅱ,000686.SZ,东北证券,19970227,,Y
801790.SI,801193.SI,证券Ⅱ,000750.SZ,国海证券,19970709,,Y
801790.SI,801193.SI,证券Ⅱ,601099.SH,太平洋,20071227,,Y
801790.SI,801193.SI,证券Ⅱ,600030.SH,中信证券,20030106,,Y
801790.SI,801193.SI,证券Ⅱ,601788.SH,光大证券,20090728,,Y
801790.SI,801193.SI,证券Ⅱ,600999.SH,招商证券,20091103,,Y
801790.SI,801193.SI,证券Ⅱ,601688.SH,华泰证券,20100203,,Y
801790.SI,801193.SI,证券Ⅱ,002500.SZ,山西证券,20101101,,Y
801790.SI,801193.SI,证券Ⅱ,601377.SH,兴业证券,20100920,,Y
801790.SI,801193.SI,证券Ⅱ,300059.SZ,东方财富,20100310,,Y
801790.SI,801193.SI,证券Ⅱ,601555.SH,东吴证券,20111202,,Y
801790.SI,801193.SI,证券Ⅱ,002670.SZ,国盛证券,20120106,,Y
801790.SI,801193.SI,证券Ⅱ,002673.SZ,西部证券,20120423,,Y
801790.SI,801193.SI,证券Ⅱ,000712.SZ,锦龙股份,20090601,,Y
801790.SI,801193.SI,证券Ⅱ,000728.SZ,国元证券,20070702,,Y
801790.SI,801193.SI,证券Ⅱ,601059.SH,信达证券,20221223,,Y
801790.SI,801193.SI,证券Ⅱ,601901.SH,方正证券,20110801,,Y
801790.SI,801193.SI,证券Ⅱ,000776.SZ,广发证券,20070702,,Y
801790.SI,801193.SI,证券Ⅱ,601108.SH,财通证券,20171010,,Y
801790.SI,801193.SI,证券Ⅱ,601878.SH,浙商证券,20170522,,Y
801790.SI,801193.SI,证券Ⅱ,600864.SH,哈投股份,20170629,,Y
801790.SI,801193.SI,证券Ⅱ,600155.SH,华创云信,20170629,,Y
801790.SI,801193.SI,证券Ⅱ,002797.SZ,第一创业,20160426,,Y
801790.SI,801193.SI,证券Ⅱ,601881.SH,中国银河,20161228,,Y
801790.SI,801193.SI,证券Ⅱ,600909.SH,华安证券,20161201,,Y
801790.SI,801193.SI,证券Ⅱ,600621.SH,华鑫股份,20190724,,Y
801790.SI,801193.SI,证券Ⅱ,601236.SH,红塔证券,20190529,,Y
801790.SI,801193.SI,证券Ⅱ,002945.SZ,华林证券,20181211,,Y
801790.SI,801193.SI,证券Ⅱ,002939.SZ,长城证券,20180918,,Y
801790.SI,801193.SI,证券Ⅱ,002926.SZ,华西证券,20180129,,Y
801790.SI,801193.SI,证券Ⅱ,601162.SH,天风证券,20180918,,Y
801790.SI,801193.SI,证券Ⅱ,601136.SH,首创证券,20221121,,Y
801790.SI,801193.SI,证券Ⅱ,601456.SH,国联民生,20200721,,Y
801790.SI,801193.SI,证券Ⅱ,601995.SH,中金公司,20201016,,Y
801790.SI,801193.SI,证券Ⅱ,600906.SH,财达证券,20210415,,Y
801790.SI,801193.SI,证券Ⅱ,600918.SH,中泰证券,20200427,,Y
801790.SI,801193.SI,证券Ⅱ,601696.SH,中银证券,20200204,,Y
801790.SI,801193.SI,证券Ⅱ,600095.SH,湘财股份,20200709,,Y
801790.SI,801193.SI,证券Ⅱ,600958.SH,东方证券,20150119,,Y
801790.SI,801193.SI,证券Ⅱ,601066.SH,中信建投,20180620,,Y
801790.SI,801193.SI,证券Ⅱ,601211.SH,国泰海通,20150119,,Y
801790.SI,801193.SI,证券Ⅱ,002736.SZ,国信证券,20140120,,Y
801790.SI,801193.SI,证券Ⅱ,601990.SH,南京证券,20180507,,Y
801790.SI,801193.SI,证券Ⅱ,601198.SH,东兴证券,20150119,,Y
801790.SI,801193.SI,证券Ⅱ,600837.SH,海通证券(退市),20050901,,Y
801790.SI,801193.SI,证券Ⅱ,600369.SH,西南证券,20070702,,Y
801790.SI,801193.SI,证券Ⅱ,601375.SH,中原证券,20161212,,Y
801790.SI,801193.SI,证券Ⅱ,000166.SZ,申万宏源,20150119,,Y
801790.SI,801193.SI,证券Ⅱ,600061.SH,国投资本,20250811,,Y
