ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300760.SZ,20260907,170.0,170.5,167.36,169.2,169.91,-0.71,-0.4179,79390.59,1342921.93701
300760.SZ,20260904,167.01,171.59,166.13,169.91,167.67,2.24,1.336,100549.36,1707155.4203
300760.SZ,20260903,167.89,169.6,166.58,167.67,167.92,-0.25,-0.1489,71186.61,1199555.91854
300760.SZ,20260902,168.36,169.54,166.3,167.92,169.08,-1.16,-0.6861,84925.98,1427502.65236
300760.SZ,20260901,165.4,171.99,164.2,169.08,165.35,3.73,2.2558,152757.71,2589391.53422
300760.SZ,20260831,168.0,169.9,165.17,165.35,164.3,1.05,0.6391,177379.93,2973991.14128
300760.SZ,20260828,161.38,164.75,161.23,164.3,162.03,2.27,1.401,67410.84,1100537.02835
300760.SZ,20260827,160.3,162.66,160.01,162.03,161.05,0.98,0.6085,58424.58,942832.41901
300760.SZ,20260826,161.5,163.75,160.72,161.05,162.12,-1.07,-0.66,81371.53,1317898.04564
300760.SZ,20260825,158.47,162.66,158.03,162.12,158.68,3.44,2.1679,119545.42,1924303.29068
300760.SZ,20260824,154.0,158.97,153.01,158.68,154.45,4.23,2.7388,118995.18,1874049.70301
300760.SZ,20260821,158.0,159.0,153.89,154.45,158.07,-3.62,-2.2901,79711.03,1240797.63354
300760.SZ,20260820,152.0,159.69,151.28,158.07,150.63,7.44,4.9393,163234.9,2568635.09602
300760.SZ,20260819,151.2,151.65,149.08,150.63,150.55,0.08,0.0531,66809.17,1004670.63761
300760.SZ,20260818,149.12,150.79,148.32,150.55,149.71,0.84,0.5611,59356.82,888405.08827
300760.SZ,20260817,149.96,150.28,147.39,149.71,150.47,-0.76,-0.5051,69785.64,1039861.66656
300760.SZ,20260814,153.45,154.47,150.13,150.47,153.39,-2.92,-1.9036,65278.19,991158.54856
300760.SZ,20260813,152.8,155.74,151.2,153.39,153.6,-0.21,-0.1367,91709.49,1409082.61531
300760.SZ,20260812,153.2,155.18,152.7,153.6,153.49,0.11,0.0717,64075.2,984542.03807
300760.SZ,20260811,154.86,155.96,153.28,153.49,155.58,-2.09,-1.3434,90602.96,1399453.33137
300760.SZ,20260810,152.0,157.52,151.86,155.58,151.41,4.17,2.7541,140124.68,2176826.51551
300760.SZ,20260807,149.01,151.41,148.37,151.41,149.75,1.66,1.1085,105138.61,1575644.69687
300760.SZ,20260806,154.32,154.99,149.62,149.75,154.3,-4.55,-2.9488,120380.2,1819952.75209
300760.SZ,20260805,154.99,155.03,152.95,154.3,154.27,0.03,0.0194,82152.82,1265406.20458
300760.SZ,20260804,156.88,157.57,153.99,154.27,156.89,-2.62,-1.67,112318.82,1739626.24312
300760.SZ,20260803,158.94,159.49,156.64,156.89,158.88,-1.99,-1.2525,69364.28,1092508.76773
300760.SZ,20260731,158.37,159.83,157.6,158.88,161.62,-2.74,-1.6953,112420.61,1784601.63866
300760.SZ,20260730,155.0,162.0,154.25,161.62,154.88,6.74,4.3518,177697.46,2840604.81944
300760.SZ,20260729,151.0,155.65,150.58,154.88,150.54,4.34,2.883,133534.89,2055926.84488
300760.SZ,20260728,148.66,152.1,147.93,150.54,148.56,1.98,1.3328,89110.17,1336911.22695
300760.SZ,20260727,145.65,149.28,145.5,148.56,146.38,2.18,1.4893,67987.05,1008862.64352
300760.SZ,20260724,150.03,151.96,146.38,146.38,150.8,-4.42,-2.931,89637.2,1326910.84318
300760.SZ,20260723,150.5,151.5,149.01,150.8,152.27,-1.47,-0.9654,78330.06,1177755.0526
300760.SZ,20260722,151.0,153.39,149.87,152.27,152.25,0.02,0.0131,106335.66,1611500.66546
300760.SZ,20260721,152.81,156.0,150.26,152.25,154.5,-2.25,-1.4563,166150.37,2540172.90089
300760.SZ,20260720,147.61,155.0,146.76,154.5,149.43,5.07,3.3929,164064.19,2484639.30947
