ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300624.SZ,20260605,56.4,57.98,54.97,56.73,56.32,0.41,0.728,77668.51,438817.899
300624.SZ,20260604,57.01,57.26,55.57,56.32,58.02,-1.7,-2.93,83363.17,468506.52
300624.SZ,20260603,59.45,59.8,57.85,58.02,60.15,-2.13,-3.5411,103528.27,606770.658
300624.SZ,20260602,63.0,63.88,59.66,60.15,62.9,-2.75,-4.372,97645.04,591223.258
300624.SZ,20260601,59.95,64.79,59.95,62.9,59.92,2.98,4.9733,131312.88,823900.618
300624.SZ,20260529,61.39,62.77,59.4,59.92,60.83,-0.91,-1.496,75920.26,462659.132
300624.SZ,20260528,61.11,61.5,58.72,60.83,61.29,-0.46,-0.7505,85901.81,515292.943
300624.SZ,20260527,64.35,64.35,61.23,61.29,62.53,-1.24,-1.983,81875.03,514085.773
300624.SZ,20260526,63.33,63.8,61.07,62.53,64.12,-1.59,-2.4797,83458.2,517623.34
300624.SZ,20260525,63.89,66.2,63.5,64.12,62.9,1.22,1.9396,81499.84,526710.397
300624.SZ,20260522,63.94,64.5,61.67,62.9,63.75,-0.85,-1.3333,85722.6,538045.694
300624.SZ,20260521,67.0,68.38,63.68,63.75,66.45,-2.7,-4.0632,103592.15,684836.171
300624.SZ,20260520,68.29,68.87,66.23,66.45,68.97,-2.52,-3.6538,85646.6,574047.86
300624.SZ,20260519,66.66,69.95,66.24,68.97,66.86,2.11,3.1558,108096.54,740080.555
300624.SZ,20260518,65.75,67.78,65.08,66.86,65.82,1.04,1.5801,80391.05,536599.508
300624.SZ,20260515,65.5,68.27,65.0,65.82,65.0,0.82,1.2615,120499.49,806423.26
300624.SZ,20260514,70.0,70.56,65.0,65.0,68.91,-3.91,-5.6741,116908.27,778286.347
300624.SZ,20260513,68.3,69.17,67.1,68.91,68.63,0.28,0.408,74276.55,506872.638
300624.SZ,20260512,70.74,71.0,68.29,68.63,70.71,-2.08,-2.9416,88229.22,610403.199
300624.SZ,20260511,70.9,71.9,70.16,70.71,70.82,-0.11,-0.1553,93342.46,659669.135
300624.SZ,20260508,72.63,73.0,70.7,70.82,71.29,-0.47,-0.6593,130092.63,932763.854
300624.SZ,20260507,68.0,71.49,67.24,71.29,67.6,3.69,5.4586,127651.1,889432.681
300624.SZ,20260506,64.9,69.61,64.9,67.6,63.92,3.68,5.7572,126258.34,856590.554
300624.SZ,20260430,65.56,65.64,63.68,63.92,65.33,-1.41,-2.1583,78888.15,506082.78
300624.SZ,20260429,64.0,66.05,63.81,65.33,64.0,1.33,2.0781,78377.64,512325.912
300624.SZ,20260428,66.45,66.46,63.53,64.0,69.53,-5.53,-7.9534,144010.39,931781.481
300624.SZ,20260427,70.36,70.71,69.0,69.53,70.02,-0.49,-0.6998,59287.12,414137.635
300624.SZ,20260424,69.73,71.1,68.35,70.02,70.44,-0.42,-0.5963,74606.6,519377.142
300624.SZ,20260423,71.81,73.23,69.86,70.44,71.81,-1.37,-1.9078,72131.25,513725.064
300624.SZ,20260422,70.7,71.87,70.36,71.81,71.38,0.43,0.6024,62498.22,445016.087
300624.SZ,20260421,71.98,73.09,70.91,71.38,72.52,-1.14,-1.572,72347.11,517166.608
300624.SZ,20260420,70.86,73.8,70.56,72.52,70.85,1.67,2.3571,104359.52,757288.443
300624.SZ,20260417,70.31,71.32,70.21,70.85,71.19,-0.34,-0.4776,64409.76,456033.279
300624.SZ,20260416,70.86,71.6,70.12,71.19,69.33,1.86,2.6828,91056.01,645628.493
300624.SZ,20260415,71.17,71.34,69.08,69.33,71.0,-1.67,-2.3521,66734.23,468316.012
300624.SZ,20260414,70.9,71.59,69.76,71.0,69.5,1.5,2.1583,83798.5,592647.774
300624.SZ,20260413,68.6,70.37,68.46,69.5,69.69,-0.19,-0.2726,56834.16,395334.492
300624.SZ,20260410,69.96,70.88,69.69,69.69,69.37,0.32,0.4613,68991.52,484278.492
300624.SZ,20260409,69.91,70.54,69.2,69.37,71.95,-2.58,-3.5858,87716.49,612569.652
300624.SZ,20260408,67.5,71.98,67.26,71.95,65.5,6.45,9.8473,138715.66,972076.645
300624.SZ,20260407,65.62,66.38,65.1,65.5,65.1,0.4,0.6144,34815.59,228742.348
