ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300475.SZ,20260605,179.42,179.71,170.95,171.9,184.96,-13.06,-7.061,311709.1,5477667.29
300475.SZ,20260604,174.77,188.63,174.1,184.96,177.03,7.93,4.4795,370933.58,6821183.355
300475.SZ,20260603,174.35,184.93,174.0,177.03,175.13,1.9,1.0849,330252.45,5944659.336
300475.SZ,20260602,168.0,179.35,165.3,175.13,167.09,8.04,4.8118,348483.36,6050831.569
300475.SZ,20260601,180.48,182.0,166.8,167.09,180.09,-13.0,-7.2186,300864.56,5202801.353
300475.SZ,20260529,189.5,193.66,176.58,180.09,188.0,-7.91,-4.2074,365210.82,6702987.765
300475.SZ,20260528,190.0,193.45,182.43,188.0,192.72,-4.72,-2.4491,337072.73,6318035.47
300475.SZ,20260527,203.5,204.99,191.87,192.72,194.93,-2.21,-1.1337,452795.64,9006945.912
300475.SZ,20260526,202.0,203.0,189.35,194.93,204.56,-9.63,-4.7077,394393.7,7630630.458
300475.SZ,20260525,187.69,204.86,184.86,204.56,187.69,16.87,8.9882,503434.31,9940248.468
300475.SZ,20260522,181.21,187.86,179.22,187.69,177.75,9.94,5.5921,359543.61,6614741.122
300475.SZ,20260521,190.82,192.99,176.66,177.75,186.4,-8.65,-4.6406,434934.61,8113828.937
300475.SZ,20260520,188.0,192.77,184.21,186.4,188.88,-2.48,-1.313,304203.36,5696318.447
300475.SZ,20260519,190.0,190.9,179.38,188.88,194.35,-5.47,-2.8145,400857.84,7427023.609
300475.SZ,20260518,190.56,203.33,190.56,194.35,190.4,3.95,2.0746,441760.65,8738739.902
300475.SZ,20260515,200.1,202.28,186.9,190.4,200.5,-10.1,-5.0374,504576.43,9738998.688
300475.SZ,20260514,194.65,209.86,190.0,200.5,194.64,5.86,3.0107,633007.89,12745829.123
300475.SZ,20260513,181.46,195.44,178.96,194.64,184.61,10.03,5.4331,494137.53,9251656.121
300475.SZ,20260512,192.0,193.02,183.91,184.61,193.58,-8.97,-4.6337,432779.12,8087332.96
300475.SZ,20260511,191.0,201.9,188.0,193.58,181.02,12.56,6.9385,682035.96,13289209.171
300475.SZ,20260508,183.95,184.88,180.0,181.02,189.18,-8.16,-4.3134,463178.85,8431637.472
300475.SZ,20260507,194.77,199.0,188.66,189.18,194.66,-5.48,-2.8152,539543.69,10391395.785
300475.SZ,20260506,188.99,204.0,186.0,194.66,174.7,19.96,11.4253,669300.61,13166460.448
300475.SZ,20260430,173.76,178.78,170.41,174.7,174.3,0.4,0.2295,392179.91,6848660.968
300475.SZ,20260429,169.06,175.95,169.06,174.3,171.61,2.69,1.5675,488069.63,8451876.05
300475.SZ,20260428,170.73,178.68,168.0,171.61,170.99,0.62,0.3626,531720.92,9215215.579
300475.SZ,20260427,163.87,172.86,163.0,170.99,162.05,8.94,5.5168,542690.43,9207995.613
300475.SZ,20260424,160.0,172.14,158.51,162.05,156.39,5.66,3.6192,660893.32,10868785.308
300475.SZ,20260423,164.44,164.98,153.84,156.39,162.12,-5.73,-3.5344,356078.36,5636074.917
300475.SZ,20260422,159.8,162.21,158.8,162.12,160.82,1.3,0.8084,255445.34,4106568.416
300475.SZ,20260421,162.07,162.78,157.0,160.82,164.0,-3.18,-1.939,274137.64,4376744.556
300475.SZ,20260420,159.5,167.54,158.25,164.0,159.12,4.88,3.0669,402636.52,6580654.348
300475.SZ,20260417,156.0,160.58,153.33,159.12,156.8,2.32,1.4796,351589.41,5518080.874
300475.SZ,20260416,152.41,157.34,148.66,156.8,153.94,2.86,1.8579,330632.79,5104776.017
300475.SZ,20260415,160.0,162.96,152.58,153.94,158.58,-4.64,-2.926,423253.35,6664815.282
300475.SZ,20260414,155.3,163.0,154.7,158.58,152.0,6.58,4.3289,512193.67,8187142.252
300475.SZ,20260413,148.51,153.47,148.46,152.0,151.25,0.75,0.4959,365771.81,5531559.873
300475.SZ,20260410,150.0,153.49,148.95,151.25,147.55,3.7,2.5076,443549.87,6730370.585
300475.SZ,20260409,149.57,152.8,145.02,147.55,148.18,-0.63,-0.4252,531627.62,7909514.581
300475.SZ,20260408,145.71,148.18,136.67,148.18,123.48,24.7,20.0032,596990.81,8542211.313
300475.SZ,20260407,123.5,126.94,122.8,123.48,121.98,1.5,1.2297,177804.76,2216577.852
300475.SZ,20260403,128.0,128.1,121.95,121.98,125.5,-3.52,-2.8048,170212.09,2102647.232
300475.SZ,20260402,129.01,130.95,124.62,125.5,128.08,-2.58,-2.0144,180806.25,2306359.885
300475.SZ,20260401,132.82,133.76,126.15,128.08,125.63,2.45,1.9502,265707.28,3438834.936
300475.SZ,20260331,133.34,133.76,124.41,125.63,137.1,-11.47,-8.3662,352616.92,4501473.477
300475.SZ,20260330,140.06,143.97,135.0,137.1,143.96,-6.86,-4.7652,261182.19,3604491.102
300475.SZ,20260327,140.0,146.66,137.1,143.96,147.19,-3.23,-2.1944,198623.2,2828556.086
300475.SZ,20260326,143.0,155.0,141.94,147.19,148.44,-1.25,-0.8421,291504.56,4364618.082
300475.SZ,20260325,144.49,152.86,143.6,148.44,143.79,4.65,3.2339,255886.16,3794887.218
300475.SZ,20260324,145.74,145.77,136.5,143.79,143.19,0.6,0.419,248093.17,3485157.996
300475.SZ,20260323,149.76,153.2,142.8,143.19,157.15,-13.96,-8.8832,274490.26,4048829.056
