ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
003816.SZ,20260907,4.37,4.39,4.27,4.29,4.37,-0.08,-1.8307,1339725.36,576361.20558
003816.SZ,20260904,4.39,4.42,4.33,4.37,4.4,-0.03,-0.6818,1300612.69,568697.4558
003816.SZ,20260903,4.33,4.47,4.31,4.4,4.33,0.07,1.6166,1558419.89,687895.16209
003816.SZ,20260902,4.31,4.37,4.27,4.33,4.31,0.02,0.464,1084594.99,468478.62577
003816.SZ,20260901,4.28,4.36,4.27,4.31,4.27,0.04,0.9368,1551621.53,672190.35932
003816.SZ,20260831,4.22,4.3,4.21,4.27,4.24,0.03,0.7075,1263314.11,539394.03636
003816.SZ,20260828,4.17,4.26,4.16,4.24,4.18,0.06,1.4354,1367168.35,577139.85853
003816.SZ,20260827,4.13,4.19,4.11,4.18,4.14,0.04,0.9662,1743012.63,726414.24878
003816.SZ,20260826,3.96,4.15,3.96,4.14,3.96,0.18,4.5455,2202475.74,902172.79004
003816.SZ,20260825,3.89,3.98,3.88,3.96,3.88,0.08,2.0619,1377610.51,543876.52322
003816.SZ,20260824,3.84,3.9,3.83,3.88,3.84,0.04,1.0417,770059.4,298704.80244
003816.SZ,20260821,3.86,3.87,3.83,3.84,3.87,-0.03,-0.7752,550739.43,211617.26938
003816.SZ,20260820,3.9,3.93,3.86,3.87,3.92,-0.05,-1.2755,789298.89,306513.72554
003816.SZ,20260819,3.88,3.92,3.84,3.92,3.87,0.05,1.292,1327297.81,516124.9562
003816.SZ,20260818,3.86,3.88,3.84,3.87,3.86,0.01,0.2591,829447.19,319978.60196
003816.SZ,20260817,3.85,3.87,3.83,3.86,3.85,0.01,0.2597,655392.91,252248.45748
003816.SZ,20260814,3.9,3.91,3.85,3.85,3.91,-0.06,-1.5345,985861.0,381728.469
003816.SZ,20260813,3.93,3.93,3.9,3.91,3.93,-0.02,-0.5089,677719.0,265452.49648
003816.SZ,20260812,3.97,3.98,3.92,3.93,3.98,-0.05,-1.2563,621182.3,244448.47889
003816.SZ,20260811,3.95,3.99,3.93,3.98,3.95,0.03,0.7595,759979.9,301856.16386
003816.SZ,20260810,3.89,3.95,3.88,3.95,3.89,0.06,1.5424,912051.95,358648.43207
003816.SZ,20260807,3.96,3.96,3.89,3.89,3.96,-0.07,-1.7677,1285091.84,502018.10076
003816.SZ,20260806,3.98,3.99,3.93,3.96,3.99,-0.03,-0.7519,1105802.0,437216.226
003816.SZ,20260805,4.08,4.08,3.97,3.99,4.07,-0.08,-1.9656,1358102.97,543602.8435
003816.SZ,20260804,4.15,4.17,4.05,4.07,4.16,-0.09,-2.1635,1304656.33,533000.97785
003816.SZ,20260803,4.17,4.24,4.1,4.16,4.13,0.03,0.7264,1712741.08,713902.491
003816.SZ,20260731,4.12,4.14,4.04,4.13,4.16,-0.03,-0.7212,1042137.9,425457.09949
003816.SZ,20260730,4.07,4.16,4.06,4.16,4.08,0.08,1.9608,918101.02,378059.91168
003816.SZ,20260729,4.02,4.1,4.01,4.08,4.02,0.06,1.4925,855321.0,347458.231
003816.SZ,20260728,4.03,4.04,3.98,4.02,4.03,-0.01,-0.2481,789633.0,316492.297
003816.SZ,20260727,4.06,4.09,4.0,4.03,4.06,-0.03,-0.7389,924976.91,373451.2261
003816.SZ,20260724,4.16,4.18,4.06,4.06,4.16,-0.1,-2.4038,1028217.42,423631.25598
003816.SZ,20260723,4.11,4.2,4.09,4.16,4.11,0.05,1.2165,1099910.4,457273.99812
003816.SZ,20260722,4.06,4.12,4.02,4.11,4.06,0.05,1.2315,1358038.85,552875.99938
003816.SZ,20260721,4.08,4.14,4.04,4.06,4.07,-0.01,-0.2457,1656139.39,676438.56659
003816.SZ,20260720,3.95,4.07,3.93,4.07,3.94,0.13,3.2995,1701963.04,684277.70236
003816.SZ,20260717,3.87,3.99,3.86,3.94,3.88,0.06,1.5464,1692405.55,668610.56065
003816.SZ,20260716,3.92,3.95,3.87,3.88,3.93,-0.05,-1.2723,960162.01,374779.18479
003816.SZ,20260715,3.9,3.94,3.86,3.93,3.9,0.03,0.7692,957263.0,374784.448
003816.SZ,20260714,3.87,3.95,3.84,3.9,3.87,0.03,0.7752,1331217.09,520295.6191
003816.SZ,20260713,3.84,3.9,3.83,3.87,3.86,0.01,0.2591,913708.0,353115.935
003816.SZ,20260710,3.85,3.89,3.78,3.86,3.83,0.03,0.7833,1079303.69,415256.25582
003816.SZ,20260709,3.86,3.92,3.84,3.92,3.88,0.04,1.0309,953038.0,370358.417
003816.SZ,20260708,3.82,3.9,3.79,3.88,3.82,0.06,1.5707,937096.0,361739.455
003816.SZ,20260707,3.9,3.9,3.8,3.82,3.89,-0.07,-1.7995,846358.52,324433.42995
003816.SZ,20260706,3.89,3.93,3.85,3.89,3.89,0.0,0.0,940862.1,366477.61732
003816.SZ,20260703,3.84,3.9,3.83,3.89,3.85,0.04,1.039,868948.67,336694.70989
003816.SZ,20260702,3.86,3.9,3.81,3.85,3.88,-0.03,-0.7732,1087576.49,418141.56969
003816.SZ,20260701,3.91,3.94,3.87,3.88,3.91,-0.03,-0.7673,851704.08,331708.26912
003816.SZ,20260630,4.0,4.01,3.87,3.91,3.99,-0.08,-2.005,1210366.84,473700.20877
003816.SZ,20260629,3.95,4.03,3.89,3.99,3.94,0.05,1.269,1122004.51,445480.90875
003816.SZ,20260626,3.98,4.03,3.92,3.94,3.96,-0.02,-0.5051,950735.88,376928.68306
003816.SZ,20260625,3.98,4.02,3.94,3.96,3.99,-0.03,-0.7519,889340.88,353253.6586
003816.SZ,20260624,4.06,4.06,3.96,3.99,4.07,-0.08,-1.9656,902744.44,360941.32746
003816.SZ,20260623,4.09,4.19,4.05,4.07,4.1,-0.03,-0.7317,965422.22,396738.67035
003816.SZ,20260622,4.07,4.11,4.01,4.1,4.08,0.02,0.4902,929121.49,377278.95996
003816.SZ,20260618,4.18,4.22,4.06,4.08,4.19,-0.11,-2.6253,1408846.26,580689.55718
003816.SZ,20260617,4.26,4.28,4.18,4.19,4.26,-0.07,-1.6432,1080888.68,454153.9275
003816.SZ,20260616,4.42,4.51,4.24,4.26,4.42,-0.16,-3.6199,1306984.23,568025.94096
003816.SZ,20260615,4.35,4.44,4.34,4.42,4.37,0.05,1.1442,1216662.16,534756.34648
003816.SZ,20260612,4.24,4.42,4.21,4.37,4.24,0.13,3.066,1687736.25,734026.49352
003816.SZ,20260611,4.26,4.28,4.17,4.24,4.26,-0.02,-0.4695,893313.27,376912.67935
003816.SZ,20260610,4.25,4.29,4.22,4.26,4.25,0.01,0.2353,868962.12,369543.82848
003816.SZ,20260609,4.27,4.28,4.19,4.25,4.27,-0.02,-0.4684,1080491.17,458700.99828
003816.SZ,20260608,4.3,4.34,4.23,4.27,4.33,-0.06,-1.3857,1189316.03,509549.218
003816.SZ,20260605,4.5,4.54,4.32,4.33,4.51,-0.18,-3.9911,1471720.23,649351.258
003816.SZ,20260604,4.59,4.61,4.49,4.51,4.61,-0.1,-2.1692,1024915.97,465719.969
003816.SZ,20260603,4.63,4.64,4.48,4.61,4.66,-0.05,-1.073,1563295.57,711838.983
003816.SZ,20260602,4.66,4.75,4.63,4.66,4.69,-0.03,-0.6397,1172177.99,547567.795
003816.SZ,20260601,4.6,4.7,4.52,4.69,4.58,0.11,2.4017,1624219.69,753095.897
003816.SZ,20260529,4.49,4.64,4.46,4.58,4.5,0.08,1.7778,1524860.0,698481.812
003816.SZ,20260528,4.5,4.59,4.46,4.5,4.5,0.0,0.0,982388.09,443220.076
003816.SZ,20260527,4.61,4.61,4.47,4.5,4.61,-0.11,-2.3861,1056031.53,477189.596
