ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002466.SZ,20260907,44.8,45.51,44.43,45.26,45.35,-0.09,-0.1985,247234.77,1115796.00141
002466.SZ,20260904,46.8,47.16,45.01,45.35,46.92,-1.57,-3.3461,442608.15,2045083.04441
002466.SZ,20260903,47.7,47.98,46.83,46.92,47.08,-0.16,-0.3398,341280.86,1619901.86135
002466.SZ,20260902,48.3,48.3,46.85,47.08,49.22,-2.14,-4.3478,442570.72,2096391.10286
002466.SZ,20260901,50.79,50.8,49.18,49.22,49.9,-0.68,-1.3627,484757.56,2416189.73738
002466.SZ,20260831,50.2,50.73,48.81,49.9,50.1,-0.2,-0.3992,581682.83,2889782.66685
002466.SZ,20260828,50.27,50.98,48.81,50.1,48.23,1.87,3.8773,900295.51,4491186.57813
002466.SZ,20260827,47.55,48.25,46.89,48.23,47.56,0.67,1.4087,339306.99,1616129.89663
002466.SZ,20260826,46.55,48.42,46.37,47.56,47.01,0.55,1.17,418645.3,1994114.74866
002466.SZ,20260825,49.1,49.1,46.6,47.01,49.1,-2.09,-4.2566,549762.1,2612593.44476
002466.SZ,20260824,49.19,50.88,48.6,49.1,48.38,0.72,1.4882,759349.86,3782336.41662
002466.SZ,20260821,45.9,48.93,45.8,48.38,46.03,2.35,5.1054,660993.07,3165705.20018
002466.SZ,20260820,46.75,46.97,45.87,46.03,46.13,-0.1,-0.2168,259003.97,1201185.68277
002466.SZ,20260819,47.05,47.68,46.04,46.13,47.93,-1.8,-3.7555,357657.04,1673056.42583
002466.SZ,20260818,48.94,49.16,47.61,47.93,48.82,-0.89,-1.823,381938.4,1842360.80668
002466.SZ,20260817,48.96,49.11,48.11,48.82,48.73,0.09,0.1847,385218.13,1870260.16401
002466.SZ,20260814,48.11,49.11,47.92,48.73,47.76,0.97,2.031,493232.25,2392655.02392
002466.SZ,20260813,48.23,48.65,47.51,47.76,48.53,-0.77,-1.5866,476978.7,2289349.34272
002466.SZ,20260812,48.35,49.8,48.22,48.53,48.09,0.44,0.915,478861.18,2340730.27696
002466.SZ,20260811,48.61,49.15,48.03,48.09,48.91,-0.82,-1.6765,404477.55,1960844.73043
002466.SZ,20260810,48.5,49.79,48.2,48.91,47.87,1.04,2.1726,642578.67,3145678.96644
002466.SZ,20260807,47.69,48.15,46.53,47.87,47.18,0.69,1.4625,525811.98,2507074.46239
002466.SZ,20260806,47.49,47.9,46.5,47.18,47.77,-0.59,-1.2351,460445.68,2174555.82641
002466.SZ,20260805,46.96,47.77,46.62,47.77,46.8,0.97,2.0726,494795.48,2345779.63163
002466.SZ,20260804,45.75,46.98,45.3,46.8,45.75,1.05,2.2951,383452.65,1787559.74744
002466.SZ,20260803,44.53,46.18,43.8,45.75,45.35,0.4,0.882,386214.18,1749685.01984
002466.SZ,20260731,45.57,46.53,45.21,45.35,45.46,-0.11,-0.242,470146.13,2150335.39027
002466.SZ,20260730,45.7,46.27,44.95,45.46,46.08,-0.62,-1.3455,425589.03,1946504.96286
002466.SZ,20260729,44.44,46.93,43.13,46.08,44.44,1.64,3.6904,628279.46,2847612.14343
002466.SZ,20260728,44.5,45.85,44.09,44.44,45.21,-0.77,-1.7032,365196.24,1634182.02608
002466.SZ,20260727,44.65,45.4,43.9,45.21,43.88,1.33,3.031,439603.92,1970655.36618
002466.SZ,20260724,45.01,45.9,43.88,43.88,46.38,-2.5,-5.3903,549850.27,2460788.74337
002466.SZ,20260723,44.49,46.99,44.08,46.38,43.92,2.46,5.6011,804115.98,3680961.14916
002466.SZ,20260722,42.83,44.78,42.6,43.92,43.69,0.23,0.5264,653925.59,2860087.07068
002466.SZ,20260721,40.99,43.78,40.44,43.69,42.29,1.4,3.3105,752714.23,3195881.24978
002466.SZ,20260720,46.01,46.13,42.29,42.29,46.99,-4.7,-10.0021,761515.89,3297376.19837
002466.SZ,20260717,48.45,50.22,46.99,46.99,49.34,-2.35,-4.7629,672134.22,3267734.34776
002466.SZ,20260716,46.45,50.98,45.15,49.34,47.43,1.91,4.027,848783.54,4062504.10494
002466.SZ,20260715,47.94,49.1,47.02,47.43,47.35,0.08,0.169,754791.74,3627171.20252
002466.SZ,20260714,45.88,47.37,44.75,47.35,45.61,1.74,3.815,525482.78,2424628.76623
002466.SZ,20260713,47.24,47.5,44.92,45.61,47.8,-2.19,-4.5816,599038.14,2755366.0638
