ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300442.SZ,20260605,81.0,81.0,77.94,78.17,81.78,-3.61,-4.4143,334808.99,2659304.021
300442.SZ,20260604,79.7,82.4,79.1,81.78,81.37,0.41,0.5039,303612.01,2466679.366
300442.SZ,20260603,79.1,82.5,78.55,81.37,80.23,1.14,1.4209,422876.94,3437098.903
300442.SZ,20260602,79.61,81.36,75.77,80.23,82.19,-1.96,-2.3847,548839.35,4304198.572
300442.SZ,20260601,83.0,85.1,82.08,82.19,83.87,-1.68,-2.0031,303440.26,2541774.778
300442.SZ,20260529,85.2,86.99,81.77,83.87,86.47,-2.6,-3.0068,433701.51,3625180.391
300442.SZ,20260528,88.04,88.66,84.51,86.47,84.47,2.0,2.3677,401769.34,3472920.572
300442.SZ,20260527,87.81,88.56,84.0,84.47,89.01,-4.54,-5.1006,547403.61,4700367.389
300442.SZ,20260526,93.33,93.33,88.87,89.01,94.58,-5.57,-5.8892,582725.62,5254457.713
300442.SZ,20260525,93.39,94.84,91.2,94.58,93.35,1.23,1.3176,582514.73,5406577.05
300442.SZ,20260522,92.9,93.8,90.51,93.35,91.58,1.77,1.9327,503749.53,4655883.526
300442.SZ,20260521,97.4,98.28,90.9,91.58,95.85,-4.27,-4.4549,682231.71,6482202.167
300442.SZ,20260520,97.0,99.0,94.62,95.85,98.33,-2.48,-2.5221,559373.91,5395531.144
300442.SZ,20260519,100.9,100.98,95.7,98.33,99.39,-1.06,-1.0665,662231.46,6473763.083
300442.SZ,20260518,103.89,105.18,98.26,99.39,102.46,-3.07,-2.9963,864738.02,8729710.174
300442.SZ,20260515,102.07,110.98,100.62,102.46,99.67,2.79,2.7992,1259479.55,13359593.136
300442.SZ,20260514,103.43,104.48,97.81,99.67,101.62,-1.95,-1.9189,859061.5,8625447.075
300442.SZ,20260513,90.9,105.0,90.01,101.62,91.38,10.24,11.206,1127112.25,11020586.151
300442.SZ,20260512,96.68,97.2,91.07,91.38,97.91,-6.53,-6.6694,798838.55,7457351.29
300442.SZ,20260511,102.98,103.0,96.0,97.91,98.08,-0.17,-0.1733,752454.36,7411262.008
