ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300124.SZ,20260605,74.48,77.63,72.14,75.08,74.15,0.93,1.2542,531795.28,3978154.954
300124.SZ,20260604,75.6,77.46,74.03,74.15,75.36,-1.21,-1.6056,368881.11,2788643.885
300124.SZ,20260603,76.24,77.83,75.3,75.86,76.47,-0.61,-0.7977,420151.49,3214641.825
300124.SZ,20260602,74.96,77.74,74.88,76.47,74.5,1.97,2.6443,364503.62,2788552.324
300124.SZ,20260601,74.0,76.44,73.0,74.5,73.96,0.54,0.7301,447636.55,3353312.783
300124.SZ,20260529,77.15,78.25,73.4,73.96,76.95,-2.99,-3.8856,408772.85,3075655.754
300124.SZ,20260528,78.0,78.1,75.28,76.95,78.1,-1.15,-1.4725,416910.3,3189689.253
300124.SZ,20260527,79.85,80.43,77.79,78.1,80.88,-2.78,-3.4372,508292.18,4018721.157
300124.SZ,20260526,79.35,84.05,79.22,80.88,78.83,2.05,2.6005,710026.96,5800216.282
300124.SZ,20260525,79.4,79.86,76.9,78.83,78.99,-0.16,-0.2026,428186.63,3361624.217
300124.SZ,20260522,77.87,79.36,76.3,78.99,77.77,1.22,1.5687,494642.79,3871943.451
300124.SZ,20260521,77.0,80.75,77.0,77.77,76.76,1.01,1.3158,667756.3,5285435.685
300124.SZ,20260520,77.16,77.58,75.69,76.76,77.8,-1.04,-1.3368,324445.28,2486425.9
300124.SZ,20260519,77.6,77.88,75.9,77.8,77.36,0.44,0.5688,354100.68,2733799.972
300124.SZ,20260518,77.42,79.3,76.62,77.36,77.32,0.04,0.0517,547055.18,4246901.536
300124.SZ,20260515,74.49,79.88,74.49,77.32,74.42,2.9,3.8968,719096.09,5585106.677
300124.SZ,20260514,76.46,76.55,74.4,74.42,76.46,-2.04,-2.6681,291107.76,2194065.358
300124.SZ,20260513,75.37,76.77,73.78,76.46,75.45,1.01,1.3386,510121.49,3824393.137
300124.SZ,20260512,77.48,78.08,75.25,75.45,77.49,-2.04,-2.6326,445456.55,3385422.164
300124.SZ,20260511,75.5,78.24,75.2,77.49,75.0,2.49,3.32,628509.59,4857420.948
300124.SZ,20260508,74.67,76.21,74.53,75.0,75.55,-0.55,-0.728,510290.83,3836723.948
300124.SZ,20260507,71.9,76.19,71.77,75.55,71.07,4.48,6.3036,867602.87,6499895.136
300124.SZ,20260506,69.98,71.55,69.01,71.07,68.6,2.47,3.6006,552991.19,3915095.099
300124.SZ,20260430,67.67,70.41,67.42,68.6,67.59,1.01,1.4943,557797.43,3846940.895
300124.SZ,20260429,61.99,67.67,61.8,67.59,61.36,6.23,10.1532,892550.41,5844835.678
300124.SZ,20260428,64.0,64.0,60.13,61.36,65.74,-4.38,-6.6626,675496.4,4143372.813
300124.SZ,20260427,64.11,66.55,64.02,65.74,64.75,0.99,1.529,372452.32,2447230.438
300124.SZ,20260424,65.02,65.29,63.63,64.75,65.34,-0.59,-0.903,345264.35,2218960.594
300124.SZ,20260423,67.0,67.19,65.28,65.34,66.91,-1.57,-2.3464,305366.83,2014868.117
300124.SZ,20260422,65.86,67.12,65.32,66.91,66.04,0.87,1.3174,280311.76,1863570.827
300124.SZ,20260421,66.66,66.94,65.1,66.04,66.52,-0.48,-0.7216,291632.26,1916895.326
300124.SZ,20260420,66.0,66.97,65.61,66.52,65.66,0.86,1.3098,332160.49,2206315.506
300124.SZ,20260417,66.71,66.72,65.51,65.66,66.84,-1.18,-1.7654,389907.39,2568352.087
300124.SZ,20260416,68.33,68.68,66.66,66.84,67.9,-1.06,-1.5611,410579.55,2760707.6
300124.SZ,20260415,69.59,69.9,67.8,67.9,69.11,-1.21,-1.7508,241456.25,1662819.074
300124.SZ,20260414,68.13,69.47,68.11,69.11,67.6,1.51,2.2337,273240.25,1884004.042
300124.SZ,20260413,67.55,68.08,66.78,67.6,68.11,-0.51,-0.7488,212456.92,1432231.313
300124.SZ,20260410,66.72,68.59,66.72,68.11,66.04,2.07,3.1345,333760.92,2265413.563
300124.SZ,20260409,66.77,66.88,65.87,66.04,67.45,-1.41,-2.0904,201658.15,1336566.298
