ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300418.SZ,20260605,40.51,41.57,39.62,40.5,40.48,0.02,0.0494,480561.91,1946160.374
300418.SZ,20260604,40.96,40.99,40.1,40.48,41.8,-1.32,-3.1579,437742.62,1773479.873
300418.SZ,20260603,41.53,42.88,41.3,41.8,42.3,-0.5,-1.182,466465.34,1964029.238
300418.SZ,20260602,45.0,45.0,41.66,42.3,44.99,-2.69,-5.9791,655352.59,2788682.024
300418.SZ,20260601,44.2,46.3,43.9,44.99,43.92,1.07,2.4362,593842.73,2691632.132
300418.SZ,20260529,44.57,46.22,43.79,43.92,44.29,-0.37,-0.8354,655208.53,2940869.874
300418.SZ,20260528,43.86,45.0,42.4,44.29,45.8,-1.51,-3.2969,784050.89,3400497.048
300418.SZ,20260527,48.0,48.9,45.5,45.8,46.45,-0.65,-1.3994,761623.05,3602829.43
300418.SZ,20260526,47.67,47.88,45.55,46.45,48.15,-1.7,-3.5306,608633.65,2833682.094
300418.SZ,20260525,46.89,48.46,46.83,48.15,46.19,1.96,4.2433,524824.65,2495978.708
300418.SZ,20260522,46.6,46.95,45.5,46.19,46.35,-0.16,-0.3452,374941.25,1726407.957
300418.SZ,20260521,48.2,49.18,46.25,46.35,47.75,-1.4,-2.9319,489199.56,2342005.827
300418.SZ,20260520,49.02,49.44,47.3,47.75,49.92,-2.17,-4.347,544855.92,2617843.021
300418.SZ,20260519,48.96,50.3,48.32,49.92,48.95,0.97,1.9816,482925.93,2392215.769
300418.SZ,20260518,48.85,49.86,48.38,48.95,49.21,-0.26,-0.5283,433031.41,2127051.444
300418.SZ,20260515,49.11,51.15,48.9,49.21,49.03,0.18,0.3671,646072.26,3213839.687
300418.SZ,20260514,54.27,54.66,48.94,49.03,53.43,-4.4,-8.2351,833236.04,4238935.622
300418.SZ,20260513,52.12,53.6,50.95,53.43,52.63,0.8,1.52,559451.74,2925936.443
300418.SZ,20260512,54.0,54.15,52.15,52.63,54.13,-1.5,-2.7711,475469.86,2513798.808
300418.SZ,20260511,54.0,54.93,53.04,54.13,53.83,0.3,0.5573,560116.16,3022454.969
300418.SZ,20260508,55.63,55.67,53.65,53.83,54.87,-1.04,-1.8954,706634.88,3852742.311
300418.SZ,20260507,52.34,55.18,51.8,54.87,52.07,2.8,5.3774,822397.68,4425432.532
300418.SZ,20260506,49.85,53.4,49.85,52.07,48.86,3.21,6.5698,734577.14,3820342.912
300418.SZ,20260430,50.21,50.49,48.7,48.86,50.18,-1.32,-2.6305,407449.43,2003763.071
300418.SZ,20260429,49.57,50.69,49.57,50.18,49.6,0.58,1.1694,377599.49,1898406.671
300418.SZ,20260428,50.99,51.11,49.33,49.6,51.17,-1.57,-3.0682,378685.77,1898417.739
300418.SZ,20260427,50.9,52.12,49.65,51.17,50.9,0.27,0.5305,466749.17,2380670.375
300418.SZ,20260424,52.19,52.19,49.93,50.9,52.36,-1.46,-2.7884,493944.62,2508588.835
300418.SZ,20260423,53.55,54.4,51.5,52.36,53.63,-1.27,-2.3681,526326.58,2772728.614
300418.SZ,20260422,53.86,54.25,52.64,53.63,54.28,-0.65,-1.1975,674042.49,3591937.829
300418.SZ,20260421,56.02,57.58,54.08,54.28,54.56,-0.28,-0.5132,889741.05,4946393.464
300418.SZ,20260420,52.51,55.25,52.36,54.56,52.62,1.94,3.6868,692230.18,3758006.128
300418.SZ,20260417,51.45,53.15,51.33,52.62,52.02,0.6,1.1534,488342.23,2559841.764
300418.SZ,20260416,50.3,53.31,50.25,52.02,49.79,2.23,4.4788,778694.2,4046595.119
300418.SZ,20260415,51.34,51.35,49.53,49.79,50.85,-1.06,-2.0846,439266.6,2218824.983
300418.SZ,20260414,50.58,51.15,50.1,50.85,49.75,1.1,2.2111,485112.96,2455734.67
300418.SZ,20260413,49.4,50.55,49.25,49.75,50.05,-0.3,-0.5994,330269.8,1646844.067
300418.SZ,20260410,50.92,51.26,50.05,50.05,50.46,-0.41,-0.8125,468889.53,2372615.768
300418.SZ,20260409,50.85,51.5,50.32,50.46,52.4,-1.94,-3.7023,512919.02,2601507.093
300418.SZ,20260408,49.0,52.41,48.92,52.4,47.22,5.18,10.9699,900740.91,4600764.537
300418.SZ,20260407,46.5,48.24,46.2,47.22,46.42,0.8,1.7234,381740.0,1806246.156
300418.SZ,20260403,47.98,48.09,46.13,46.42,47.79,-1.37,-2.8667,378321.54,1773482.187
300418.SZ,20260402,50.51,50.66,47.47,47.79,51.2,-3.41,-6.6602,651848.46,3173233.756
300418.SZ,20260401,50.85,52.22,50.08,51.2,49.0,2.2,4.4898,604039.56,3089100.255
300418.SZ,20260331,50.03,51.25,48.99,49.0,49.9,-0.9,-1.8036,421101.08,2104381.719
300418.SZ,20260330,49.0,50.13,47.5,49.9,51.19,-1.29,-2.52,607754.61,2966404.916
300418.SZ,20260327,49.85,52.0,49.5,51.19,50.7,0.49,0.9665,484332.97,2458852.65
300418.SZ,20260326,50.5,52.83,50.2,50.7,50.88,-0.18,-0.3538,588239.29,3025847.549
300418.SZ,20260325,48.92,52.98,48.92,50.88,48.35,2.53,5.2327,715438.6,3651185.12
300418.SZ,20260324,50.76,50.85,46.89,48.35,49.93,-1.58,-3.1644,718399.57,3448031.353
300418.SZ,20260323,52.16,53.6,49.61,49.93,53.62,-3.69,-6.8818,784968.22,4036128.265
300418.SZ,20260320,53.55,56.13,53.2,53.62,54.88,-1.26,-2.2959,1061405.32,5813579.857
300418.SZ,20260319,48.71,56.66,48.37,54.88,50.14,4.74,9.4535,1411103.94,7521105.439
300418.SZ,20260318,49.45,50.35,48.66,50.14,48.6,1.54,3.1687,401396.61,1984488.952
300418.SZ,20260317,50.67,51.16,48.55,48.6,50.56,-1.96,-3.8766,402929.25,2003237.051
300418.SZ,20260316,50.0,50.84,49.28,50.56,50.51,0.05,0.099,367376.84,1837591.653
300418.SZ,20260313,53.0,53.33,50.0,50.51,53.05,-2.54,-4.7879,572396.0,2940399.705
300418.SZ,20260312,53.5,54.47,52.66,53.05,53.84,-0.79,-1.4673,442071.04,2359360.356
300418.SZ,20260311,55.4,55.8,53.81,53.84,56.14,-2.3,-4.0969,661319.04,3614118.519
300418.SZ,20260310,55.97,57.77,54.0,56.14,55.02,1.12,2.0356,910706.16,5117303.58
300418.SZ,20260309,52.39,55.75,52.04,55.02,53.21,1.81,3.4016,775403.77,4214878.549
300418.SZ,20260306,52.01,53.25,51.97,53.21,52.68,0.53,1.0061,420095.25,2212715.673
300418.SZ,20260305,54.08,54.55,52.1,52.68,52.21,0.47,0.9002,498952.74,2651550.792
300418.SZ,20260304,51.1,53.57,51.01,52.21,52.3,-0.09,-0.1721,527378.7,2776905.14
300418.SZ,20260303,57.11,57.62,52.08,52.3,58.09,-5.79,-9.9673,1067841.99,5792706.861
300418.SZ,20260302,60.11,61.49,57.06,58.09,61.1,-3.01,-4.9264,1031450.39,6080973.731
300418.SZ,20260227,57.6,62.39,57.28,61.1,57.06,4.04,7.0803,1319000.78,7872697.783
300418.SZ,20260226,58.02,58.42,56.2,57.06,58.6,-1.54,-2.628,755562.76,4319890.402
300418.SZ,20260225,62.0,62.3,57.83,58.6,63.0,-4.4,-6.9841,1316604.14,7811314.714
