ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600941.SH,20260605,98.11,98.48,97.0,97.33,97.96,-0.63,-0.6431,76090.22,743118.455
600941.SH,20260604,100.0,100.47,98.73,100.16,100.16,0.0,0.0,95989.49,957848.178
600941.SH,20260603,100.42,100.9,99.5,100.16,100.42,-0.26,-0.2589,82366.31,824452.841
600941.SH,20260602,98.9,100.49,98.38,100.42,98.9,1.52,1.5369,95446.57,955025.962
600941.SH,20260601,98.8,99.1,98.2,98.9,99.1,-0.2,-0.2018,75801.79,748444.936
600941.SH,20260529,98.18,99.48,97.99,99.1,98.18,0.92,0.9371,77688.75,768636.737
600941.SH,20260528,97.55,98.35,96.8,98.18,97.58,0.6,0.6149,88387.12,863048.041
600941.SH,20260527,97.06,97.8,96.36,97.58,97.19,0.39,0.4013,77410.8,751504.72
600941.SH,20260526,96.51,97.48,96.33,97.19,96.62,0.57,0.5899,77707.66,753626.266
600941.SH,20260525,96.11,96.8,95.65,96.62,95.98,0.64,0.6668,81888.63,787307.457
600941.SH,20260522,96.7,96.89,95.79,95.98,96.75,-0.77,-0.7959,88311.92,848861.008
600941.SH,20260521,99.03,99.05,96.51,96.75,99.16,-2.41,-2.4304,140862.96,1375658.849
600941.SH,20260520,100.0,100.18,98.57,99.16,101.0,-1.84,-1.8218,118850.49,1179228.891
600941.SH,20260519,99.8,103.36,99.52,101.0,100.35,0.65,0.6477,219793.75,2228841.439
600941.SH,20260518,98.98,101.95,98.4,100.35,97.97,2.38,2.4293,243397.89,2433633.144
600941.SH,20260515,98.47,99.55,97.7,97.97,98.53,-0.56,-0.5684,155386.8,1534324.824
600941.SH,20260514,97.89,98.95,97.51,98.53,97.89,0.64,0.6538,138947.33,1367223.079
600941.SH,20260513,97.18,98.03,97.01,97.89,97.37,0.52,0.534,95306.9,931183.261
600941.SH,20260512,97.5,98.2,97.12,97.37,97.68,-0.31,-0.3174,90009.82,879103.481
600941.SH,20260511,96.69,97.88,95.82,97.68,96.68,1.0,1.0343,124149.9,1205624.929
600941.SH,20260508,96.02,97.25,95.72,96.68,96.02,0.66,0.6874,93394.12,901039.87
600941.SH,20260507,96.39,96.55,95.73,96.02,96.79,-0.77,-0.7955,91289.58,876722.16
600941.SH,20260506,96.61,96.8,95.2,96.79,96.63,0.16,0.1656,103839.32,996024.002
600941.SH,20260430,96.3,97.11,96.3,96.63,96.55,0.08,0.0829,74410.02,720223.155
600941.SH,20260429,96.0,96.56,95.9,96.55,96.03,0.52,0.5415,71248.05,686599.573
600941.SH,20260428,95.31,96.14,95.1,96.03,95.5,0.53,0.555,74313.05,710812.12
600941.SH,20260427,95.88,95.88,95.12,95.5,95.44,0.06,0.0629,66439.75,634298.357
600941.SH,20260424,95.8,95.99,95.2,95.44,95.85,-0.41,-0.4278,64327.98,614527.246
600941.SH,20260423,95.83,96.62,95.68,95.85,95.82,0.03,0.0313,85903.56,825852.118
600941.SH,20260422,96.1,96.9,95.52,95.82,96.66,-0.84,-0.869,96666.66,928870.864
600941.SH,20260421,93.96,96.74,93.96,96.66,93.3,3.36,3.6013,231608.84,2214549.782
600941.SH,20260420,93.31,93.38,93.2,93.3,93.47,-0.17,-0.1819,53267.28,496905.152
600941.SH,20260417,93.66,93.66,93.31,93.47,93.66,-0.19,-0.2029,60394.33,564473.102
600941.SH,20260416,93.69,93.97,93.58,93.66,93.71,-0.05,-0.0534,58207.71,545653.093
600941.SH,20260415,93.5,93.88,93.41,93.71,93.55,0.16,0.171,77424.25,725061.383
