ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
688825.SH,20260907,56.51,58.97,56.5,58.47,54.8,3.67,6.6971,3538398.2,20492700.668
688825.SH,20260904,56.01,56.65,54.45,54.8,55.55,-0.75,-1.3501,1996464.96,11124540.991
688825.SH,20260903,55.0,56.05,54.37,55.55,54.32,1.23,2.2644,2023924.99,11162534.383
688825.SH,20260902,55.55,55.88,54.0,54.32,56.5,-2.18,-3.8584,2439496.72,13357687.463
688825.SH,20260901,58.5,58.88,56.06,56.5,58.01,-1.51,-2.603,2315925.25,13181989.178
688825.SH,20260831,58.8,59.9,57.01,58.01,58.6,-0.59,-1.0068,3576534.32,20934657.506
688825.SH,20260828,58.5,59.8,58.09,58.6,59.12,-0.52,-0.8796,2262167.08,13290594.174
688825.SH,20260827,56.65,59.3,56.2,59.12,56.1,3.02,5.3832,3246245.45,18839416.914
688825.SH,20260826,56.6,56.97,55.51,56.1,56.5,-0.4,-0.708,2012841.45,11335118.435
688825.SH,20260825,55.35,57.19,54.91,56.5,56.6,-0.1,-0.1767,2368429.98,13316746.353
688825.SH,20260824,57.6,58.88,55.29,56.6,58.0,-1.4,-2.4138,2937319.46,16698039.571
688825.SH,20260821,57.21,59.56,57.21,58.0,57.57,0.43,0.7469,2758478.45,16107953.634
688825.SH,20260820,57.58,58.43,56.05,57.57,57.55,0.02,0.0348,2964183.34,16965735.081
688825.SH,20260819,57.1,58.34,55.7,57.55,59.19,-1.64,-2.7707,4606385.73,26268310.255
688825.SH,20260818,61.15,61.3,58.23,59.19,61.8,-2.61,-4.2233,4265048.77,25460048.436
688825.SH,20260817,55.6,61.8,55.5,61.8,55.18,6.62,11.9971,5661367.54,33518442.992
688825.SH,20260814,54.49,55.38,54.2,55.18,52.88,2.3,4.3495,3622356.7,19861920.21
688825.SH,20260813,54.8,55.92,52.73,52.88,53.52,-0.64,-1.1958,4653776.8,25386081.354
688825.SH,20260812,50.82,54.4,50.81,53.52,50.4,3.12,6.1905,5141021.35,27155743.878
688825.SH,20260811,50.81,51.3,50.05,50.4,51.3,-0.9,-1.7544,2840951.05,14398885.241
688825.SH,20260810,52.47,52.59,49.77,51.3,52.48,-1.18,-2.2485,5033976.78,25674383.815
688825.SH,20260807,51.01,53.15,50.06,52.48,51.96,0.52,1.0008,5155129.07,26701714.925
688825.SH,20260806,52.96,53.23,51.13,51.96,54.3,-2.34,-4.3094,5605748.59,29151895.973
688825.SH,20260805,54.6,56.06,53.01,54.3,55.0,-0.7,-1.2727,5745330.44,31379390.275
688825.SH,20260804,55.0,56.16,53.02,55.0,54.99,0.01,0.0182,5082055.71,27763260.695
688825.SH,20260803,52.51,55.98,50.73,54.99,53.97,1.02,1.8899,5579253.65,29988994.356
688825.SH,20260731,58.2,60.6,52.88,53.97,52.87,1.1,2.0806,8774496.11,50337164.971
688825.SH,20260730,52.2,54.66,49.25,52.87,52.95,-0.08,-0.1511,8608391.99,44705534.769
688825.SH,20260729,46.5,53.99,46.26,52.95,47.0,5.95,12.6596,9023135.4,44813978.823
688825.SH,20260728,45.22,49.74,45.21,47.0,49.0,-2.0,-4.0816,9304778.47,44428299.971
688825.SH,20260727,49.5,55.03,38.11,49.0,8.66,40.34,465.8199,29901291.63,141186633.032
