ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
688041.SH,20260605,280.0,283.62,272.92,274.06,285.79,-11.73,-4.1044,332207.27,9207397.358
688041.SH,20260604,283.0,289.55,280.08,285.79,285.94,-0.15,-0.0525,251782.91,7176306.749
688041.SH,20260603,283.0,298.0,281.39,285.94,283.49,2.45,0.8642,374176.71,10828987.41
688041.SH,20260602,278.99,288.8,274.06,283.49,275.36,8.13,2.9525,282596.6,7964212.796
688041.SH,20260601,299.77,300.19,275.0,275.36,293.9,-18.54,-6.3083,401188.26,11530629.182
688041.SH,20260529,319.8,322.56,290.89,293.9,314.36,-20.46,-6.5085,426873.44,12928211.888
688041.SH,20260528,311.13,318.98,306.11,314.36,316.79,-2.43,-0.7671,364210.95,11411907.842
688041.SH,20260527,343.0,343.0,316.66,316.79,341.16,-24.37,-7.1433,465666.11,15269586.589
688041.SH,20260526,323.0,345.0,316.1,341.16,329.68,11.48,3.4822,531518.79,17458131.891
688041.SH,20260525,312.4,330.88,302.18,329.68,312.4,17.28,5.5314,516933.48,16619759.151
688041.SH,20260522,311.1,315.34,301.18,312.4,307.0,5.4,1.759,370606.14,11429364.522
688041.SH,20260521,333.3,339.9,306.0,307.0,316.74,-9.74,-3.0751,515926.9,16768802.601
688041.SH,20260520,307.0,324.57,306.72,316.74,312.02,4.72,1.5127,422754.63,13405008.924
688041.SH,20260519,303.48,312.04,291.58,312.02,303.63,8.39,2.7632,431283.78,12990095.467
688041.SH,20260518,303.0,314.5,300.0,303.63,303.01,0.62,0.2046,354745.94,10896003.703
688041.SH,20260515,320.0,325.0,300.18,303.01,325.2,-22.19,-6.8235,576722.87,17821467.459
688041.SH,20260514,348.38,353.68,325.0,325.2,348.19,-22.99,-6.6027,422915.62,14135917.213
688041.SH,20260513,335.0,350.33,328.28,348.19,349.19,-1.0,-0.2864,417583.75,14165499.097
688041.SH,20260512,343.0,358.8,338.45,349.19,349.18,0.01,0.0029,433436.65,15056988.193
688041.SH,20260511,340.5,350.0,332.97,349.18,323.28,25.9,8.0116,545023.92,18641743.959
688041.SH,20260508,333.88,338.56,320.01,323.28,341.6,-18.32,-5.363,499705.95,16242863.702
688041.SH,20260507,342.69,343.17,333.88,341.6,344.41,-2.81,-0.8159,481372.03,16305990.336
688041.SH,20260506,322.1,355.5,321.0,344.41,296.25,48.16,16.2565,616090.3,21239944.849
688041.SH,20260430,284.9,302.68,284.88,296.25,278.77,17.48,6.2704,489092.95,14390850.47
688041.SH,20260429,284.72,287.8,271.06,278.77,289.0,-10.23,-3.5398,356133.96,9888551.467
688041.SH,20260428,290.0,300.02,286.0,289.0,296.27,-7.27,-2.4538,318007.89,9314166.158
688041.SH,20260427,300.0,305.0,293.3,296.27,285.0,11.27,3.9544,463427.25,13849159.127
688041.SH,20260424,275.63,293.3,271.06,285.0,263.4,21.6,8.2005,541251.14,15260717.932
688041.SH,20260423,268.2,274.26,259.3,263.4,259.2,4.2,1.6204,361030.55,9614878.502
688041.SH,20260422,251.02,260.23,251.0,259.2,252.55,6.65,2.6331,239766.66,6170071.421
688041.SH,20260421,260.0,260.03,250.3,252.55,261.78,-9.23,-3.5259,213874.7,5402379.36
688041.SH,20260420,262.0,271.55,260.59,261.78,260.0,1.78,0.6846,278573.71,7378600.881
688041.SH,20260417,258.0,268.5,257.1,260.0,253.0,7.0,2.7668,327514.87,8608354.934
688041.SH,20260416,252.5,255.0,248.0,253.0,252.0,1.0,0.3968,234218.44,5895926.736
688041.SH,20260415,251.89,261.3,248.19,252.0,248.78,3.22,1.2943,362923.09,9289275.62
688041.SH,20260414,251.01,252.86,245.03,248.78,245.25,3.53,1.4393,277276.05,6877119.7
688041.SH,20260413,240.0,256.72,240.0,245.25,231.82,13.43,5.7933,426639.07,10575347.298
688041.SH,20260410,230.49,238.51,230.49,231.82,227.0,4.82,2.1233,294606.96,6873225.597
688041.SH,20260409,225.0,230.36,223.66,227.0,228.5,-1.5,-0.6565,196361.22,4465997.006
688041.SH,20260408,226.1,231.9,223.05,228.5,217.54,10.96,5.0382,309164.79,7028984.605
688041.SH,20260407,214.0,223.85,211.0,217.54,213.77,3.77,1.7636,198711.09,4349341.995
688041.SH,20260403,214.07,218.17,213.22,213.77,213.0,0.77,0.3615,117088.99,2521949.075
688041.SH,20260402,219.0,219.24,211.3,213.0,220.31,-7.31,-3.3181,130062.28,2788889.515
688041.SH,20260401,217.1,221.8,215.0,220.31,210.26,10.05,4.7798,196837.34,4310420.75
688041.SH,20260331,214.56,218.04,210.01,210.26,215.73,-5.47,-2.5356,144812.94,3088342.953
688041.SH,20260330,218.6,218.88,213.07,215.73,220.95,-5.22,-2.3625,146124.25,3148183.979
688041.SH,20260327,214.6,223.89,210.3,220.95,218.7,2.25,1.0288,183993.33,4015543.479
688041.SH,20260326,223.33,228.0,218.0,218.7,217.4,1.3,0.598,224300.34,5007330.79
688041.SH,20260325,214.45,221.53,212.55,217.4,213.27,4.13,1.9365,212937.32,4632517.003
688041.SH,20260324,210.69,213.98,202.98,213.27,207.04,6.23,3.0091,220990.83,4620494.441
688041.SH,20260323,212.99,214.98,206.08,207.04,216.42,-9.38,-4.3342,211275.0,4434647.571
688041.SH,20260320,224.5,225.5,216.0,216.42,222.63,-6.21,-2.7894,202275.63,4431220.373
688041.SH,20260319,227.0,227.8,221.0,222.63,231.4,-8.77,-3.79,173638.54,3890788.549
688041.SH,20260318,228.45,232.5,224.1,231.4,227.09,4.31,1.8979,149263.49,3410110.394
688041.SH,20260317,235.98,236.1,227.09,227.09,233.85,-6.76,-2.8907,135972.04,3135521.608
688041.SH,20260316,235.18,236.88,224.99,233.85,235.74,-1.89,-0.8017,222473.94,5110398.365
688041.SH,20260313,239.0,240.8,235.05,235.74,242.0,-6.26,-2.5868,136568.4,3237068.552
688041.SH,20260312,241.7,251.68,240.5,242.0,244.2,-2.2,-0.9009,172988.02,4222041.361
688041.SH,20260311,247.54,255.36,242.82,244.2,247.53,-3.33,-1.3453,192500.48,4796792.255
688041.SH,20260310,246.99,250.98,244.8,247.53,238.43,9.1,3.8166,216856.37,5364984.044
688041.SH,20260309,232.73,241.4,226.1,238.43,241.9,-3.47,-1.4345,227851.88,5283678.883
688041.SH,20260306,240.0,242.97,238.49,241.9,242.99,-1.09,-0.4486,145189.15,3488340.369
688041.SH,20260305,245.96,247.5,237.85,242.99,236.0,6.99,2.9619,214060.34,5197294.199
688041.SH,20260304,236.98,243.88,233.77,236.0,241.0,-5.0,-2.0747,184682.91,4391225.518
688041.SH,20260303,257.79,258.0,240.0,241.0,258.95,-17.95,-6.9318,319676.38,7857516.651
688041.SH,20260302,255.08,265.0,254.75,258.95,261.1,-2.15,-0.8234,268844.41,6996210.443
688041.SH,20260227,247.0,269.88,242.63,261.1,252.7,8.4,3.3241,392677.23,10061862.538
688041.SH,20260226,251.41,257.98,244.47,252.7,246.48,6.22,2.5235,273178.52,6853226.143
688041.SH,20260225,250.0,252.33,245.18,246.48,248.14,-1.66,-0.669,159895.49,3965797.052
688041.SH,20260224,266.83,268.0,247.77,248.14,259.06,-10.92,-4.2152,213866.62,5396322.581
688041.SH,20260213,260.0,265.69,258.02,259.06,262.34,-3.28,-1.2503,153207.81,4005122.305
688041.SH,20260212,260.0,264.99,257.01,262.34,255.0,7.34,2.8784,183947.69,4811394.57
688041.SH,20260211,255.0,258.33,251.37,255.0,259.0,-4.0,-1.5444,131843.35,3361572.076
688041.SH,20260210,254.87,269.5,254.0,259.0,250.11,8.89,3.5544,282034.49,7437318.552
688041.SH,20260209,251.0,253.33,244.51,250.11,242.68,7.43,3.0616,192708.27,4798522.171
688041.SH,20260206,235.8,247.54,232.58,242.68,238.17,4.51,1.8936,203627.93,4902853.725
688041.SH,20260205,238.84,242.81,236.82,238.17,244.0,-5.83,-2.3893,158729.81,3797184.765
688041.SH,20260204,248.24,248.7,240.52,244.0,251.5,-7.5,-2.9821,167345.75,4077204.476
688041.SH,20260203,257.2,258.0,243.98,251.5,252.3,-0.8,-0.3171,261089.36,6519329.532
688041.SH,20260202,260.0,268.34,251.92,252.3,264.44,-12.14,-4.5908,225797.43,5824944.331
688041.SH,20260130,261.29,269.14,256.39,264.44,261.29,3.15,1.2056,226263.25,5968688.462
688041.SH,20260129,268.3,272.8,260.51,261.29,268.22,-6.93,-2.5837,228311.04,6071189.834
688041.SH,20260128,276.31,278.0,260.5,268.31,270.75,-2.44,-0.9012,344970.23,9199132.085
688041.SH,20260127,274.37,279.22,268.01,270.75,273.0,-2.25,-0.8242,283748.26,7744438.107
688041.SH,20260126,275.49,285.0,269.96,273.0,276.0,-3.0,-1.087,313657.19,8647104.289
688041.SH,20260123,276.0,284.95,270.2,276.0,288.5,-12.5,-4.3328,412512.21,11382464.12
688041.SH,20260122,302.0,308.56,285.0,288.5,288.11,0.39,0.1354,516984.5,15202145.907
688041.SH,20260121,263.49,298.0,263.49,288.11,254.21,33.9,13.3354,623665.7,17745949.209
688041.SH,20260120,261.0,273.8,253.5,254.21,255.95,-1.74,-0.6798,377613.87,9883346.581
688041.SH,20260119,246.0,262.09,245.24,255.95,244.33,11.62,4.7559,409005.45,10421154.438
688041.SH,20260116,252.7,256.6,242.0,244.33,250.0,-5.67,-2.268,301105.71,7404735.639
688041.SH,20260115,254.0,258.0,245.46,250.0,251.5,-1.5,-0.5964,264146.34,6603664.051
688041.SH,20260114,239.81,255.97,239.8,251.5,235.57,15.93,6.7623,456353.81,11428040.798
688041.SH,20260113,246.04,246.89,233.33,235.57,246.05,-10.48,-4.2593,259705.17,6210860.038
688041.SH,20260112,246.55,249.99,239.7,246.05,246.55,-0.5,-0.2028,270025.08,6633944.157
688041.SH,20260109,238.01,250.77,232.0,246.55,241.68,4.87,2.0151,346525.02,8400560.822
688041.SH,20260108,226.0,252.0,226.0,241.68,222.75,18.93,8.4983,519060.8,12659259.218
688041.SH,20260107,225.83,226.89,219.35,222.75,225.82,-3.07,-1.3595,241500.28,5354517.594
