ts_code,ann_date,end_date,q_sales_yoy,q_netprofit_yoy,q_ocf_to_sales,roe_dt
300060.SZ,20170829,20170630,7.8739,-11.8676,5.2319,2.656
000022.SZ,20170825,20170630,-0.4685,-5.3341,37.5189,5.8744
000699.SZ,20180901,20170630,,,,
300749.SZ,20170815,20170630,,,,1.7535
600087.SH,20170812,20170630,-45.2287,-48.0065,43.5017,6.1628
603583.SH,20171212,20170630,,,,17.2316
600852.SH,20170829,20170630,,,,
002720.SZ,20170824,20170630,,,,3.4985
601268.SH,20170829,20170630,-8.1773,103.7363,18.0742,0.7323
002943.SZ,20171020,20170630,,,,7.1709
000043.SZ,20170812,20170630,-10.9785,-139.9874,66.3636,-2.7427
603302.SH,20171204,20170630,,,,12.0141
300728.SZ,20171106,20170630,,,,5.9086
002938.SZ,20171110,20170630,,,,1.7128
002935.SZ,20171219,20170630,,,,4.4592
300674.SZ,20171220,20170630,,,,-2.4488
002932.SZ,20171229,20170630,,,,17.217
603486.SH,20171222,20170630,,,,15.85
603706.SH,20180119,20170630,,,,9.6055
300403.SZ,20170825,20170630,-3.9235,-1.9093,42.775,6.897
300752.SZ,20171206,20170630,,,,17.9088
601869.SH,20180827,20170630,,,13.9296,
601298.SH,20171013,20170630,,,,8.2863
601598.SH,20170831,20170630,,,,
603351.SH,20171124,20170630,,,,12.6977
002949.SZ,20171201,20170630,,,,5.2819
300758.SZ,20170801,20170630,,,,11.7024
300755.SZ,20171025,20170630,,,,12.3536
002950.SZ,20171124,20170630,,,,11.5066
603956.SH,20171229,20170630,,,,3.457
300778.SZ,20170929,20170630,,,,16.8362
300777.SZ,20170828,20170630,,,,8.4364
603267.SH,20180123,20170630,,,,10.774
603327.SH,20171229,20170630,,,,8.2631
300779.SZ,20171222,20170630,,,,12.1147
300775.SZ,20170824,20170630,,,,5.1388
002966.SZ,20180110,20170630,,,,5.3105
002948.SZ,20180109,20170630,,,,7.2225
002953.SZ,20171110,20170630,,,,8.4319
603697.SH,20171227,20170630,,,,17.0293
601162.SH,20171229,20170630,,,,2.2879
688010.SH,20171230,20170630,,,,
688029.SH,20171219,20170630,,,,17.5244
300783.SZ,20171031,20170630,,,,35.4194
300765.SZ,20171229,20170630,,,,17.2828
300594.SZ,20171201,20170630,,,,19.4077
688003.SH,20170830,20170630,,,,0.7006
