ts_code,ann_date,end_date,q_sales_yoy,q_netprofit_yoy,q_ocf_to_sales,roe_dt
000043.SZ,20191031,20190930,10.1438,-92.4052,13.2203,2.5506
600813.SH,20191101,20190930,26.3682,-189.1115,-0.0211,
300330.SZ,20191025,20190930,81.6794,101.1114,2.3233,-0.042
000686.SZ,20191029,20190930,13.7858,1143.7759,-65.6375,5.5736
300640.SZ,20191030,20190930,17.0726,28.9138,-5.8099,12.2629
600919.SH,20191030,20190930,27.6969,17.7064,-172.3163,9.2908
600806.SH,20191101,20190930,31.2773,123.0419,-32.3059,
002825.SZ,20191022,20190930,24.6613,-46.0157,14.1811,4.844
600625.SH,20191026,20190930,-41.8709,-134.7617,7.9489,
002972.SZ,20191209,20190930,39.1553,134.5389,-19.0192,16.404
688159.SH,20200106,20190930,,,-26.9489,5.6484
601998.SH,20191018,20190930,22.0792,12.3398,65.3167,8.9746
000001.SZ,20191022,20190930,19.393,16.0079,165.2424,8.9098
601066.SH,20191030,20190930,48.783,202.5211,-69.569,7.4093
601318.SH,20191025,20190930,17.3089,49.7089,58.7687,19.936
601628.SH,20191030,20190930,24.6616,483.372,34.2285,14.8791
601077.SH,20191028,20190930,3.7341,15.065,34.8101,10.6476
601319.SH,20191030,20190930,9.2305,148.8728,3.8237,10.7957
002687.SZ,20191029,20190930,8.4387,28.7388,14.5247,6.975
601788.SH,20191029,20190930,49.4078,216.3988,26.9944,5.001
601881.SH,20191029,20190930,131.2605,126.464,-14.2367,5.7096
601688.SH,20191030,20190930,54.381,80.4666,-178.5315,5.6442
600016.SH,20191031,20190930,11.5248,6.4208,-404.2254,9.9933
600958.SH,20191031,20190930,141.5959,182.4734,79.9277,3.1826
600036.SH,20191031,20190930,11.847,17.6936,1.8595,13.5073
601818.SH,20191031,20190930,17.0238,13.1131,-70.4507,8.9475
000166.SZ,20191031,20190930,80.3988,24.8181,-328.3615,6.2596
600837.SH,20191031,20190930,41.6792,233.912,30.3235,5.8431
601916.SH,20191125,20190930,32.9694,10.0399,158.9863,10.4807
601336.SH,20191031,20190930,6.9877,29.1645,24.7594,15.3771
601601.SH,20191031,20190930,6.7187,50.8855,26.9617,11.3055
601211.SH,20191031,20190930,21.9884,1.5191,-145.6439,4.7418
601375.SH,20191031,20190930,72.6166,610.5179,-159.2777,2.6696
600999.SH,20191030,20190930,45.0383,4.4051,-239.9553,5.8905
600030.SH,20191031,20190930,52.184,133.023,-267.3828,6.6839
601658.SH,20191209,20190930,7.2432,19.1725,-38.8327,10.7921
002948.SZ,20191030,20190930,23.0123,17.4619,-211.5243,6.8595
601988.SH,20191031,20190930,11.9541,3.044,-336.5566,9.1228
000776.SZ,20191030,20190930,44.8075,17.5427,147.2136,6.0064
688358.SH,20191113,20190930,,,9.89,28.0846
600015.SH,20191031,20190930,24.4267,4.9799,-181.0162,6.3663
600099.SH,20191026,20190930,14.0197,5491.0781,-2.83,0.116
002970.SZ,20191125,20190930,18.1136,-7.9225,10.954,19.9071
002945.SZ,20191028,20190930,-4.7217,71.251,55.4311,5.8879
601860.SH,20191023,20190930,21.7537,10.215,573.9777,8.6903
600094.SH,20191025,20190930,33.3217,188.954,65.7799,3.6979
002346.SZ,20191025,20190930,-43.3361,-60.7254,-150.6015,2.7913
002839.SZ,20191022,20190930,38.7532,12.1005,299.291,6.9166
300260.SZ,20191022,20190930,2.9637,56.6372,27.0122,6.1308
601108.SH,20191019,20190930,94.7292,197.5006,-24.1568,4.9171
