ts_code,ann_date,end_date,q_sales_yoy,q_netprofit_yoy,q_ocf_to_sales,roe_dt
000022.SZ,20180831,20180630,7.5384,22.8699,38.661,6.7316
600087.SH,20180807,20180630,-1.2735,63.3957,31.3646,5.1947
000043.SZ,20180823,20180630,-8.0165,191.0391,0.6239,2.8016
600659.SH,20180825,20180630,,,,-6.3885
600852.SH,20180830,20180630,,,,
300571.SZ,20180829,20180630,10.0695,119.1569,32.9901,28.1188
002167.SZ,20180824,20180630,-12.8791,-92.9855,55.6298,1.1986
300403.SZ,20180824,20180630,-4.2692,-27.844,24.9253,3.715
002147.SZ,20180828,20180630,36.682,1393.6184,29.6815,1.6243
601268.SH,20180804,20180630,111.4909,-48.5769,-0.3839,4.3555
001896.SZ,20180831,20180630,10.9809,-258.1206,11.3966,-5.1892
000585.SZ,20180830,20180630,-19.9179,-116.9115,-10.162,
000594.SZ,20190501,20180630,-100.0,78.4613,,
688003.SH,20190716,20180630,,,,1.4448
300788.SZ,20180828,20180630,,,,14.0252
688001.SH,20190716,20180630,,,,15.6623
688011.SH,20190719,20180630,,,67.3895,6.4508
688333.SH,20190719,20180630,,,,-1.1936
688019.SH,20190719,20180630,,,,5.0066
688016.SH,20190719,20180630,,,,29.4975
688007.SH,20190719,20180630,,,,78.3543
688066.SH,20190720,20180630,,,,-12.5028
688020.SH,20190720,20180630,,,,15.7495
688033.SH,20190720,20180630,,,76.0884,14.0987
688022.SH,20190720,20180630,,,,-2.4521
688018.SH,20190719,20180630,,,-43.1819,20.956
688028.SH,20190720,20180630,,,,9.1674
603662.SH,20181012,20180630,,,,4.5268
688099.SH,20190807,20180630,,,,14.2042
688188.SH,20190807,20180630,,,,40.5073
300779.SZ,20190726,20180630,,,4.2763,
600799.SH,20180823,20180630,,,,
300778.SZ,20190821,20180630,,,18.6409,
300771.SZ,20190820,20180630,,,-5.9909,
002956.SZ,20190821,20180630,,,4.9664,
603982.SH,20190820,20180630,,,-20.0141,
300777.SZ,20190826,20180630,,,15.5586,
