ts_code,ann_date,end_date,q_sales_yoy,q_netprofit_yoy,q_ocf_to_sales,roe_dt
002107.SZ,20210407,20210331,15.7872,15.2002,33.2658,6.052
002825.SZ,20210408,20210331,73.1981,156.9681,3.618,2.1286
000928.SZ,20210409,20210331,35.8505,1290.8465,-77.8282,1.8392
300584.SZ,20210408,20210331,-2.3894,-21.3045,11.1921,1.9006
300208.SZ,20210409,20210331,176.8975,-113.2675,24.3603,-0.3734
300354.SZ,20210409,20210331,38.0633,207.4096,-65.6324,0.209
600309.SH,20210410,20210331,104.0821,380.8238,9.6415,12.2874
300553.SZ,20210410,20210331,110.9116,427.1485,-33.4148,0.6632
000790.SZ,20210409,20210331,14.9205,82.7582,-38.7419,1.5143
000756.SZ,20210410,20210331,3.6423,16.2132,5.0545,2.9303
300238.SZ,20210410,20210331,37.5941,57.9879,23.083,2.1811
300101.SZ,20210410,20210331,152.0538,717.8121,-37.2336,3.3076
603300.SH,20210410,20210331,100.9287,123.725,80.2999,2.0241
300264.SZ,20210410,20210331,55.8954,148.6497,-36.8678,0.9845
600466.SH,20210412,20210331,29.0408,9.1134,23.8987,2.6065
603659.SH,20210412,20210331,112.4329,260.2078,25.4107,3.4409
600873.SH,20210413,20210331,33.558,66.3275,-6.5716,4.1647
603386.SH,20210413,20210331,54.4721,692.1378,-5.3771,4.1543
603603.SH,20210413,20210331,151.3503,118.6523,29.0035,1.3496
600416.SH,20210413,20210331,36.8959,142.2758,30.0036,0.894
300229.SZ,20210413,20210331,10.8102,47.2077,-51.5376,0.4054
603626.SH,20210413,20210331,122.829,316.0818,0.2441,1.7657
300529.SZ,20210413,20210331,52.792,53.6156,40.5458,9.2804
002903.SZ,20210413,20210331,411.3318,697.8614,-5.5749,2.6103
300327.SZ,20210413,20210331,51.9459,60.7307,14.2195,5.3347
002176.SZ,20210413,20210331,62.5653,468.5053,-14.3255,3.4485
603129.SH,20210413,20210331,150.6359,65.3624,7.0172,5.732
002887.SZ,20210413,20210331,30.4168,31.3591,-100.9992,2.4564
600720.SH,20210413,20210331,35.0556,273.0894,31.0218,0.4818
002962.SZ,20210413,20210331,45.3939,68.8919,10.9372,1.4569
300041.SZ,20210413,20210331,40.1382,35.7101,6.6085,3.4846
300723.SZ,20210413,20210331,51.7028,57.3122,2.2275,4.1376
600438.SH,20210413,20210331,35.6874,145.9948,15.8725,2.58
002916.SZ,20210413,20210331,9.0975,-12.0089,15.3995,2.6931
002306.SZ,20210413,20210331,475.2114,453.5579,-16.7788,5.2065
300436.SZ,20210413,20210331,13.8649,-3.5085,3.2855,-0.1703
000026.SZ,20210413,20210331,134.2571,1011.1669,2.0831,3.9769
002056.SZ,20210415,20210331,90.9881,193.2608,12.6775,3.6783
002515.SZ,20210415,20210331,30.9848,23.0046,40.0363,3.9744
002117.SZ,20210415,20210331,12.1694,18.3316,-31.6515,2.6934
000969.SZ,20210415,20210331,35.4837,602.2279,-6.9345,1.2185
300617.SZ,20210415,20210331,240.0828,106.9909,-2.205,5.8262
600963.SH,20210415,20210331,55.7893,91.3474,1.4951,1.7783
603189.SH,20210415,20210331,27.9084,37.4297,-5.1194,2.1724
000514.SZ,20210415,20210331,-6.5334,27.4008,167.0152,-0.4863
002920.SZ,20210415,20210331,78.3027,312.0784,-9.1581,4.6982
688156.SH,20210415,20210331,191.1025,192.4179,-21.3475,0.8471
300796.SZ,20210415,20210331,118.0697,2707.0459,-10.6101,2.3069
688200.SH,20210415,20210331,35.6092,-25.1557,18.8212,1.9108
603327.SH,20210415,20210331,29.5316,-16.5535,44.7975,4.5952
603738.SH,20210415,20210331,245.4695,504.2562,13.3495,4.3373
300056.SZ,20210415,20210331,3.0263,553.8271,-17.9667,0.953
002162.SZ,20210415,20210331,71.8992,39.5457,-16.679,-1.1792
600298.SH,20210415,20210331,29.5518,45.7404,-16.7345,6.7785
002623.SZ,20210415,20210331,96.6816,245.1039,3.575,1.7327
600976.SH,20210415,20210331,91.0601,272.4856,4.6624,4.973
603239.SH,20210415,20210331,41.2092,54.0854,-5.6475,4.906
000902.SZ,20210415,20210331,17.803,77.3234,0.1867,4.716
002419.SZ,20210415,20210331,12.4172,233.0932,10.2745,0.1228
688018.SH,20210416,20210331,118.7814,261.9848,-4.99,1.7731
000533.SZ,20210416,20210331,36.4841,367.9154,-6.6651,0.1816
600497.SH,20210416,20210331,54.6421,109.1161,10.0526,2.2295
601678.SH,20210416,20210331,47.7595,1251.2888,45.8314,6.2486
603138.SH,20210416,20210331,12.1336,23.3652,-31.1426,0.8184
688388.SH,20210416,20210331,259.2988,366.4422,-12.0831,3.8087
300636.SZ,20210416,20210331,42.0566,27.5284,15.7445,2.3537
002677.SZ,20210416,20210331,229.2523,394.7677,5.2249,5.709
000877.SZ,20210416,20210331,86.6729,393.5997,-5.9042,0.6757
603912.SH,20210416,20210331,73.2222,648.6063,-61.251,2.1915
300285.SZ,20210416,20210331,27.5496,61.6226,-12.4587,3.2023
605218.SH,20210416,20210331,39.7097,66.2791,9.6405,2.286
300465.SZ,20210416,20210331,277.5682,602.0202,-34.0378,2.8223
600660.SH,20210416,20210331,36.8174,85.9425,30.8097,3.685
601616.SH,20210416,20210331,-1.0121,40.4087,1.1411,0.5549
002697.SZ,20210416,20210331,-3.6375,-13.2735,-0.565,3.4907
600096.SH,20210416,20210331,18.3181,4997.0441,9.5131,7.2896
688186.SH,20210416,20210331,118.0204,141.23,-17.4357,3.0492
002296.SZ,20210415,20210331,83.2043,121.7585,63.468,1.6013
002054.SZ,20210415,20210331,52.8243,36.2857,3.8325,1.4367
603477.SH,20210416,20210331,824.3294,6973.252,10.1558,8.146
600422.SH,20210416,20210331,20.9154,112.2375,-14.0432,1.9239
603717.SH,20210416,20210331,58.2766,170.1876,-17.9806,0.3079
002231.SZ,20210416,20210331,480.8678,1193.3324,33.3487,2.5562
300905.SZ,20210416,20210331,58.0118,85.0731,-29.9556,2.1126
600238.SH,20210416,20210331,75.6556,113.5291,-41.4868,0.867
300852.SZ,20210416,20210331,31.6271,19.9738,-1.057,3.8627
603938.SH,20210416,20210331,23.2083,318.9179,-2.4419,4.1242
300727.SZ,20210416,20210331,118.4806,180.3239,6.4674,3.4032
688520.SH,20210415,20210331,,-28.0669,,-39.7668
300895.SZ,20210415,20210331,33.0158,7.3966,-162.3398,0.5557
300629.SZ,20210415,20210331,11.9582,25.0379,-36.8709,1.8441
000990.SZ,20210415,20210331,48.654,307.2893,7.3346,1.8955
300365.SZ,20210415,20210331,78.2246,81.8349,-153.4711,0.5127
603085.SH,20210415,20210331,41.2927,515.0595,8.6149,1.7747
603790.SH,20210416,20210331,22.3629,30.7121,-0.2502,2.1225
603967.SH,20210416,20210331,76.3641,36.1237,-2.4338,2.2443
002537.SZ,20210416,20210331,47.3908,149.7926,-2.0393,0.2529
300790.SZ,20210416,20210331,97.4935,218.9215,28.0941,4.2037
688286.SH,20210416,20210331,51.8237,-30.4043,-13.7934,0.2969
603799.SH,20210416,20210331,45.1978,256.5002,14.6252,4.9784
003001.SZ,20210415,20210331,123.8261,24.0021,-92.815,1.1556
688513.SH,20210416,20210331,25.4168,41.0442,12.6989,1.5954
603999.SH,20210416,20210331,14.2776,24.7282,-25.2423,0.1789
002895.SZ,20210416,20210331,13.141,35.2657,-13.4023,0.8101
600507.SH,20210417,20210331,26.9479,103.7024,-3.1767,5.7759
603990.SH,20210417,20210331,187.4034,140.878,-28.0226,0.4265
300624.SZ,20210416,20210331,28.4538,-10.0934,-3.0972,3.0532
002843.SZ,20210416,20210331,38.1353,26.9165,14.2333,2.5279
002724.SZ,20210416,20210331,63.7058,103.3703,-25.9293,0.7782
688533.SH,20210416,20210331,31.0741,444.2695,3.2573,2.4788
002167.SZ,20210417,20210331,62.1511,103.4432,54.3131,0.1275
000803.SZ,20210417,20210331,,168.6692,-28.0405,1.592
300690.SZ,20210417,20210331,33.4261,17.9812,0.7486,3.9733
600426.SH,20210417,20210331,69.0934,266.8671,21.3433,9.6651
601882.SH,20210417,20210331,99.4692,439.1412,-25.2243,4.1214
300193.SZ,20210417,20210331,114.5872,97.437,11.6594,1.8648
002918.SZ,20210417,20210331,105.6193,18.933,-23.0496,0.9916
300368.SZ,20210417,20210331,369.2679,117.2404,-50.0615,0.1447
300738.SZ,20210417,20210331,58.483,-54.2798,19.1508,3.4036
603656.SH,20210417,20210331,25.9202,-275.8287,-46.297,-0.9758
300401.SZ,20210417,20210331,17.3881,48.8485,48.6832,2.3296
600356.SH,20210417,20210331,30.6107,138.2884,19.8239,1.5976
300582.SZ,20210416,20210331,58.8899,127.3521,-2.7067,2.7243
300275.SZ,20210417,20210331,10.2949,5.8198,7.2635,0.7091
600566.SH,20210417,20210331,-4.5545,-5.4024,38.0131,5.1226
688389.SH,20210417,20210331,34.5421,43.2752,8.523,4.211
002664.SZ,20210416,20210331,53.0673,36.5561,9.7781,1.9944
300875.SZ,20210416,20210331,343.9643,175.9279,2156.4138,0.2967
601899.SH,20210417,20210331,31.3599,141.4384,11.0483,4.2846
300179.SZ,20210417,20210331,-14.4722,-38.8179,34.2819,2.3799
603906.SH,20210417,20210331,89.3557,143.3379,15.4621,2.9981
300937.SZ,20210416,20210331,17.9888,-89.6998,-12.7783,-0.4291
600789.SH,20210417,20210331,35.5365,693.9823,-1.6157,1.3425
300298.SZ,20210417,20210331,18.8545,-29.2347,-5.2752,1.3844
300625.SZ,20210417,20210331,70.2939,66.024,-39.0026,0.7487
300184.SZ,20210417,20210331,4.6487,27.5172,4.4136,2.3748
603669.SH,20210417,20210331,5.5047,-46.8168,12.6815,2.1908
300838.SZ,20210417,20210331,99.4274,156.4362,7.1969,1.7752
002264.SZ,20210417,20210331,27.9214,-19.3631,17.7401,7.4925
002415.SZ,20210417,20210331,48.3564,44.9899,-14.427,3.6849
300806.SZ,20210417,20210331,45.0976,134.3074,13.8597,0.1456
002138.SZ,20210417,20210331,75.1703,102.1669,9.0911,3.7706
300855.SZ,20210419,20210331,46.8495,169.2591,-0.3677,3.0449
600989.SH,20210419,20210331,37.9403,110.254,33.668,6.7449
000599.SZ,20210419,20210331,52.2074,183.2869,-3.2566,-4.2489
600366.SH,20210419,20210331,73.7787,339.0104,-25.835,1.0662
688301.SH,20210419,20210331,65.3963,132.0019,30.0501,2.5677
300686.SZ,20210419,20210331,58.7697,26.4327,14.9541,2.5131
605168.SH,20210419,20210331,26.6419,31.5815,-44.4271,3.076
002661.SZ,20210420,20210331,24.6242,-17.8304,19.63,2.5286
688788.SH,20210420,20210331,3925.3341,237.876,-47.7144,1.0236
300452.SZ,20210420,20210331,37.8028,30.459,1.8028,4.6698
600481.SH,20210420,20210331,97.3749,198.9817,-45.0477,0.6174
003018.SZ,20210420,20210331,63.4694,168.0399,-3.8838,1.6724
002550.SZ,20210420,20210331,168.2255,314.3966,-24.4969,2.3273
002233.SZ,20210420,20210331,51.3765,8.754,-1.5276,2.5139
603298.SH,20210420,20210331,63.9188,44.9224,12.7147,4.2608
688516.SH,20210420,20210331,177.6606,399.3907,4.1756,4.1174
688011.SH,20210420,20210331,99.8648,645.1996,-80.7613,0.3946
300877.SZ,20210420,20210331,13.7647,86.8475,-23.5503,2.1776
601798.SH,20210420,20210331,-58.2922,-230.5264,-17.2005,-1.375
002998.SZ,20210420,20210331,30.3064,1060.6283,-40.8584,2.5836
001205.SZ,20210419,20210331,27.8922,24.3443,31.2232,4.3708
000721.SZ,20210420,20210331,71.3573,11.752,-18.5294,-6.8975
000739.SZ,20210420,20210331,15.6291,40.3431,7.5331,4.2126
688083.SH,20210420,20210331,52.1171,52.8334,-17.4182,-0.1785
605268.SH,20210420,20210331,115.6144,225.9631,-56.609,2.011
603773.SH,20210420,20210331,79.2885,274.3002,-48.8439,0.6259
605099.SH,20210420,20210331,48.9968,47.3387,1.3733,5.1232
603663.SH,20210420,20210331,24.9089,11.3332,25.8322,3.2161
002225.SZ,20210420,20210331,5.9668,2.8878,-11.2686,2.5033
603186.SH,20210420,20210331,86.9061,259.2849,11.0941,4.1195
600389.SH,20210420,20210331,24.9323,19.5503,-5.0039,5.6366
688050.SH,20210420,20210331,222.0125,954.2543,36.1482,2.0578
300314.SZ,20210420,20210331,23.7164,50.5983,-55.9754,1.9347
300224.SZ,20210420,20210331,78.2926,114.5675,8.6741,1.1417
002709.SZ,20210420,20210331,197.4743,591.1486,13.7933,8.0309
